#taxonomy	MCT.f.0595	MCT.f.0593	MCT.f.0592	MCT.f.0590	MCT.f.0587	MCT.f.0586	MCT.f.0585	MCT.f.0583	MCT.f.0582	MCT.f.0581	MCT.f.0580	MCT.f.0579
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.00499020441356	0.00951222365189	0.00499020441356	0.0122911402366	0.00757009066156	0.00951222365189	0.0236754014717	0.00951222365189	0.00951222365189	0.0204794868499	0.00951222365189	0.0162877583466
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.00829622458858	0.00932273041243	0.0280034801587	0.00743478769447	0.0133306402747	0.0117222723174	0.0133306402747	0.00932273041243	0.00743478769447	0.0133306402747	0.0109697933227	0.0280034801587
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	7.55166931638e-05	4.82334498975e-05	4.82334498975e-05	8.26279355869e-05	0.000125847047435	4.82334498975e-05	8.32350697094e-05	4.82334498975e-05	8.26279355869e-05	7.55166931638e-05	6.41170863486e-05	0.00534558270538
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.648064194595	0.574447535771	0.653868517532	0.618003135174	0.648064194595	0.750853825867	0.574447535771	0.574447535771	0.853106079878	0.853106079878	0.853106079878	0.653868517532
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.0009049496813	0.000876559070714	0.000735294117647	0.000602918123719	0.000875244058439	0.000477248801029	0.000735294117647	0.00061053167133	0.00435757155708	0.000875244058439	0.000369644771375	0.000876559070714
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.00366826529419	0.00325616891376	0.00989666136725	0.00325616891376	0.0116352374482	0.00366826529419	0.00612261849595	0.0116352374482	0.00366826529419	0.0029687174863	0.00612261849595	0.0029687174863
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0145982575024	0.00461954636887	0.00264358404492	0.00661664140761	0.00225755166932	0.0145982575024	0.0145982575024	0.00661664140761	0.00285534757873	0.00674062462318	0.00285534757873	0.00264358404492
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0379658640632	0.0479430972646	0.0379658640632	0.0185951858426	0.0479430972646	0.0381677265501	0.0185951858426	0.0513182828401	0.00349020605444	0.0479430972646	0.0185951858426	0.0479430972646
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.000373809236706	0.000143862748247	0.000620707199186	0.000419260265756	0.000373809236706	0.000131152127725	0.000131152127725	0.000135688384606	0.000131152127725	0.000277840707511	0.00227832421512	0.000131152127725
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0017097889693	0.0017097889693	0.00329582823352	0.000600193610842	0.00109895700839	0.00277342336911	0.00312456008275	0.00109895700839	0.00312456008275	0.00120690851079	0.00195911728829	0.00149513425606
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.00592817873435	0.00713304502671	0.00525653436592	0.00823028745784	0.00525653436592	0.0108365007375	0.00840222575517	0.0062100566743	0.00840222575517	0.00592817873435	0.00525653436592	0.00525653436592
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.000327880319312	0.000110893431412	0.00073141024464	0.000439817522517	0.000110893431412	0.000439817522517	0.000600158982512	0.000468074281353	0.000439817522517	0.000110893431412	0.000110893431412	0.000301108077726
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.000112293835536	0.000506451223924	0.000194753577107	0.000194753577107	0.000254388196388	0.000220812590332	0.000207657535564	0.000254388196388	0.000221786862825	0.000221786862825	0.000221786862825	0.000112293835536
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.000183612978815	0.00106113589775	0.0007907773983	0.000683120832846	0.000284914779954	0.000284914779954	0.00044357372565	0.000435624394966	0.000284914779954	0.000183612978815	0.000284914779954	0.000284914779954
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.00858314062587	0.00858314062587	0.00307463170778	0.00223861612821	0.00307463170778	0.000445304937076	0.00581258236804	0.00223861612821	0.00170060592283	0.00170060592283	0.0105889674	0.00858314062587
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	1.38725116182e-05	4.82334498975e-05	6.42661721232e-05	3.69644771375e-05	4.82334498975e-05	1.38725116182e-05	3.49739007266e-05	4.01477436968e-05	3.49739007266e-05	5.16693163752e-05	5.16693163752e-05	0.00055299131435
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.000102735833384	7.39289542749e-05	0.000102936015908	0.000361750874231	0.000781561057614	0.000127134521707	0.000102936015908	0.000127134521707	8.71248789932e-05	0.000230821510855	8.71248789932e-05	0.000180557340727
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	0.0348873505811	0.0215502901711	0.0260697023658	0.0260697023658	0.0521283009767	0.0121805553507	0.0260697023658	0.0350777868757	0.0478218780252	0.0478218780252	0.0215502901711	0.0350777868757
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	0.00183593116364	2.78219395866e-05	0.0	1.01755278555e-05	0.0	1.31152127725e-05	0.0	2.80734588841e-05	2.80734588841e-05	2.00738718484e-05	2.80734588841e-05	2.78219395866e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_splanchnicus	0.00461835282769	0.00477031122434	0.00477031122434	0.00569252947917	0.00569252947917	0.00327991577962	0.00406995230525	0.00406995230525	0.00406995230525	0.00461835282769	0.00647368498665	0.00534091697302
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_salyersiae	0.000501378791677	0.000132641987218	0.000501378791677	6.12043262715e-05	0.000132281862122	0.000208099985923	0.000110980092946	7.39289542749e-05	0.000501378791677	0.000132281862122	6.69129061613e-05	6.69129061613e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium]_siraeum	0.000277342336911	0.000106861810581	0.00018680445151	8.32350697094e-05	0.000101755278555	0.000101755278555	0.00018680445151	0.00179906507602	8.32350697094e-05	0.0	0.0	0.000367860600194
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella_excrementihominis	0.000589857401973	0.000400898502292	0.00095786963434	0.00044881960444	7.39289542749e-05	0.00044881960444	0.00095786963434	0.000458353407205	7.39289542749e-05	0.00078137793894	0.00044881960444	7.39289542749e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_adolescentis	0.101467489742	0.0127482931001	0.00948155880306	0.0853800351488	0.0170948867973	0.0853800351488	0.163925605334	0.163925605334	0.101467489742	0.0170948867973	0.0193937712423	0.101467489742
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter_sp._KLE_1745	0.000542857997752	0.000177319201328	0.000762013183746	0.00156312211523	0.000313486957539	0.000110893431412	0.000699385023514	0.000313486957539	0.000286168521463	0.000542857997752	0.000177319201328	0.000110893431412
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprophilus	0.000435138612703	0.000435138612703	0.000572105347679	0.000965891495731	0.000793804453049	0.000496820349762	0.000502749822945	0.000435138612703	0.000496820349762	0.000502749822945	0.000572105347679	0.000965891495731
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_intestinalis	0.000132281862122	0.00014785790855	0.00033179478861	0.000890545527993	0.000890545527993	0.000735560110937	0.000890545527993	0.000735560110937	0.000570511755602	0.00033179478861	0.000570511755602	0.000769405036183
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_hominis	0.000998040882712	0.00537507557548	0.0120055330114	0.0120055330114	0.00241160010176	0.00220716360116	0.00919747520289	0.00241160010176	0.00537507557548	0.00537507557548	0.0374453152415	0.0214189189189
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_johnsonii	0.000116166505324	9.15797506996e-05	0.000217050524539	9.83128657345e-05	0.000138725116182	9.35781962803e-05	9.18064894073e-05	9.83128657345e-05	9.15797506996e-05	0.00100275758335	9.35781962803e-05	0.000217050524539
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_longum	0.00642075807683	0.00609916576388	0.0316046279525	0.0328225523453	0.00642075807683	0.0204937076476	0.00406074880208	0.00406074880208	0.00406074880208	0.00642075807683	0.0316046279525	0.00359322306086
