#taxonomy	MCT.f.0595	MCT.f.0593	MCT.f.0592	MCT.f.0590	MCT.f.0587	MCT.f.0586	MCT.f.0585	MCT.f.0583	MCT.f.0582	MCT.f.0581	MCT.f.0580	MCT.f.0579
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.00489835430784	0.0162877583466	0.0162877583466	0.00951222365189	0.00757009066156	0.0122911402366	0.00489835430784	0.00946324090562	0.00499020441356	0.00489835430784	0.0122911402366	0.0236754014717
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.00829622458858	0.0280034801587	0.0133306402747	0.00829622458858	0.00861272317303	0.0280034801587	0.00861272317303	0.0280034801587	0.00932273041243	0.00932273041243	0.00743478769447	0.0118646654795
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	4.82334498975e-05	4.0702111422e-05	7.55166931638e-05	4.82334498975e-05	0.000125847047435	8.26279355869e-05	4.0702111422e-05	4.0702111422e-05	0.000173119663118	4.0702111422e-05	7.65054078394e-05	8.26279355869e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.750853825867	0.685136583743	0.769148112294	0.853106079878	0.793632517167	0.574447535771	0.574447535771	0.793632517167	0.685136583743	0.618003135174	0.750853825867	0.767529824665
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.000876559070714	0.0009049496813	0.00061053167133	0.000554900464729	0.00061053167133	0.000875244058439	0.00026137463698	0.000554900464729	0.000477248801029	0.000477248801029	0.000875244058439	0.000709562422258
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.00612261849595	0.00685188159092	0.00865615737395	0.00612261849595	0.00685188159092	0.00280930026245	0.00484725172796	0.00612261849595	0.0116352374482	0.00366826529419	0.00484725172796	0.00865615737395
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.00461954636887	0.00713727456387	0.00661664140761	0.0145982575024	0.0145982575024	0.00264358404492	0.00225755166932	0.00713727456387	0.000926808369254	0.0040610100194	0.00264358404492	0.00661664140761
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0381677265501	0.0381677265501	0.0109492280241	0.0185951858426	0.0118655971611	0.0118655971611	0.0479430972646	0.0859881828048	0.0381677265501	0.0489065569857	0.0124713879448	0.0489065569857
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.000406609248512	0.000620707199186	0.000620707199186	0.000373809236706	0.000143862748247	0.000143862748247	0.000222575516693	0.000522749273959	0.000406609248512	0.000620707199186	0.00227832421512	0.000143862748247
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.00156743478769	0.00195911728829	0.0017097889693	0.00195911728829	0.00195911728829	0.00109895700839	0.00226152623211	0.00156743478769	0.00226152623211	0.00149513425606	0.0017097889693	0.000600193610842
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.00675214870903	0.00823028745784	0.00667267808837	0.00667267808837	0.00854894484648	0.00823028745784	0.00528592023066	0.00675214870903	0.0108365007375	0.00528592023066	0.00675214870903	0.00667267808837
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.00032913437659	0.00032913437659	0.000439817522517	0.000327880319312	0.00032913437659	0.00032913437659	0.000110893431412	0.000327880319312	0.000468074281353	0.000301108077726	0.000327880319312	0.000468074281353
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.000194753577107	0.000207657535564	0.000194753577107	0.000220812590332	0.000254388196388	0.00019585881028	0.000220812590332	0.00027105517909	0.00032913437659	0.00019585881028	0.000254388196388	0.000194753577107
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.000284914779954	0.0007907773983	0.00106113589775	0.00031114501365	0.000435624394966	0.000435624394966	0.000869123470618	0.000869123470618	0.00044357372565	0.00044357372565	0.000776860650621	0.000476947535771
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.00170060592283	0.00858314062587	0.0265283974436	0.00587882460231	0.00223861612821	0.00223861612821	0.0105889674	0.00581258236804	0.00158947251691	0.00307463170778	0.000445304937076	0.0105889674
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	3.49739007266e-05	4.01477436968e-05	6.42661721232e-05	4.01477436968e-05	3.49739007266e-05	1.38725116182e-05	1.38725116182e-05	6.55047373962e-05	0.00055299131435	6.55047373962e-05	2.90416263311e-05	6.42661721232e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.000127134521707	0.000102735833384	0.000230821510855	0.000238473767886	0.000127134521707	0.000238473767886	8.71248789932e-05	0.000183159501399	0.000230821510855	7.39289542749e-05	8.71248789932e-05	0.000361750874231
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	0.0282949125596	0.0282949125596	0.0260697023658	0.0215502901711	0.0478218780252	0.0148044804882	0.0282949125596	0.0260697023658	0.0350777868757	0.0196225441764	0.0196225441764	0.0377054865783
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	0.0	2.78219395866e-05	9.18088173188e-06	1.01755278555e-05	1.01755278555e-05	1.31152127725e-05	0.0	0.0	1.31152127725e-05	2.80734588841e-05	1.31152127725e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_splanchnicus	0.00461835282769	0.00534091697302	0.00461835282769	0.00569252947917	0.00244380131327	0.00378529636225	0.00569252947917	0.00327991577962	0.00378529636225	0.00569252947917	0.00569252947917	0.00363020329138
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_salyersiae	5.80832526621e-05	5.80832526621e-05	6.69129061613e-05	0.000501378791677	0.000110980092946	6.69129061613e-05	0.000132641987218	6.69129061613e-05	5.80832526621e-05	6.12043262715e-05	0.000132641987218	6.12043262715e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium]_siraeum	0.00179906507602	0.000106861810581	4.59032447036e-05	0.000101755278555	0.000106861810581	0.000143862748247	0.000143862748247	0.000143862748247	0.00179906507602	0.000544732316092	0.00179906507602	0.000367860600194
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella_excrementihominis	0.000172983973544	0.000826258404666	0.00078137793894	0.00078137793894	0.000826258404666	6.77637947725e-05	6.77637947725e-05	0.000458353407205	7.39289542749e-05	6.77637947725e-05	0.000458353407205	0.000172983973544
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_adolescentis	0.06826709062	0.0118231907227	0.06826709062	0.0193937712423	0.0853800351488	0.0193937712423	0.0193937712423	0.0118231907227	0.0179333223163	0.0179333223163	0.06826709062	0.0170948867973
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter_sp._KLE_1745	0.000286168521463	0.00156312211523	0.000177319201328	0.00023583269751	0.000110893431412	0.00156312211523	0.000101755278555	0.000313486957539	0.0002807357212	0.000177319201328	0.000101755278555	0.000286168521463
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprophilus	0.000596517999584	0.0005914316342	0.000713836894681	0.000965891495731	0.000687326661039	0.000841580825422	0.00101755278555	0.000572105347679	0.000965891495731	0.0005914316342	0.000496820349762	0.000496820349762
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_intestinalis	0.000890545527993	0.00110095389507	0.00014785790855	0.000769405036183	0.000890545527993	0.000242013552759	0.00014785790855	0.000602216155452	0.000890545527993	0.000132281862122	0.000735560110937	0.000769405036183
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_hominis	0.00919747520289	0.00220716360116	0.00624966543547	0.0120055330114	0.0214189189189	0.0120055330114	0.00220716360116	0.0209021701496	0.0242131918485	0.00564172736096	0.0209021701496	0.0242131918485
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_johnsonii	0.000177497046816	9.35781962803e-05	0.000177497046816	0.000177497046816	9.15797506996e-05	0.000138725116182	0.000177497046816	9.18064894073e-05	0.000116166505324	0.00100275758335	9.15797506996e-05	9.35781962803e-05
