#taxonomy	MCT.f.0595	MCT.f.0593	MCT.f.0592	MCT.f.0590	MCT.f.0587	MCT.f.0586	MCT.f.0585	MCT.f.0583	MCT.f.0582	MCT.f.0581	MCT.f.0580	MCT.f.0579
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.00951222365189	0.00951222365189	0.00757009066156	0.00757009066156	0.0162877583466	0.0236754014717	0.00946324090562	0.0162877583466	0.0236754014717	0.00951222365189	0.00951222365189	0.0231641143133
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.0207524418184	0.0109697933227	0.00932273041243	0.00932273041243	0.0207524418184	0.00743478769447	0.0103826935161	0.00932273041243	0.0133306402747	0.0207524418184	0.0117222723174	0.0109697933227
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	6.41170863486e-05	0.00534558270538	5.0184679621e-05	4.82334498975e-05	7.55166931638e-05	7.55166931638e-05	5.0184679621e-05	7.65054078394e-05	7.39289542749e-05	5.0184679621e-05	0.00534558270538	8.32350697094e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.685136583743	0.648064194595	0.618003135174	0.767529824665	0.574447535771	0.767529824665	0.653868517532	0.412291496081	0.853106079878	0.793632517167	0.653868517532	0.853106079878
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00061053167133	0.000876559070714	0.000875244058439	0.00435757155708	0.000602918123719	0.00061053167133	0.00435757155708	0.00061053167133	0.0009049496813	0.000709562422258	0.000875244058439	0.000735294117647
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.00989666136725	0.00685188159092	0.00280930026245	0.00325616891376	0.00366826529419	0.00685188159092	0.00612261849595	0.00325616891376	0.00989666136725	0.0116352374482	0.00612261849595	0.00325616891376
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.00225755166932	0.00674062462318	0.00264358404492	0.00661664140761	0.0145982575024	0.0040610100194	0.00674062462318	0.00285534757873	0.000963545848723	0.0040610100194	0.00225755166932	0.000926808369254
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0859881828048	0.0381677265501	0.0859881828048	0.0513182828401	0.0109492280241	0.0224491771539	0.0381677265501	0.0381677265501	0.0489065569857	0.0513182828401	0.0379658640632	0.0109492280241
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.000143862748247	0.000143862748247	0.000131152127725	0.000305195255601	0.000143862748247	0.00227832421512	0.000222575516693	0.00227832421512	0.000135688384606	0.000131152127725	0.000222575516693	0.000143862748247
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.00329582823352	0.00312456008275	0.00109895700839	0.00156743478769	0.00204753492854	0.00277342336911	0.00329582823352	0.00120690851079	0.00277342336911	0.00204753492854	0.00312456008275	0.00226152623211
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0062100566743	0.00592817873435	0.00675214870903	0.0108365007375	0.0143925206081	0.00528592023066	0.00854894484648	0.0062100566743	0.00840222575517	0.00713304502671	0.00713304502671	0.0108365007375
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.000348499515973	0.000468074281353	0.000301108077726	0.000468074281353	0.000348499515973	0.000374557813692	0.000110893431412	0.000439817522517	0.00102496081032	0.000374557813692	0.000468074281353	0.000110893431412
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.000220812590332	0.000194753577107	0.000527155441493	0.00019585881028	0.000220812590332	0.000506451223924	0.000112293835536	0.00539719522805	0.000221786862825	0.000527155441493	0.00032913437659	0.000221786862825
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.000476947535771	0.000284914779954	0.000435624394966	0.00106113589775	0.000776860650621	0.000776860650621	0.00031114501365	0.00031114501365	0.00106113589775	0.000435624394966	0.00044357372565	0.000476947535771
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.00223861612821	0.00158947251691	0.00581258236804	0.00581258236804	0.0265283974436	0.00223861612821	0.000445304937076	0.0265283974436	0.00158947251691	0.00170060592283	0.00304129137911	0.0022933227345
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	3.69644771375e-05	6.55047373962e-05	1.38725116182e-05	3.49739007266e-05	2.90416263311e-05	6.55047373962e-05	1.38725116182e-05	6.55047373962e-05	5.16693163752e-05	6.55047373962e-05	2.90416263311e-05	2.90416263311e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.000102936015908	0.000781561057614	0.000238473767886	0.000102936015908	0.000781561057614	0.000183159501399	8.71248789932e-05	0.000781561057614	7.39289542749e-05	0.000361750874231	0.000102735833384	0.000238473767886
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	0.0282949125596	0.0521283009767	0.0377054865783	0.0121805553507	0.0260697023658	0.0255485216737	0.0215502901711	0.0377054865783	0.0260697023658	0.0521283009767	0.0260697023658	0.0521283009767
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	1.31152127725e-05	1.01755278555e-05	9.18088173188e-06	1.31152127725e-05	0.00183593116364	2.00738718484e-05	2.80734588841e-05	2.80734588841e-05	2.00738718484e-05	0.0	1.01755278555e-05	1.31152127725e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_splanchnicus	0.00477031122434	0.00647368498665	0.00535857463751	0.00378529636225	0.00535857463751	0.00363020329138	0.00535857463751	0.00535857463751	0.00327991577962	0.00378529636225	0.00327991577962	0.00647368498665
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_salyersiae	0.000132281862122	0.000132281862122	6.12043262715e-05	0.000123211446741	5.80832526621e-05	0.000132641987218	0.000110980092946	0.000208099985923	7.39289542749e-05	7.39289542749e-05	6.12043262715e-05	6.12043262715e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium]_siraeum	4.59032447036e-05	4.59032447036e-05	8.32350697094e-05	0.00018680445151	0.000106861810581	0.000143862748247	4.59032447036e-05	0.000143862748247	0.00014036729442	0.000106861810581	8.32350697094e-05	4.59032447036e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella_excrementihominis	0.000400898502292	0.00078137793894	0.00044881960444	7.39289542749e-05	0.000589857401973	0.00078137793894	0.000826258404666	0.000826258404666	0.000422042686603	0.00044881960444	7.39289542749e-05	0.000458353407205
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_adolescentis	0.0179333223163	0.101467489742	0.163925605334	0.101467489742	0.0118231907227	0.0118231907227	0.0118231907227	0.0853800351488	0.00948155880306	0.0179333223163	0.0127482931001	0.0374346563408
