#taxonomy	MCT.f.0170	MCT.f.0169	MCT.f.0168	MCT.f.0167	MCT.f.0166	MCT.f.0163	MCT.f.0162	MCT.f.0161	MCT.f.0160	MCT.f.0159	MCT.f.0158	MCT.f.0157	MCT.f.0155	MCT.f.0154
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.094999804666	0.0946145494028	0.110378830803	0.0254958641288	0.094999804666	0.110378830803	0.0254958641288	0.0874923453766	0.126249810635	0.0874923453766	0.04488566858	0.094999804666	0.110378830803	0.0670843908629
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.0705151964418	0.0830243407218	0.0923108241176	0.0830243407218	0.0705151964418	0.0691320849409	0.0962654160153	0.0962654160153	0.0705151964418	0.0701616713244	0.102831262841	0.0930044416244	0.0830243407218	0.0923108241176
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.126679428488	0.178575146337	0.127300126904	0.127300126904	0.0711899639844	0.0711899639844	0.178575146337	0.0853155860884	0.106793639433	0.178575146337	0.11574291898	0.0853155860884	0.120521172638	0.276787102933
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	9.409993413e-05	0.00012011242523	5.68244373493e-05	5.68244373493e-05	0.00012011242523	9.409993413e-05	5.63879743247e-05	0.00012011242523	9.18517802325e-05	9.409993413e-05	9.18517802325e-05	8.04457768649e-05	2.84047871535e-05	0.000666243654822
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00196044308855	0.00212563451777	0.00156331422616	0.00190711321025	0.00196044308855	0.00223269660134	0.00227636457619	0.00196044308855	0.00204514467505	0.00186753528773	0.00212563451777	0.00173762878028	0.00196044308855	0.00156331422616
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0126860556382	0.010737009544	0.023866597186	0.00795945004524	0.0125501720639	0.0129220951875	0.0125501720639	0.0182899746193	0.00843762742699	0.0125501720639	0.0140904536997	0.0129220951875	0.0182899746193	0.00843762742699
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.140958642527	0.128091387669	0.0721640764746	0.161541802389	0.266849771386	0.201656158841	0.161541802389	0.161541802389	0.201656158841	0.0721640764746	0.266849771386	0.156043781726	0.132400255801	0.132400255801
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0111304866658	0.02332247557	0.0241162158294	0.0180386153607	0.106335355684	0.0312052080748	0.106335355684	0.00503151855174	0.0253370701409	0.00503151855174	0.0166093713967	0.0480112274722	0.00503151855174	0.106335355684
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.00377783669141	0.00288458439424	0.00309503363389	0.00339881165895	0.00449083703859	0.00339881165895	0.00492456321947	0.00368247351051	0.00410423452769	0.00288458439424	0.00549176503397	0.00619780114187	0.00390228426396	0.00309503363389
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0191641620152	0.0114878919146	0.0508556875104	0.0191641620152	0.017403495202	0.017403495202	0.0119489471292	0.053902284264	0.0100977198697	0.0114878919146	0.0114878919146	0.053902284264	0.0100977198697	0.0114878919146
