#taxonomy	MCT.f.0170	MCT.f.0169	MCT.f.0168	MCT.f.0167	MCT.f.0166	MCT.f.0163	MCT.f.0162	MCT.f.0161	MCT.f.0160	MCT.f.0159	MCT.f.0158	MCT.f.0157	MCT.f.0155	MCT.f.0154
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.118468001391	0.110378830803	0.0239942937129	0.0687824804815	0.0670843908629	0.13767587285	0.126249810635	0.126249810635	0.04488566858	0.0254958641288	0.094999804666	0.118468001391	0.118468001391	0.094999804666
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.0923108241176	0.0923108241176	0.0964820846906	0.0701616713244	0.131714364291	0.0691320849409	0.0707279270196	0.102831262841	0.0964820846906	0.0930044416244	0.0705151964418	0.0987963873864	0.0987963873864	0.0691320849409
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.126679428488	0.0711899639844	0.154861088729	0.0853155860884	0.102640434072	0.0772170655072	0.0647559492791	0.0647559492791	0.178575146337	0.0647559492791	0.0647559492791	0.0853155860884	0.11574291898	0.106793639433
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	2.84047871535e-05	1.27219179564e-05	1.27219179564e-05	5.68244373493e-05	0.00012011242523	6.04312373094e-05	9.18517802325e-05	0.000195439739414	5.63879743247e-05	9.18517802325e-05	6.62697110972e-06	4.65149563475e-05	4.65149563475e-05	5.63879743247e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00227636457619	0.00190711321025	0.00212563451777	0.00223269660134	0.00212563451777	0.00173762878028	0.00166555896319	0.00211912205498	0.00156331422616	0.00186753528773	0.00156331422616	0.00211912205498	0.00100373263072	0.00186753528773
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0233540193661	0.00795945004524	0.0129220951875	0.0129220951875	0.0128879685435	0.0140904536997	0.0140904536997	0.00795945004524	0.0125501720639	0.00795945004524	0.0129220951875	0.0126860556382	0.0129220951875	0.00795945004524
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.128091387669	0.266849771386	0.0893868334202	0.0893868334202	0.150379972219	0.140958642527	0.0721640764746	0.0893868334202	0.161541802389	0.132400255801	0.140958642527	0.201656158841	0.132400255801	0.128091387669
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0187341370558	0.0187341370558	0.0480112274722	0.0316861120959	0.0480112274722	0.02332247557	0.0111304866658	0.0357477853048	0.0480112274722	0.0187341370558	0.02332247557	0.0312052080748	0.0241162158294	0.0187341370558
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.00492456321947	0.00410423452769	0.00403180972179	0.00549176503397	0.00449083703859	0.00368247351051	0.00377783669141	0.00309503363389	0.00403180972179	0.00403180972179	0.00390228426396	0.00377783669141	0.00368247351051	0.00403180972179
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.053902284264	0.017403495202	0.053902284264	0.00724569492801	0.0206993746146	0.0191641620152	0.017403495202	0.0152320930957	0.00724569492801	0.0114878919146	0.0113248138718	0.0508556875104	0.0100977198697	0.0113248138718
