#taxonomy	MCT.f.0170	MCT.f.0169	MCT.f.0168	MCT.f.0167	MCT.f.0166	MCT.f.0163	MCT.f.0162	MCT.f.0161	MCT.f.0160	MCT.f.0159	MCT.f.0158	MCT.f.0157	MCT.f.0155	MCT.f.0154
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.12243094318	0.126249810635	0.12243094318	0.126249810635	0.0254958641288	0.120603782226	0.12243094318	0.12243094318	0.12243094318	0.0874923453766	0.0254958641288	0.126249810635	0.13767587285	0.0874923453766
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.0962654160153	0.0707279270196	0.0830243407218	0.0830243407218	0.0701616713244	0.111249463289	0.0691320849409	0.0930044416244	0.0930044416244	0.0930044416244	0.131714364291	0.0923108241176	0.102831262841	0.110435847715
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.106793639433	0.127300126904	0.178575146337	0.0711899639844	0.154861088729	0.127300126904	0.126679428488	0.11574291898	0.11574291898	0.0853155860884	0.0711899639844	0.106793639433	0.11574291898	0.120521172638
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	3.47403161369e-05	8.04457768649e-05	9.409993413e-05	1.27219179564e-05	5.68244373493e-05	2.84047871535e-05	1.27219179564e-05	6.62697110972e-06	5.68244373493e-05	9.409993413e-05	9.409993413e-05	8.04457768649e-05	0.00012011242523	5.63879743247e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00211912205498	0.00215214102006	0.00227636457619	0.00190711321025	0.00223269660134	0.00166555896319	0.00211912205498	0.00196044308855	0.00196044308855	0.00196044308855	0.00227636457619	0.00215214102006	0.00196044308855	0.00215214102006
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.00843762742699	0.010737009544	0.0182899746193	0.0128879685435	0.0149402823018	0.0149402823018	0.0140904536997	0.00843762742699	0.00795945004524	0.0128879685435	0.023866597186	0.00795945004524	0.00795945004524	0.0233540193661
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.154749410021	0.0881950782934	0.0732539001002	0.0881950782934	0.150379972219	0.154749410021	0.044404873175	0.150379972219	0.156043781726	0.044404873175	0.132400255801	0.0881950782934	0.266849771386	0.266849771386
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.02332247557	0.0253370701409	0.0316861120959	0.02332247557	0.02332247557	0.0312052080748	0.0316861120959	0.02332247557	0.0316861120959	0.0166093713967	0.00503151855174	0.106335355684	0.134625639095	0.0253370701409
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.00339881165895	0.00458255052237	0.00309503363389	0.00339881165895	0.00309503363389	0.00449083703859	0.00403180972179	0.00288458439424	0.00377783669141	0.00368247351051	0.00492456321947	0.00403180972179	0.00309503363389	0.00390228426396
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0191641620152	0.0308237057347	0.053902284264	0.053902284264	0.0114878919146	0.0206993746146	0.0100977198697	0.0308237057347	0.0152320930957	0.0100977198697	0.0508556875104	0.0206993746146	0.0508556875104	0.0114878919146
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0179885786802	0.0214806855525	0.019089459422	0.0170922355393	0.019089459422	0.0164896702872	0.0179885786802	0.0170922355393	0.019089459422	0.0214806855525	0.0214806855525	0.00994530880905	0.019074710176	0.0170922355393
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.00145355667148	0.00479060913706	0.00651998295263	0.00267500434254	0.00377128953771	0.00479060913706	0.00318927154623	0.00557321653067	0.00267500434254	0.00145355667148	0.00377128953771	0.00464891683078	0.00145355667148	0.00307302867624
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.00812234301361	0.00339910619603	0.007823830857	0.0144207294965	0.0112292588062	0.00241873635774	0.0122620581079	0.0144207294965	0.007823830857	0.00245029347469	0.007823830857	0.00475570032573	0.00245029347469	0.00241873635774
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.0679092639594	0.0609383128394	0.0471586376931	0.0461490606615	0.0429433040448	0.0569433047726	0.04568351572	0.0396414770288	0.0461490606615	0.0316441085489	0.0609383128394	0.0429433040448	0.0429433040448	0.0429433040448
