#taxonomy	MCT.f.0391	MCT.f.0390	MCT.f.0389	MCT.f.0388	MCT.f.0387	MCT.f.0386	MCT.f.0385	MCT.f.0384	MCT.f.0383	MCT.f.0382	MCT.f.0381	MCT.f.0380	MCT.f.0379	MCT.f.0378	MCT.f.0377	MCT.f.0376	MCT.f.0375
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.13150117709916	0.105155491641201	0.212014255362895	0.173584686648699	0.106959595575659	0.0852304654871289	0.141653442152195	0.177982818962774	0.172845014663351	0.116399180467816	0.14008164376988	0.0704017692591227	0.138058681488906	0.137259080361794	0.139972373873578	0.142847829771699	0.115243224758485
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.357203679895814	0.302746719396009	0.309448746944464	0.302392983194344	0.360523014937854	0.353086794745235	0.365412227008237	0.335062042634426	0.375142475855159	0.383387399692675	0.325002512864244	0.22874431748372	0.288168025878172	0.320851852603522	0.249490232191015	0.289946151739964	0.303026417030008
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.000567679027599219	0.000399065252561568	0.00018276106275558	0.000355483330370972	0.000430777807340961	0.000516364188624801	0.000831255195344971	0.000509067769646834	0.000539481529856044	0.000725627454328154	0.000502572848745027	0.0007986239095712	0.000603672149072851	0.000480317144616051	0.000559100177596527	0.000482417825990586	0.000427460032486962
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.000150267977893911	0.000230091677152616	0.000148493363488909	9.7939284898125e-05	2.53398710200565e-05	4.55615460551295e-05	0.000415627597672485	0.000381800827235126	0.000263656386771751	0.000725627454328154	7.45753259428105e-05	0.000153581521071385	7.97302838398105e-05	0.000186038330661146	0.000526211931855555	0.000156459835456406	0.000427460032486962
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.000968393635316314	0.000909581161243933	0.00131359513855573	0.00104831308650215	0.00130500335753291	0.00104791555926798	0.001398020101262	0.000954502068087814	0.00134667569858802	0.00110978316544306	0.00133262865054327	0.000890772822214031	0.00103649368991754	0.00124814807298115	0.00108531210945208	0.00129079364251535	0.00166709412669915
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.00586045113786252	0.00685241776020133	0.00894386950860119	0.00980481063257896	0.00622093833542387	0.00997797858607335	0.00986170936295625	0.00919503658924594	0.00638048455987637	0.00324398156052587	0.00344343461527238	0.00337879346357046	0.00666317372089845	0.00514818798665936	0.00207195948168125	0.00182536474699141	0.00136787210395828
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.00879902492778789	0.0119324105698364	0.00308409293400041	0.00611939161567174	0.0155966906128448	0.00944642721543018	0.00906823849467241	0.00725421571746739	0.00837210434302913	0.0194212053952535	0.0109723001300205	0.0259859933652783	0.00719850562668003	0.00728932004681401	0.0123002039071236	0.0065582747695477	0.0153885611695306
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0115372414138547	0.015527593025346	0.00559705754688964	0.0105302868170095	0.0223624361751999	0.0107828992330473	0.0105796115771178	0.00846325167037862	0.00732964755225467	0.013530817824825	0.0150480038130688	0.0317606585575624	0.0144084012939086	0.00904822790033757	0.0119055449582319	0.00992216123186044	0.0144481490980593
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0103684904746798	0.0106057882437534	0.00338107966097823	0.00620282137688125	0.0154446513867244	0.00985648112992634	0.0115620040807073	0.00712694877505568	0.00725257876227523	0.01365886972853	0.00907225052121668	0.0203034770856371	0.0072668458699713	0.00615956000243541	0.00901137933302638	0.00676688788348958	0.0109429768316662
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0224066251481809	0.0201941398525975	0.0213259315102917	0.0194318795999724	0.0202972366870653	0.0160832257574607	0.0238041260485151	0.0277441934457525	0.0285762960739536	0.0250128051903705	0.0251643088974849	0.0193819879592087	0.0262882135860404	0.0295699470298135	0.0304545155561402	0.0415661629529186	0.0329571685047448
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.00873223915983504	0.00863922344058961	0.0107486350033125	0.0126124034663252	0.0089703143411	0.0106462145948819	0.00978614070883398	0.0113903913458479	0.0111830870512264	0.0100734164247908	0.0112641166228402	0.00792480648728345	0.011173629778122	0.0127351693625312	0.0136157337367625	0.0106653454502784	0.0111567068479097
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.120047417895247	0.165971598058601	0.155038494048843	0.130426108436925	0.0747526195091667	0.0991571113979801	0.060719413587244	0.0891186764237989	0.0847310502042323	0.0764469865118661	0.0976223440646147	0.0794016463939059	0.106303248439564	0.133680379382894	0.144182069328422	0.125911052583543	0.110070958365393
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.0365151186282203	0.0555383785727126	0.0440225709912503	0.0545304174027227	0.0288621130918444	0.0430708482041157	0.0178719866999169	0.0221126312440344	0.0225365366908284	0.0219822434693529	0.0181120769876756	0.0226071999017078	0.0171534010661078	0.0276452959362464	0.028349667828718	0.0318265381957573	0.0427887492519449
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.101497670846343	0.0875894301635808	0.0454275466611838	0.0400861865707103	0.106832896220558	0.107373376869922	0.11286178493161	0.0801463569837735	0.0685952793338011	0.103252518354106	0.0635997834073142	0.117336282098538	0.0660394551004602	0.0660165472638835	0.0734065644938499	0.0710718802560726	0.141019064717449
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.00439116424289984	0.00902031278087363	0.00718479427957874	0.015456270109293	0.0198031092021742	0.0138962715468145	0.00770800272047155	0.00776328348711422	0.00450243983564066	0.00520744408400205	0.00664368881986168	0.025955277061064	0.02222196911021	0.0127588469682517	0.013056633559166	0.0049675997757409	0.00478755236385398
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.0222396607282988	0.0167499550602193	0.0180362323806913	0.0141141391680965	0.017509850874859	0.0136077150884653	0.0211970074812968	0.0186127903277124	0.01651300231612	0.0176711627112856	0.0151355487609147	0.0121943727730679	0.014374231172263	0.0143080388853936	0.0126948628560153	0.0134685841688723	0.0172693853124733
