#taxonomy	MCT.f.0017	MCT.f.0016	MCT.f.0014	MCT.f.0013	MCT.f.0012	MCT.f.0011	MCT.f.0010	MCT.f.0009	MCT.f.0008	MCT.f.0007	MCT.f.0006	MCT.f.0005	MCT.f.0004	MCT.f.0003	MCT.f.0002
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.0484496915723681	0.0619092505737378	0.0460142043398704	0.0811800048941255	0.0649834775182861	0.0815286251988876	0.038330225047816	0.0667630205367277	0.0730656492811613	0.0755673841566863	0.10989010989011	0.112198864791909	0.106671092903551	0.0491432373981035	0.126367562328821
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.357857755627272	0.257220788076567	0.195361362954999	0.281352340589482	0.3278505922103	0.379593007658001	0.308685522936764	0.378992761677343	0.387177220490392	0.305991887652678	0.282795567816372	0.396943812746131	0.314428194642551	0.101547163533522	0.372726244174852
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.0509416234323298	0.0484260529987651	0.120013232572805	0.103299890142502	0.11288010990235	0.100366829672563	0.244841537022362	0.0622307230074975	0.0516214581491648	0.102456111469323	0.0909679779305299	0.100929983175255	0.0760789864403935	0.0039261354183996	0.111482079996926
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.000490216103599003	0.000128929853564337	3.10138425117077e-05	2.08260659040856e-05	0.000363865889429325	5.31252241220393e-05	5.95837479369127e-05	5.49845454152708e-05	0.000102358907551296	5.48749536992578e-05	6.85860602642849e-05	5.546619335515e-05	5.83679589089569e-05	3.32723340542339e-05	2.77515087214453e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00044936476163242	0.000487068335687497	0.000211927923830003	0.00041131480160569	0.000564363420339361	0.000451564405037334	0.000345585738034094	0.000380964350377233	0.000400130274973247	0.000420707978360977	0.000609653869015866	0.000508440105755542	0.000415871707226318	0.000241224421893196	0.000520874471387127
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0315780873401691	0.0181074816561469	0.00925763198974476	0.0153488105713111	0.021661159172762	0.0247722920081069	0.0223975308494855	0.0297898412124878	0.0392592937235379	0.0229560222975229	0.026626632729268	0.0255421820400466	0.032970600788697	0.00746963899517551	0.0356350719297759
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0290044527962744	0.0185171920796958	0.022603922217283	0.0217840649356735	0.0294879887127316	0.0257710462216012	0.0517186932092402	0.0201125612194001	0.0152793932908389	0.0169700794314955	0.0158357592476871	0.016205372825263	0.02021720176709	0.00174679753784728	0.0398063371637531
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0639732015196699	0.0843344497703616	0.247449111453412	0.13188366559586	0.0995284595106375	0.0732649965867044	0.0149316872329903	0.06069115573587	0.0423300609500768	0.111588218347441	0.0946411424913505	0.0421450625843548	0.0917945593766302	0.0542588587589419	0.00662193692722487
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0169533069161322	0.0125606328450235	0.0162822673186466	0.016054293553812	0.0203096572977388	0.0154780340479561	0.0284989066382254	0.0175754171952383	0.0148373889173219	0.0122005313724683	0.0115224581243999	0.0145968532179637	0.0161022606640085	0.00121444019297954	0.0245921061900808
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0413415580701826	0.0161649385291109	0.0217820553907227	0.0504277153285052	0.0421044814911076	0.0280846497321161	0.0132514255411694	0.0223708550489559	0.0300702554320011	0.0215109818501091	0.0254606697047751	0.0314400872668109	0.0217384166961546	0.00413408750623856	0.0340318886182524
