#taxonomy	MCT.f.0187	MCT.f.0186	MCT.f.0185	MCT.f.0184	MCT.f.0183	MCT.f.0182	MCT.f.0181	MCT.f.0180	MCT.f.0179	MCT.f.0178	MCT.f.0177	MCT.f.0176	MCT.f.0174	MCT.f.0173	MCT.f.0172	MCT.f.0171
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.0966746657524854	0.108900861373681	0.103823988474006	0.204276424158457	0.109829425061823	0.203180251183311	0.237405263821131	0.188609748211047	0.18882381342234	0.198406616214835	0.188657136161237	0.153578947368421	0.257798162452327	0.243082849885337	0.283062645011601	0.282545256402494
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.103016798080219	0.0805819918056586	0.149247608756553	0.177663852121289	0.138644604360205	0.139331360225245	0.095557525788043	0.123919247585441	0.124178684635892	0.124240295473172	0.108085305835482	0.113138755980861	0.103514990443464	0.216892203548389	0.136612751562091	0.177659381243567
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.137684264655468	0.178278543084815	0.125575299155561	0.055978013150591	0.160733881856753	0.0559176615343687	0.0810725665628544	0.0642734297751098	0.0886705711946596	0.0581020957733287	0.0928521209280525	0.0821818181818182	0.0547342170811735	0.0517024082531557	0.0635074307143612	0.0836471514197493
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.000342817963661296	0.000664580443268703	0.000530275743386561	0.000722064020001173	0.000576505868728602	0.000243867291853724	0.000263281067165926	8.20083132998739e-05	0.000188928773852258	0.000125065193558344	0.000703070072650574	0.000239234449760766	0.000400993996797902	0.000133178283494338	0.000278199714010694	0.000314827147787128
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00342817963661296	0.00461334967900119	0.00408212270380598	0.00446325822363225	0.00337306503896472	0.00335871770143993	0.0034204036076257	0.004737737414067	0.00372609526208619	0.00352577407371928	0.0037497070541364	0.0087177033492823	0.00767449824528539	0.005954043747442	0.00377795211626522	0.00437125385965974
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0559650325677065	0.0815111139787721	0.0990014807700004	0.0463610229842003	0.0464845784680115	0.0310265704499352	0.0425457704009073	0.0783249684853767	0.0497722358670781	0.0289193302891933	0.0533864541832669	0.0673492822966507	0.0923808213644918	0.0377349297403348	0.0284320107718929	0.0480353575104438
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0651354130956462	0.0522050521018163	0.046384119742266	0.0169685044700276	0.0727509949783305	0.0233336658796404	0.025864552017138	0.0294831601786375	0.0296093372798455	0.0167028557439516	0.0218420435903445	0.0344784688995215	0.0259270425082906	0.0249887935346816	0.0227344806289539	0.0420657504389417
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0453376756942064	0.0290576507403942	0.0315964301436747	0.0152626282227748	0.0403351825349064	0.011284404686686	0.0073156132423626	0.0140960575089155	0.0132355102126498	0.0350847782354632	0.0337004921490509	0.0683540669856459	0.0085760029972106	0.0759928278621962	0.155697251943225	0.0137191984016468
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0590503942406582	0.0858405652159886	0.0742686196822348	0.0283635772856711	0.0962815371467005	0.0260993426667997	0.0213955246719113	0.0260528695880371	0.033776266347587	0.0202579003948867	0.0384344973048981	0.0496746411483254	0.0165168549192012	0.0211850918280506	0.0106439210580492	0.0113337773203366
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0532653411038738	0.0360970416491919	0.0657842077880498	0.188928050833307	0.105505631046358	0.227251061376963	0.245357702208861	0.0960153332114924	0.162006423578311	0.2567269108365	0.222029528943051	0.0911578947368421	0.0634741300332796	0.0729329755926434	0.119564673087516	0.120966277168977
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0225831333561879	0.024118463077072	0.0347380637931725	0.0411170330389418	0.0313538279483977	0.033631516522009	0.0356014509712146	0.0427122726612401	0.0418372273652833	0.0329214164830603	0.0341692055308179	0.0274832535885167	0.0277095632677791	0.0254370521474186	0.0171204104002181	0.0207664830174971
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.00925608501885499	0.0114849824176533	0.0118461600032017	0.00777572691538764	0.00997759718422397	0.00651236518018467	0.00696007128841203	0.00767832121953391	0.00741020635220522	0.00599780736767038	0.00703070072650574	0.00695693779904306	0.00701593146222315	0.00692527074170559	0.00581993801710372	0.00793122237694497
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.082276311278711	0.0844017162951253	0.0690058830591908	0.0272353522544193	0.0256899106415903	0.0534457339851241	0.0475638625357792	0.146696470830814	0.078101055901925	0.0295313514491597	0.0342160768689946	0.124822966507177	0.156206187015405	0.0799102183474199	0.0134871221352384	0.0239026457589151
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.0358244772026054	0.0201503371293996	0.0143074398687317	0.00466633872925758	0.0110547528863221	0.00608005498098944	0.00674179553187276	0.011694385476562	0.00771459159896719	0.00365616119040777	0.00524958987579095	0.00735885167464115	0.00550854526988067	0.00480416295824698	0.00319929671112298	0.00859720288187928
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.00441378128213918	0.00212601219472852	0.00187097290591107	0.00179613424975292	0.00186100140080812	0.00184008956580537	0.000992367099317719	0.00142225846208639	0.000997124084220249	0.00387968196187374	0.00135926880712444	0.00577033492822967	0.00190252626217983	0.00231925108329165	0.00321598869396362	0.0139613731307138
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.00274254370929037	0.00270026131561119	0.00307159723055989	0.0038179135057562	0.00322135296824666	0.00303725627126911	0.00302210660857981	0.003531043661226	0.00315930894052942	0.00297229406818448	0.00328099367236935	0.00289952153110048	0.0037494402182344	0.00423896731610028	0.00357208432789731	0.00421384028576618
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.00145697634556051	0.00159047649772559	0.00163084804098131	0.00241891446700393	0.002103740713957	0.00326449624776917	0.00401447370789753	0.00332719442530917	0.00435585784159372	0.00452097369905589	0.00656198734473869	0.00414354066985646	0.00560220810124952	0.00447608962573654	0.00515782269775827	0.0033662287340316
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	0.0434521768940693	0.0490402296996484	0.0304058110217313	0.0521871770455848	0.0175581436511027	0.0555518605965881	0.0411596068336064	0.0443172925072519	0.0570669857463736	0.0506567253142596	0.0381532692758378	0.0297416267942584	0.0605208238816804	0.0242222063418849	0.0475220751473067	0.0484349458134044
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	0.0177408296194721	0.0148078846339968	0.0142774242606155	0.00807809122376313	0.0140738230936114	0.00879584982208773	0.00978865506129723	0.0134540495705107	0.0140017213510507	0.0102899383721302	0.012702132645887	0.0150909090909091	0.0155597378611507	0.012560985909088	0.00771726006665665	0.00944481443361385
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_splanchnicus	0.0078848131642098	0.00749427363938446	0.00703365750190099	0.00713489509763659	0.00781822871100368	0.0096327580282221	0.00987416515148788	0.0077204969235167	0.00959338329449798	0.0126156187800023	0.00820248418092337	0.00511004784688995	0.0081750090004127	0.00744174262159827	0.00540263844608768	0.00857298540897257
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_salyersiae	0.00355673637298594	0.0040294222021486	0.00381198223076	0.00456705492650742	0.00341857866018013	0.00395175861572057	0.00417424256062215	0.00406292615034233	0.00408296072380712	0.00384242849996275	0.00370283571595969	0.00326315789473684	0.00307916558125104	0.00248816012577227	0.00204754989511871	0.0032693588424048
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium]_siraeum	0.000128556736372986	2.58089492531535e-05	2.00104054108136e-05	9.02580025001467e-06	4.04565521914809e-05	5.542438451221e-06	1.57518587193289e-05	1.40585679942641e-05	0	2.92705772157827e-05	0	3.82775119617225e-05	2.92696348027666e-06	1.62412540846754e-05	1.66919828406416e-05	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella_excrementihominis	0.00514226945491944	0.00502306674839501	0.00232120702765438	0.00711233059701156	0.000809131043829617	0.00921707514438052	0.00633449747070154	0.0052625906191862	0.00523752545290425	0.00746399719002459	0.00398406374501992	0.00114832535885167	0.004062625310624	0.000253363563720936	0.000478503508098394	0.000435914512320639
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_adolescentis	0	1.29044746265768e-05	0	0	5.05706902393511e-06	0	2.2502655313327e-06	0	0	1.06438462602846e-05	0	1.91387559808612e-05	1.75617808816599e-05	5.52202638878964e-05	6.12039370823527e-05	0.00129563480050857
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter_sp._KLE_1745	0.00424237230030854	0.00226796141562087	0.00270140473045984	0.00394878760938142	0.00317583934703125	0.00334209038608626	0.00169895047615619	0.00225405706841368	0.00311732476856225	0.00414577811838086	0.00262479493789548	0.00644019138755981	0.0022449809893722	0.00367052342313664	0.00148558647281711	0.000896046497547981
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprophilus	0.00171408981830648	0.00164854663354518	0.00179093128426782	0.00183675035087798	0.00160309088058743	0.00170707104297607	0.00180246269059749	0.00172686076862877	0.00188928773852258	0.00188396078807038	0.00257792359971877	0.00144497607655502	0.00174447023424489	0.00161438065601673	0.00129641066728983	0.00224011624386995
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_intestinalis	0.00184264655467947	0.00137755266638707	0.000950494257013647	0.000546060915125887	0.000687761387255175	0.000393513130036691	0.000351041422887901	0.00068418364238752	0.000367361504712723	0.000750391161350065	0.000421842043590345	0.000880382775119617	0.000591246623015885	0.00058793339786525	0.000378351611054544	0.000544893140400799
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_hominis	0.0225831333561879	0.0226602574442688	0.0209608996678273	0.0213415046911597	0.0142912770616406	0.00981011605866117	0.00841824335271562	0.00364351220518011	0.0140646976090014	0.00647678044938319	0.0186547925943286	0.00422966507177033	0.00702763931614425	0.00597678150316055	0.00366667223066095	0.00425016649512623
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_johnsonii	0.0021426122728831	0.00246475465367616	0.00287149317645175	0.00512214164188332	0.00343374986725194	0.00544267455909902	0.00660452933446147	0.00424334443960205	0.00408296072380712	0.00419633638811721	0.00468713381767049	0.00275598086124402	0.00386066483048491	0.00283897121400126	0.00379464409910587	0.00685354483259672
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_longum	4.2852245457662e-05	5.16178985063071e-05	2.00104054108136e-05	9.02580025001467e-06	1.51712070718053e-05	0	2.2502655313327e-06	0	0	0	0	3.82775119617225e-05	2.92696348027666e-06	1.94895049016105e-05	3.89479599614972e-05	7.26524187201066e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor;s__Flavonifractor_plautii	0.00145697634556051	0.000306481272381198	0.000420218513627086	0.00142607643950232	0.000627076558967953	0.000958841852061233	0.000193522835694612	0.00058108747709625	0.00019942481684405	0.00126129578184373	0.000703070072650574	0.00213397129186603	0.000456606302923158	0.000542457886428158	0.000484067502378608	0.000363262093600533
