#taxonomy	MCT.f.0340	MCT.f.0338	MCT.f.0337	MCT.f.0336	MCT.f.0335	MCT.f.0334	MCT.f.0331	MCT.f.0330	MCT.f.0329	MCT.f.0327	MCT.f.0326	MCT.f.0325
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.0463379896706996	0.0354487519915029	0.0165359584570307	0.0257585182719013	0.0550959319406951	0.0413954761253168	0.0192323641128564	0.0225915346663204	0.0179713676515382	0.0604375564620659	0.0528122717311907	0.0537894405814319
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.238796737207061	0.235255502448811	0.145912910618793	0.162874440365526	0.212104115748508	0.197137179777019	0.203345552256631	0.241975111359687	0.236045537618032	0.218346173485133	0.248604821037253	0.250267304937279
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.0873962394441168	0.130067268543105	0.160331105975186	0.139972138745543	0.102280565798326	0.121625239460752	0.148119889200352	0.141471745600543	0.163316072697736	0.175033807100333	0.153382030679328	0.15141689087669
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.00012947591028758	4.42556204637989e-05	5.80209068667743e-05	0.000105136809273067	3.1934733919797e-05	2.08226741073022e-05	0	0.0001398238219843	2.53832876434156e-05	0.00010100046572437	6.72023374726077e-05	0.000108319647786436
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.0547826962639007	0.0330663244232017	0.015433561226562	0.0227796420091644	0.0424008107164451	0.0257279011934367	0.0196470334555226	0.0165191858258594	0.00721519951264088	0.015194958954533	0.0264806428049671	0.032635661623397
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.00604220914675375	0.00524429102496017	0.0044482695264527	0.00607165073551959	0.00789000826045117	0.00775198410337565	0.00860024216689612	0.0070910652577752	0.005298761295563	0.00652014117620653	0.00885025566106647	0.009689367203606
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.180388715455108	0.179286894435593	0.295568169730493	0.23150249261852	0.134594258560638	0.127137298763728	0.181268556453084	0.169116912690011	0.233177226114326	0.198146080340259	0.174658875091308	0.159638701561899
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0129332048165039	0.0123841977931197	0.0278790457494851	0.0288074857408202	0.0109493557699677	0.0115357614554454	0.00799482492660353	0.01212472284921	0.0235429992892679	0.0127597255031787	0.00539956172388605	0.00766972989971697
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.00877558947504711	0.0173186994748333	0.0240883465008558	0.0167079912736448	0.00981886618920691	0.0127940459050724	0.0281892219144454	0.0366038791123185	0.0469019697431211	0.0262825656362749	0.0225478451424397	0.0201229952129704
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0173641581907899	0.0202026907417242	0.0128419607198461	0.0165678088612807	0.0236742827458762	0.0226520947610152	0.0343429149596112	0.0618520663963406	0.0371992080414255	0.0188478091315643	0.0177852447041636	0.0164121737307383
