#taxonomy	MCT.f.0544	MCT.f.0543	MCT.f.0541	MCT.f.0540	MCT.f.0539	MCT.f.0538	MCT.f.0536	MCT.f.0535	MCT.f.0534	MCT.f.0533	MCT.f.0532	MCT.f.0530	MCT.f.0529	MCT.f.0528
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.056612672631067	0.127261372977589	0.0697607715543127	0.138450993831391	0.0634770071331006	0.0644251676028266	0.196031946969871	0.133667883211679	0.209272720563817	0.205807521643612	0.137170589087461	0.104948230440909	0.0926859311957164	0.127082589399582
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.085339071734933	0.107137622746592	0.0622585531563993	0.0330127230390043	0.0498083927758385	0.0788073020474724	0.136073837088867	0.0645931730356376	0.0751632781078189	0.0280997907277637	0.0516389880286049	0.169032205362795	0.128470694704559	0.127893689741366
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.00952142320220496	0.00576693918906002	0.00518074340978963	0.00697656473407805	0.012013393534679	0.00480159449175575	0.00797523419338504	0.00432052382996994	0.00342238293789897	0.0016238136174573	0.00234423358048755	0.0122939939142688	0.0093264118452972	0.00598377799316431
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.216958745412472	0.206749549159174	0.271245081430889	0.0497301517414177	0.0113209515859766	0.0125815365102374	0.0255828941008585	0.225499141262344	0.0622301760082654	0.152742681984352	0.280998538146475	0.00114362734086221	0.00279038198066843	0.00382084374840586
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.0109658496322608	0.0138342817452479	0.00664174890424588	0.00930511236490566	0.00716629989376233	0.00518662801232107	0.0250304969272907	0.0228638900815801	0.0482731264528984	0.0392146646868297	0.0182929238387483	0.012518634999081	0.00661144559383602	0.00710605519563332
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0192344539920704	0.0324031887031715	0.0212697302965931	0.0318461796839893	0.0333178403399605	0.0112565682188802	0.0331668469629664	0.0343763417775869	0.045985387993063	0.015404520627643	0.0196164939221135	0.0134784650887332	0.0121293631141668	0.0134571239096057
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0569369316255693	0.0599188167897584	0.0398415302015829	0.0260270801465215	0.142035969039308	0.061480793622033	0.0530416369369577	0.0213476814083298	0.0277019298180879	0.00462830298451733	0.00997616256864785	0.0962076500500337	0.0692442087004613	0.0345355302759782
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0868571933910121	0.0270313326408758	0.113447524805722	0.0716448261305711	0.0449091288511155	0.335941746693242	0.0232121895642967	0.0708056032632031	0.0311058632522785	0.108621842464029	0.0917806956315602	0.0542406110237507	0.189419173192222	0.178482885272662
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0729582737630256	0.0550057669391891	0.0523183378597614	0.0885483570802827	0.233296023675823	0.091286917919913	0.103401845927222	0.0399581365392872	0.0335135234862182	0.00518404668247063	0.0231328442928448	0.201911491412584	0.164934199776267	0.0892159363362751
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.00988989933232125	0.0294910437204086	0.020346518235679	0.0492081576331425	0.0161016466838671	0.0134195506432325	0.0523511404699979	0.0438627093173036	0.0506807866868381	0.0215698022768125	0.0232777126601783	0.0238323769068965	0.018690531555198	0.0154262102739377
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0193081492180937	0.0258078494096056	0.0209649806842525	0.0257184227607588	0.0154661177720443	0.00840279036057257	0.0220958869427118	0.0271173250322027	0.023809084535626	0.0189821206832174	0.0206174026418722	0.0179100210345743	0.0249877449440038	0.0216089374075397
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.00166551210812564	0.00219844643118863	0.00111143976265383	0.00192910866101703	0.00156510851419032	0.00120039862293894	0.00239372108546045	0.00147595534564191	0.00220471569314785	0.00140672623544429	0.00120504141918321	0.0018583944289011	0.0023253183172237	0.00139774524307504
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.0132356625937772	0.0183841100115339	0.0193695268314107	0.077591019885706	0.0587484823190165	0.043825874252582	0.0269408704858793	0.00709800343495062	0.00586694217925538	0.00208403886732488	0.00385876651170141	0.0173382073641432	0.0152968237408716	0.0195276233229608
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.0125134493787492	0.0238706676267611	0.0195398280853657	0.0182380202352151	0.0466781757474579	0.0193082986048197	0.0168020806960204	0.00615875912408759	0.00880963802073724	0.0039770408384783	0.00813896827382755	0.0201155880490943	0.013398861222489	0.00711625771565577
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.002284552006721	0.00274009265336553	0.00338809863131571	0.002205992492363	0.00224332220367279	0.0048129190070665	0.00219808041982185	0.00407900386431945	0.0135603852256374	0.00920450499735153	0.00977861479501126	0.00339003818898442	0.00825802234819442	0.0138856297505484
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.00571874953940484	0.00966679198873376	0.004777398334633	0.007911615049771	0.00691019122780392	0.00537914477260373	0.0110364351969066	0.0067759768140833	0.00809010737611158	0.00751990691293059	0.00608447142800701	0.00749484346600772	0.00873565529984037	0.00710605519563332
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.00204872728344658	0.00330085580103104	0.00184642412182814	0.00386275640123645	0.0019018439823949	0.00160808117412575	0.00330287476695744	0.00218709746672392	0.00293347108962769	0.00207535537204436	0.00167257115012314	0.00563644903710662	0.0064480448472203	0.0033158190072948
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	0.0289327457367312	0.0366981246296096	0.033271487088476	0.0412148391577285	0.0117904841402337	0.0119926617140786	0.0474025824567864	0.0452313224559897	0.0491402531271909	0.0322331344812914	0.0447774953576273	0.0363714338227786	0.0176347113462965	0.0181655868999643
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	0.000972776983507008	0.00144651402863715	0.00092321206091407	0.00175662365132609	0.00138488389740477	0.00138159086791085	0.00168020806960204	0.00108683984542722	0.00122689199660529	0.000694679622441625	0.00081653079769791	0.00155206567688443	0.00135748312573059	0.00128041626281692
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_splanchnicus	0.00529131722846994	0.0118907276539072	0.00631907284412057	0.0114475577484352	0.0137966686902413	0.00433728936401522	0.0121527378184915	0.0084934521253757	0.0129331020995535	0.00718993409227082	0.00781630691022112	0.00884268997488104	0.0103319549013939	0.0102994439626588
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_salyersiae	0.0408124161716804	0.0438351101453524	0.0393395896636102	0.0900689486130843	0.0698180679921081	0.0227736002899076	0.0682210509356227	0.0299082224130528	0.0501734253348585	0.0116445671711777	0.0206569121965995	0.0394959870933486	0.0385500069131085	0.0439932663367852
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium]_siraeum	0.000619039898595369	0.000286753882328951	0.000833579821990374	0.00360856796590244	0.00435384732129306	0.00561695959412937	0.00025318203788524	0.000415951051953628	0.000110697022250101	0.000156302915049366	0.000711171985091728	0.00220556701451998	0.00481403738106311	0.00408610926898944
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella_excrementihominis	0.000280041858888381	0.000388710818268134	0.000484014090187959	0.00134356744390833	0.000521702838063439	0.000407682551186809	0.0013464681105715	0.00100633319021039	0.00240766023393971	0.0089353166436554	0.00446457968418696	0.0016745971776911	0.00130720597292575	0.00268326276590318
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_adolescentis	1.47390452046516e-05	0	2.68896716771088e-05	9.078158404786e-06	1.8971012293216e-05	4.52980612429788e-05	0	2.68355517389438e-05	9.22475185417512e-06	2.60504858415609e-05	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter_sp._KLE_1745	0.00520288295724203	0.00809920409866883	0.00812068084648686	0.0157233703570894	0.00433487630899985	0.0222639971009241	0.00548944691232997	0.00982181193645341	0.00428028486033726	0.0027787184897665	0.00927157550934401	0.0146425143463966	0.012079085961362	0.0237769729123093
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprophilus	0.001311775023214	0.00196267101682927	0.00169404931565786	0.00183378799776677	0.00119517377447261	0.00105317992389926	0.00207148940087923	0.00222735079433233	0.00178960185970997	0.00194510294283655	0.00172525055642623	0.00128658075846999	0.00149574529594389	0.00175993470387186
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_intestinalis	0.000648517989004672	0.00107054782736142	0.00146100549445625	0.00157959956243276	0.00171213385946274	0.00277450625113245	0.000955186779294313	0.00161013310433663	0.00212169292646028	0.00321289325379252	0.00350318051915555	0.000469704086425552	0.0010935280735052	0.00133653012294037
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_hominis	0.00608722566952113	0.0198369963486672	0.0273199064239426	0.0116427381541381	0.00292627864622856	0.0062058343902881	0.00313025065021751	0.0346446972949764	0.00439098188258736	0.0103159923932581	0.0173644493026564	0.00144995609287888	0.00168428461896203	0.00300974340662144
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_johnsonii	0.00546818577092576	0.00813743794964602	0.0063101096202282	0.0107213050760523	0.00549210805888602	0.00413344808842182	0.00798674246783437	0.00571597252039502	0.00846832220213276	0.00365575151309905	0.00443165505524753	0.00967998856372659	0.0091881496750839	0.0109779115441514
