#taxonomy	MCT.f.0425	MCT.f.0424	MCT.f.0423	MCT.f.0422	MCT.f.0421	MCT.f.0420	MCT.f.0419	MCT.f.0418	MCT.f.0417	MCT.f.0416	MCT.f.0415	MCT.f.0414	MCT.f.0412	MCT.f.0411	MCT.f.0410
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.247475560204369	0.258375259022519	0.141072533738498	0.204621105736724	0.199266738534117	0.256419988310042	0.236105581188374	0.26057456423499	0.0587548854353826	0.203836295524322	0.156082973968334	0.267686071669846	0.175211190009794	0.194555472660662	0.225229970778879
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.115601239087581	0.153969623830546	0.114460110696886	0.133016071149945	0.13808690269076	0.123367011545731	0.0904923062510247	0.141452550032279	0.0529571933984107	0.13393797707236	0.111454562623942	0.135262623767533	0.199843903036239	0.218595917959063	0.182756766048051
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.10288852234783	0.0381788523820588	0.135088918285518	0.0487205492276486	0.0479448399526102	0.02535354532136	0.0244279457573132	0.0350613298902518	0.00577916905921796	0.0557812015885981	0.120683685353647	0.0639231220220646	0.0322263712047013	0.0370651317681481	0.0551818973213048
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.00108621313915597	8.06111271806495e-05	6.15960414277376e-05	6.50127424975295e-05	9.07237621543158e-05	2.65680864145988e-05	0.00010539382157997	2.5823111684958e-05	0.0647563302276474	8.44999014167817e-05	5.03635619629198e-05	8.03540339213066e-05	5.50930460333007e-05	2.9175297692234e-05	6.65376575417662e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.245745665204972	0.176362920778229	0.201160938723671	0.269503822749259	0.335194949354794	0.352304212180329	0.267460243108415	0.255868302130407	0.0015003611980662	0.345965129707349	0.202763700462715	0.241687077583308	0.232361043095005	0.290829787145364	0.259934903991705
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.021824838073782	0.0353835430012945	0.0295367684370151	0.0259660893535133	0.0382240556723698	0.026325178195951	0.0217228376700939	0.0196126533247256	0.00861318465556523	0.0224037405289694	0.0201328338946772	0.0302547818090372	0.0235798237022527	0.0262619358226809	0.0261271201947335
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0178018264472784	0.0125919322487185	0.0397558450243598	0.0109351432880845	0.00830656092901132	0.00883199101239591	0.00744783005831791	0.00651387992253066	0.0558653009057736	0.0111314536799707	0.0252636217696497	0.0138268459851256	0.00787524485798237	0.0123974175693643	0.0109898031039817
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0332703061511848	0.0442697343152085	0.106939527353042	0.0233265720081136	0.0207490580738812	0.0216188314596507	0.0767325573225285	0.0192704970948999	0.198881212143664	0.0231586063149593	0.11331801441657	0.0352010190081931	0.0318958129285015	0.0208978489469801	0.0235543307697853
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0319829424307036	0.0230595242046764	0.064496921664501	0.0111821917095751	0.0100062972964319	0.00812603900195086	0.0102290559055671	0.0124080051646223	0.0137996184266583	0.0331126947018562	0.0737448456042054	0.0304690592328273	0.0145965964740451	0.0199121406749497	0.0239646463246261
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.00702015528824878	0.00822470588793157	0.008875696255254	0.0109871534820825	0.0127893821178128	0.0178879130388577	0.0164648570157154	0.0124467398321498	0.00559393928167892	0.0143424499338084	0.011539551134754	0.0131483008097901	0.00916380999020568	0.01332060734634	0.0159524033956385
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0217242627831194	0.0267107340828588	0.0153667457638056	0.0188797004212826	0.0148920387230364	0.0112838458443717	0.0114469400660468	0.0187475790832795	0.0142812158482598	0.0187139115004366	0.0177594510371746	0.0244484588393901	0.0156525465230167	0.0143438267154033	0.0137067574536038
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.00372128575451583	0.00296601529714684	0.00429119088613238	0.00421282571383991	0.00472030397797014	0.00382200900278585	0.00258800384101928	0.0031375080697224	0.00275992368533165	0.00393206207926091	0.00336806320627026	0.0032201135075131	0.00287095984329089	0.00363440851251829	0.00335460690106405
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.00148851430180633	0.00103371916031656	0.000994336097333478	0.00118323191345504	0.00121676575124612	0.00151438092563213	0.00103051736655971	0.00116849580374435	0.00676088688017486	0.00118863194659606	0.00101986212974913	0.00132732959736677	0.00117837904015671	0.00141916983774367	0.00120876744534209
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.0121897252283059	0.00748735116577915	0.0118176405196359	0.0057211213397826	0.00459222337257581	0.00680143012213729	0.00448509262945874	0.00573918657198192	0.00337118195121048	0.00703039179787624	0.0150712959174038	0.00935082868817575	0.00634182174338883	0.00971745808134907	0.00621572617536
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.00561210121897252	0.00615252573628781	0.00895195802083119	0.0314141571748063	0.0176804602363087	0.0187608644496231	0.0442712602758976	0.022937378954164	0.030396206494156	0.00487282764836774	0.00831628316912714	0.00588072485290748	0.0294839618021548	0.0122265336828812	0.0172609773272932
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.00207185098764935	0.00180189578403805	0.000912208042096495	0.00152129817444219	0.00178779178362916	0.00166240312137061	0.00120031852354966	0.00164622336991607	0.000666827199140534	0.00148156493817424	0.00102615757499449	0.00147018121322687	0.00152424094025465	0.00190473014933585	0.00139174600358194
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.00406324174276864	0.0029233388180512	0.0032235261680516	0.00348468299786758	0.00364762890779264	0.00359428254780358	0.00339016792748905	0.00323434473854099	0.00137070035378888	0.00421372841731685	0.00377726714721899	0.00340463017799907	0.00301787463271303	0.00337391478312334	0.00292211212704257
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	2.0115058132518e-05	2.37091550531322e-06	2.93314482989227e-06	0	0	3.79544091637125e-06	1.17104246199967e-05	6.45577792123951e-06	3.70459555078074e-05	1.68999802833563e-05	0	5.95215066083753e-06	6.12144955925563e-06	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	0.000281610813855252	0.000324815424227911	0.000633559283256729	0.000650127424975295	0.000413593621585851	0.000265680864145988	0.000245918917019931	0.000206584893479664	0.000351936577324171	0.000467566121172859	0.000717680757971608	0.000497004580179934	0.000385651322233105	0.000373027020493563	0.000332688287708831
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_splanchnicus	0.0064770487186708	0.00759641327902356	0.00851785258600714	0.0101289852811151	0.00640403026971641	0.00398900840310619	0.00531653277747851	0.00894770819883796	0.0089465982551355	0.00816269047686111	0.00810223803078473	0.00949665637936627	0.0117715475024486	0.0106760750055225	0.0105184946963942
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_salyersiae	0.0246610612704671	0.0155294965598016	0.0169271788133083	0.0171763665678473	0.0188892209497177	0.0227840318209766	0.017823266271635	0.0171530019367334	0.00231537221923796	0.0229896065121257	0.0211401051339356	0.0210735894146953	0.0124326640548482	0.0167007739789688	0.0183311246527566
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium]_siraeum	2.0115058132518e-05	2.1338239547819e-05	1.17325793195691e-05	0	1.6010075674291e-05	7.59088183274251e-06	5.26969107899852e-05	1.93673337637185e-05	0	1.12666535222376e-05	6.29544524536498e-06	2.08325273129313e-05	5.50930460333007e-05	2.08394983515957e-05	1.10896095902944e-05
