#taxonomy	MCT.f.0408	MCT.f.0407	MCT.f.0406	MCT.f.0405	MCT.f.0404	MCT.f.0403	MCT.f.0402	MCT.f.0400	MCT.f.0399	MCT.f.0398	MCT.f.0397	MCT.f.0396	MCT.f.0395	MCT.f.0394	MCT.f.0393	MCT.f.0392
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.00652113748010794	0.0134087846941525	0.0321138061761566	0.018814657577506	0.00645858667747602	0.0232515391036285	0.0208610832189184	0.00360693703166385	0.00299310449344548	0.00720286118273309	0.0157934687681094	0.00748671379185801	0.0129273615296685	0.0142892856271798	0.00706510935401817	0.0123127827474635
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.00896749068408931	0.0265750471571005	0.12290355429595	0.0966732437238966	0.0428320497230104	0.107172237975706	0.0731264984938216	0.0291616200604262	0.00598620898689096	0.0200781834816602	0.0166994506974428	0.058634745369176	0.0827808375766393	0.072958586375942	0.0206172183388575	0.0669955931657467
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.0114558519733916	0.0645594179466451	0.161802053811329	0.0333316712611092	0.0415079043372517	0.108323363939623	0.0722965634541691	0.0390640597340716	0.0480033340910813	0.0320053231306662	0.0637615390266	0.0741258620986189	0.0775485815234334	0.0784584522328724	0.0870349259411018	0.280075545730056
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.751069970643762	0.514982484505524	0.131589924791736	0.375267415548923	0.586677476016754	0.274522448463006	0.416002377097891	0.710739621737452	0.731643555353489	0.526989935956084	0.354418498355357	0.56889049412655	0.527553777408293	0.502323114070389	0.68792622914241	0.0818997701418678
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00110456553755523	0.00227970897332255	0.00815267400345982	0.00571752845111489	0.00337792190244562	0.00627393784522479	0.00614766696038853	0.0026885656103177	0.0021974691217701	0.00216252183315312	0.00494617161419861	0.00104053798393616	0.000987218123246389	0.00112802126777396	0.000766756053924452	0.000849157430859552
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.00232774213954592	0.00755052546483428	0.01199896941367	0.0201419409679434	0.0131333603567086	0.0191773969486122	0.0158609807578024	0.00889422756977626	0.00435705084488899	0.00392580886633952	0.00865988132452926	0.0137075830280515	0.0116855450483217	0.0179873661618009	0.00719898739517958	0.00843301172715693
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.00463077364066778	0.0129129614659122	0.0528850282797797	0.0213718744138227	0.023294149439265	0.0508815756563979	0.0464968544437386	0.0282931601293706	0.029249071758733	0.0167512268152707	0.0183073645720256	0.0229726708288186	0.044871661643978	0.0481634594278188	0.0185481940663629	0.106583898218233
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.00556977790078184	0.00417677175963352	0.008539143877213	0.0139780274051966	0.00905283069855425	0.0102546640188761	0.0172032213774872	0.00887759040634608	0.0065924073653103	0.00798469599933461	0.00478293162693133	0.00361866432760607	0.018284318819495	0.00827113972829931	0.00361673556652724	0.085589212772499
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.000563402556068439	0.00130962004850445	0.00623872796201553	0.00201348178012684	0.00143223888663694	0.00345337789175197	0.00177257730691203	0.00112799968056646	0.00189436993256043	0.000998086999916826	0.00169769586757972	0.0011764098859708	0.00168346669437805	0.00208226628618814	0.00117447554291603	0.00775954204061315
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.00222642852200729	0.00909727836162759	0.0203479455752267	0.00661267306327034	0.0040805296581543	0.00993524163098277	0.00680341810282998	0.0041093793672554	0.00469803743274987	0.0043084088829743	0.0179890465968544	0.00333316134358392	0.00249922061727112	0.00315541084363796	0.00245848766496412	0.011961407258832
