#taxonomy	MCT.f.0204	MCT.f.0203	MCT.f.0202	MCT.f.0201	MCT.f.0200	MCT.f.0198	MCT.f.0197	MCT.f.0196	MCT.f.0195	MCT.f.0194	MCT.f.0193	MCT.f.0192	MCT.f.0191	MCT.f.0190	MCT.f.0189	MCT.f.0188
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.2833233542936	0.254658427942979	0.174633689599872	0.252380728995637	0.31317589119118	0.224969666541149	0.168051615996165	0.281117637948333	0.203822477575189	0.219728570200895	0.295762317614718	0.168075520274619	0.288168609683551	0.165778247200654	0.280863541945397	0.245003416601851
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.0255249274699408	0.0259326629213742	0.0214357574731306	0.019960594830417	0.0332810074439202	0.01839253587716	0.0230913667052854	0.0226548839422596	0.0237673682359149	0.0686044436217964	0.0453119052653838	0.0313204495568795	0.0313074314931358	0.0383863221909579	0.0277704982248619	0.173478352599609
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.0590185250379675	0.0716695373421607	0.0861265227655315	0.137026786133133	0.0752861413321547	0.121124639136438	0.17328512644321	0.0384726751976943	0.107454417541185	0.166844050160967	0.0718333685768661	0.116699948838975	0.063887863998727	0.0964815288516284	0.0619270800287994	0.037614109778409
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	4.88244862507677e-05	4.13929176717864e-05	4.98042692219577e-06	4.69109161701928e-05	9.79749663074977e-05	1.67357014350864e-05	1.99752307139147e-05	8.9784539551212e-06	0.00122530339450079	6.61056500499098e-05	9.30429266229647e-05	0.000300364728599013	0.00102819312544481	4.12578699386908e-06	6.34470506776421e-05	1.88936507886525e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.225152833490514	0.309356869039707	0.488669528752005	0.290918046629451	0.188980646678322	0.176185096857872	0.218509048779513	0.413031328070463	0.368599402005042	0.221572917837288	0.148115880735885	0.194692456224316	0.262794272194895	0.477667115002187	0.292226081151536	0.289797113679948
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0242529211176182	0.0323025730297546	0.043578735569213	0.0458319650982784	0.020402742428168	0.0173967616417723	0.0136031321161759	0.0205337241953622	0.0213783197514217	0.0198713584050029	0.0172340875449355	0.0260558150281386	0.0253865778830063	0.023603627391925	0.0171389793852257	0.0188653103124695
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0211821179034252	0.0216461963358069	0.0182582450967697	0.0256368156870104	0.0186849146855766	0.0151709133509058	0.0366545483600336	0.00965857184222163	0.0100340036348713	0.0271958644305329	0.0149968280820469	0.042711204264519	0.0189603708489763	0.0375487874312025	0.0153100491852571	0.0173317756567905
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.00105872043870086	0.00810841265059548	0.000981144103672567	0.014847304967866	0.00255823523136244	0.0107108489184553	0.0236906236267029	0.00123229280534038	0.00704989154013015	0.00382090657288478	0.0110890251638824	0.00472001716369878	0.00255474516373276	0.00806178778602018	0.0197292741933259	0.00352051693028558
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.00116407854061041	0.00148554582310967	0.00224617254191029	0.00316648684148801	0.00134987731356997	0.00108782059328062	0.00139826614997403	0.000884377714579438	0.00115201969865744	0.00178485255134756	0.00193275533939522	0.00297394088426056	0.00166469363167255	0.00287154774773288	0.00144548932848193	0.00115881058170402
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.223978476110693	0.141478692995628	0.0428067693962726	0.0514847304967866	0.245540506116904	0.16031965189741	0.125923854420519	0.0312966458740637	0.0454241660315413	0.139013571489955	0.183155001057306	0.219140824847755	0.176543207717744	0.0231539166095933	0.034222787422036	0.0959891928317489
