#taxonomy	MCT.f.0628	MCT.f.0627	MCT.f.0625	MCT.f.0624	MCT.f.0623	MCT.f.0622	MCT.f.0621	MCT.f.0620	MCT.f.0618	MCT.f.0617	MCT.f.0616	MCT.f.0615	MCT.f.0614	MCT.f.0613
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.236240694220098	0.418526761073357	0.294610722827223	0.381083183299156	0.348099762755206	0.234049784658777	0.225748119847548	0.254089870299469	0.323152986727063	0.181693437727016	0.214679826470299	0.171472482000488	0.201452613729301	0.413535173224823
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.209692788243507	0.0959080130879996	0.192490770195277	0.198988833105789	0.22927346480549	0.231863399093994	0.263276982853752	0.237970795120648	0.240719066718966	0.20493986601017	0.331222710489	0.254980707376382	0.183737629148315	0.0766925994382404
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.000509556736594836	0.00762804293782317	0.00047213256863337	0.000407947913210441	0.000271068369199917	0.000309442040491252	0.000361656945204336	0.000465972160389398	0.000420710336188681	0.000605375736540479	0.000407148974405773	0.000493463100256244	0.000641521042640516	0.000487264361999939
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	4.58601062935353e-05	0.000847805640556902	3.86993908715877e-05	9.24681936610334e-05	9.11557347751932e-05	0.000958763043489289	4.63662750261969e-05	7.86513519128602e-05	0.000120202953196766	0	9.82773386496694e-05	4.75627084584332e-05	5.25221906255393e-05	6.09080452499924e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.462718281367039	0.275839305505879	0.409911687990031	0.264015730471533	0.308864415439862	0.416620588548615	0.369529938703784	0.39878461401478	0.340822820846988	0.393978529340544	0.347241916688896	0.489191374502821	0.523349865318097	0.406387848376449
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0130803214283894	0.0212370897305126	0.0129101167947616	0.0282245562886531	0.0145753222235283	0.0133871728664986	0.0164600276342999	0.0213842637936663	0.0161704604405755	0.00819275163451449	0.0155418591264549	0.0146136421738536	0.0169759223271832	0.0189541151583726
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	2.54778368297418e-05	0.00218133326268286	2.32196345229526e-05	5.98323606041981e-05	3.11848566336187e-05	0.000126820508398054	4.63662750261969e-05	3.56157065265782e-05	4.42852985461769e-05	0.000121075147308096	5.61584792283825e-05	8.3234739802258e-05	6.0025360714902e-05	2.34261712499971e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	5.6051241025432e-05	0.00406240202766849	8.51386599174929e-05	1.90375692831539e-05	2.39883512566298e-05	8.11651253747546e-05	7.41860400419151e-05	5.63915353337488e-05	3.16323561044121e-05	0.000242150294616192	2.80792396141912e-05	4.1617369901129e-05	2.25095102680883e-05	4.68523424999941e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.000346498580884489	0.00181041829493922	0.000332814761495654	0.000484098190343057	0.000486963530509585	0.000497136392920372	0.000380203455214815	0.000372480930757131	0.000360608859590298	0.00040358382436032	0.000280792396141912	0.000225922865177558	0.00021759193259152	0.000412300613999948
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0155567671682403	0.0109132897949812	0.0105262343170718	0.0305172235608957	0.0294433023323874	0.0435603082245636	0.0501312165583241	0.0219481791470038	0.0129755924740298	0.0216320929857131	0.0154435817878052	0.0140785617036962	0.0141397240334041	0.00929316213487384
