#taxonomy	MCT.f.0527	MCT.f.0526	MCT.f.0525	MCT.f.0524	MCT.f.0523	MCT.f.0522	MCT.f.0520	MCT.f.0519	MCT.f.0517	MCT.f.0516	MCT.f.0515	MCT.f.0514	MCT.f.0513	MCT.f.0512	MCT.f.0511
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.0961672744200481	0.0615443081706685	0.181071995434523	0.103857512669997	0.0716172748073883	0.0771153159585862	0.162373994443126	0.0752483443708609	0.0348306595365419	0.0671627582267636	0.0542734206923528	0.16201671193434	0.0578331819174995	0.0799861070128848	0.233492511647902
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.00387927690278532	0.00305406806011401	0.00248336989281829	0.00356704463971026	0.00326085755026695	0.00276686897536594	0.00308460072407749	0.00371826710816777	0.00322638146167558	0.00293529654428331	0.00317817328378643	0.00360954034759636	0.00274848488333314	0.00268946100127865	0.00326489827692379
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.00108619753277989	0.000386940749697703	0.00090952865015248	0.000410179749881504	0.000497418948345806	0.0016320701790177	0.000700349792191291	0.00104511589403974	0.000873440285204991	0.000840922793767651	0.00107568941912771	0.000350267895572673	0.000482997343514611	0.000325808989869185	0.000429897637886763
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.640352238342773	0.798244947313871	0.428178445954381	0.704597659240894	0.761261012302829	0.615303208037946	0.491940236817733	0.688476131346578	0.77017825311943	0.776330403325612	0.654899276354391	0.622512133220535	0.726037006796463	0.546274097570571	0.481496973288252
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00333617813639538	0.00201070996717913	0.00521641431705099	0.00404103012846222	0.00306188997092863	0.00266486458917733	0.00639882433084065	0.00590507726269316	0.00253119429590018	0.00395075048392727	0.00371601799335028	0.00598720631669561	0.0032659820370988	0.0032550162289761	0.00702940732220247
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.00628442858251222	0.00357920193470375	0.00566672016835197	0.00452109235424946	0.00371406148098202	0.00387616667516703	0.00813630414316221	0.00845405629139073	0.00335115864527629	0.00282423126963475	0.00454723254449443	0.00422399335084673	0.0029554837448394	0.00267101898298416	0.00669246052493987
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.000853440918612771	0.000808429780618414	0.00138212687032975	0.0011697718792917	0.00110537544076846	0.00243535472025297	0.00169920933187395	0.00255242825607064	0.00162210338680927	0.00134864976358963	0.00200469391746528	0.000940973922852012	0.00135699253654105	0.000673133667748598	0.000673893594525196
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.00938785010474048	0.00435308343409915	0.0185026661673176	0.00674213974064486	0.00607956492422651	0.0294282654154129	0.0174857825165137	0.00597061258278146	0.0129768270944742	0.0112651921429251	0.00973009974574614	0.0103893019873251	0.0139264234046713	0.0377846218156782	0.0065414154089256
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.00170688183722554	0.000704784936949387	0.00193943609223691	0.00114242656263293	0.000961676633468558	0.00314938542357321	0.00141983482460639	0.00268694812362031	0.00222816399286988	0.00172944499095611	0.00190690397027186	0.000997372990783205	0.0011039939280334	0.00048563981508803	0.000476373058198845
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0260687407867174	0.0147521160822249	0.0463904196315517	0.0314471141575819	0.0266948168945582	0.0557708981486204	0.0409302788387205	0.0236823951434879	0.0176114081996435	0.0233078412083902	0.0207314688050068	0.0241061489825905	0.0177674022792875	0.027666101111439	0.0441400304414003
