#taxonomy	MCT.f.0459	MCT.f.0458	MCT.f.0457	MCT.f.0456	MCT.f.0455	MCT.f.0454	MCT.f.0453	MCT.f.0451	MCT.f.0450	MCT.f.0447	MCT.f.0446	MCT.f.0445	MCT.f.0444	MCT.f.0443
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.109005091919058	0.0876545930669709	0.100421377353965	0.0979506486587157	0.103796600440093	0.160019714954615	0.1204636192356	0.0907021173396157	0.0635022416849129	0.0901458357256517	0.101944252186497	0.181814591083803	0.0920847352493374	0.0902405437029413
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.180804457082397	0.198647229640385	0.339080578597835	0.256959849876115	0.168279809930797	0.135321257923632	0.146818365332855	0.15726616711046	0.175513502241685	0.0556275529454223	0.103910526646951	0.229350528163364	0.200334580177064	0.212935944134753
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.0962546290173257	0.0763048043765719	0.0450944067221887	0.0845319119342359	0.124980068246325	0.101148669925111	0.0914061098151803	0.0720034051651604	0.100057345428005	0.109654029757706	0.128465362109105	0.0543765104929113	0.131689253961392	0.110594905084853
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	1.65322047348234e-05	0.000162047240011408	1.03380116281955e-05	2.35747307176384e-05	0.000119590522052492	5.47637628181432e-05	4.48591422931994e-05	2.47468398285539e-05	3.12793243665937e-05	3.6089830869929e-05	9.43811741018058e-06	2.71549287429983e-05	5.63899174827541e-05	2.87490979970503e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.0100350482740378	0.00486465814514247	0.00321512161636879	0.00237633285633795	0.00317313518512613	0.00345011705754302	0.00582608110532927	0.00489492491808796	0.00334167448649776	0.0110139602027592	0.00499905618825898	0.00348817402853242	0.00248115636924118	0.00272541449012037
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0291338777939426	0.0204438797998392	0.0167186324051177	0.0098565949130446	0.0137449373345664	0.0226448159253022	0.0188576619415037	0.024727042356691	0.0157491398185799	0.0498302137502256	0.0340841880072988	0.0321539042615958	0.028213755380538	0.0142509278771379
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0181936913106732	0.0105881666623454	0.0174795100609529	0.0291100774901399	0.0486892878783047	0.0230007803836202	0.0199847478916203	0.0243360422873999	0.0457720779897821	0.0187437457963549	0.0322437551123136	0.0119728549457765	0.0432510667092724	0.0347317852902365
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.00625330644094696	0.0126234799968887	0.00559286429085375	0.00801540844399705	0.013290493350767	0.00870743828808477	0.012846536874215	0.0132593567801392	0.0142685851318945	0.00704735970078249	0.0218146353740641	0.0127751596586379	0.017875603842033	0.0119337505785756
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0140317087686814	0.0120303870984469	0.0170556515841969	0.026912912587256	0.0308384092866027	0.0189756438164866	0.0179773012739996	0.0176444967977589	0.0226410176206861	0.00870421102708378	0.0123261813376958	0.0156609879950529	0.0369729892295258	0.0415798204331339
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0596564607856104	0.0784859602271254	0.0847841009651568	0.0492169653192136	0.0301208661542877	0.0467819443873989	0.040636775524852	0.0264642705126555	0.0212490876863726	0.0485801932446398	0.0524979550745611	0.0369183599410491	0.0236837653427567	0.0503137964046378
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0468274699113874	0.0587615701729368	0.0444699908198457	0.0425264567415479	0.0649456261759735	0.127476348899933	0.0738213260362462	0.108569335695832	0.0633354186216244	0.17345428894831	0.0653935694960045	0.0909541995097301	0.0919719554143719	0.0753456360306695
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.0121139730194419	0.00946355881666624	0.0102739159561007	0.00906448396093196	0.00988614982300603	0.0118426637094235	0.00993069262515701	0.0122991793947913	0.00967052445000521	0.0117291950327269	0.0113100106965331	0.0140983452773876	0.0129508843818725	0.00944982851163045
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.0408014812855442	0.037912572273069	0.0788810963254571	0.06558490085647	0.0917578212201422	0.0751085007050834	0.069868114121658	0.164903041881552	0.117479929100198	0.107977493069112	0.0983514754923551	0.0849875210759276	0.0861637939136482	0.106869021984435
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.00553002248379844	0.00471557468433198	0.00517520862107466	0.00704412953843035	0.0093041426156839	0.0081050368970852	0.00597748071056881	0.00636983657186977	0.00870086539464081	0.00664052888006693	0.00757566224123828	0.0051150011232266	0.0109208473524934	0.00880584871649652
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.00632356831106996	0.00715276517410355	0.0057169204303921	0.00551648698792738	0.00769365691871034	0.00525732123054175	0.018308137448412	0.00823574829494274	0.0144041288708164	0.0127397102970849	0.00587365506826905	0.00317218940315935	0.004586379955264	0.0142911766143337
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.000880339902129348	0.000810236200057041	0.00073193122327624	0.000919414497987897	0.000948751474949772	0.00101312961213565	0.000790642382917639	0.00104431664076497	0.000901887185903451	0.000793976279138437	0.000909205310514063	0.00119728549457765	0.00103381515385049	0.000793475104718589
