#taxonomy	MCT.f.0323	MCT.f.0322	MCT.f.0321	MCT.f.0320	MCT.f.0319	MCT.f.0318	MCT.f.0316	MCT.f.0315	MCT.f.0314	MCT.f.0313	MCT.f.0312	MCT.f.0311	MCT.f.0310	MCT.f.0308	MCT.f.0307
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.00179331888591733	0.0026171527902539	0.00233940556088207	0.00195654107254024	0.00260365734402503	0.00222987303524216	0.00238165399815119	0.00238266328807534	0.00258459709362057	0.00214238024314548	0.00592755728410103	0.00211344377637625	0.00280271181305155	0.00297426911371392	0.0022710179764345
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.018525028590754	0.0105560114397254	0.0187996164908917	0.0113835116947796	0.0103950713866615	0.0139058368924141	0.0162961647297226	0.0189478461480277	0.021742923050083	0.0172270849688548	0.0215246306572861	0.0127809843565032	0.0197326061432413	0.0157859141074118	0.0182861187712908
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.00133497683815186	0.00127701518337064	0.00150335570469799	0.0019861856342454	0.00230539800508508	0.0012529416891833	0.00249468164552108	0.0016178577881993	0.00145383586516157	0.00155542675187275	0.0040699659274234	0.00124398905824678	0.00164122763827343	0.00161394448030988	0.00154842134756898
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	2.66995367630372e-05	1.94222841577284e-05	7.67018216682646e-06	1.48222808525776e-05	3.42264815177e-05	2.17902902466661e-05	0	4.20222802129689e-05	1.29229854681028e-05	2.20107559227276e-05	3.01231030812587e-05	6.68811321638053e-06	0.000138873107853905	0.00015370899812475	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00305709695936775	0.00437486950652831	0.00364333652924257	0.00409094951531142	0.00299237238411891	0.0034283389988088	0.00261578269627453	0.00345843366152734	0.00405135594425024	0.00386655612375914	0.00391600340056364	0.00349119509895063	0.00357282632024139	0.00405791755049341	0.00249222102608721
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.185971173400142	0.262069735711268	0.24016874400767	0.335531971659799	0.396078623117543	0.213613847003109	0.405898428512031	0.272426240392656	0.224336566233531	0.212653249888112	0.210654206858696	0.193159397802286	0.17467712002424	0.164253435396108	0.268628983498252
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.000507291198497706	0.0006506465192839	0.000544582933844679	0.000844870008596923	0.000999902210052807	0.00061012812690665	0.00106165254493858	0.000613525291109346	0.000755994649884016	0.000770376457295465	0.00162999457784145	0.000488232264795778	0.000719615195242965	0.000730117741092564	0.000781584108772913
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.00743137106571201	0.0142753788559304	0.00969511025886865	0.0071443393709424	0.0302439859182476	0.0155110549405851	0.00648697961869316	0.0112577688690544	0.00679102886348804	0.00896571457919103	0.00773494346897655	0.019562731157913	0.0463204938832708	0.00720126656214455	0.0339620415566796
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.000529540812466904	0.000437001393548888	0.000529242569511026	0.000355734740461862	0.000405828280852728	0.000395856939481101	0.000375413257335696	0.000491660678491736	0.000575072853330576	0.000432878199813642	0.00144590894790042	0.00038122245333369	0.000643866227322653	0.000530296043530388	0.000575127929097049
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.112378350235623	0.193547917202803	0.175509108341323	0.152298935760235	0.143501858008997	0.147527528400012	0.109354248830366	0.128714244292324	0.165343137571642	0.160128249337843	0.14901229692008	0.143914820190076	0.152331174487748	0.198399889329521	0.0975505448968456
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.190754840403519	0.112639536972746	0.173783317353787	0.103281652980761	0.0961397418345394	0.139998983119788	0.148974475935203	0.199366304014388	0.192920788560573	0.145762562638943	0.142689792284469	0.113269885432621	0.133242434571829	0.129330751022165	0.162554747754789
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.00200246525722779	0.00173829443211669	0.00187919463087248	0.00254943230664335	0.0028065714844514	0.00182312095063773	0.00328587517711029	0.00201706945022251	0.00242952126800333	0.0022377601854773	0.00247678847557016	0.00181247868163912	0.00243659180143671	0.00193673337637185	0.00235949919629559
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.00245635738219942	0.00189852827641795	0.00273825503355705	0.00317196810245161	0.00247408566399374	0.00184854295592551	0.00308000339082942	0.00260117914518278	0.00282367232478047	0.00233314012780912	0.0024600534183028	0.00192617660631759	0.0026385890492242	0.00205201512496542	0.00259544911592515
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.00159307236019455	0.00132557089376496	0.00173346116970278	0.00228263125129695	0.00145462546450225	0.00110767308753886	0.00222825933386349	0.00160525110413541	0.0015830657198426	0.00144537297225911	0.00187767342539846	0.00119717226573211	0.00152760418639296	0.00170616987918473	0.00191709309699016
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.0562959732648639	0.0230736735793813	0.0347766059443912	0.0111759997628435	0.0108889106199883	0.0757575757575758	0.00694312690986449	0.0203976148153751	0.00828363368505392	0.0139401454177275	0.0495960157175658	0.0977133340913195	0.0195179840674671	0.019836146207999	0.00976242792467299
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.00183781811385572	0.00290848705261982	0.00348226270373921	0.00395754898763822	0.00408517504400548	0.00252404195357215	0.00552220791435734	0.00550071647987763	0.00307567054140848	0.00165080669420457	0.0020349829637117	0.00137106320935801	0.00248709111338358	0.0014756063819976	0.00359823627435077
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.124357542396639	0.122044778076126	0.103731543624161	0.13651320665224	0.0919249951105026	0.1299028153055	0.119349122219217	0.120003025604175	0.168515730504061	0.204113076590094	0.185608520152356	0.18123449193748	0.183552374098903	0.172453810446064	0.18603176475793
