#taxonomy	MCT.f.0391	MCT.f.0390	MCT.f.0389	MCT.f.0388	MCT.f.0387	MCT.f.0386	MCT.f.0385	MCT.f.0384	MCT.f.0383	MCT.f.0382	MCT.f.0381	MCT.f.0380	MCT.f.0379	MCT.f.0378	MCT.f.0377	MCT.f.0376	MCT.f.0375
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.0704017692591	0.14008164377	0.115243224758	0.139972373874	0.137259080362	0.172845014663	0.139972373874	0.138058681489	0.115243224758	0.14008164377	0.0704017692591	0.0704017692591	0.137259080362	0.177982818963	0.138058681489	0.173584686649	0.105155491641
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.357203679896	0.249490232191	0.28994615174	0.320851852604	0.383387399693	0.365412227008	0.302392983194	0.228744317484	0.365412227008	0.383387399693	0.228744317484	0.288168025878	0.30302641703	0.320851852604	0.309448746944	0.320851852604	0.375142475855
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.000427460032487	0.000427460032487	0.000480317144616	0.000182761062756	0.000355483330371	0.000430777807341	0.000502572848745	0.000509067769647	0.000567679027599	0.000480317144616	0.000482417825991	0.000798623909571	0.000516364188625	0.000831255195345	0.000831255195345	0.000502572848745	0.000567679027599
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.000427460032487	0.000526211931856	0.000230091677153	2.53398710201e-05	7.97302838398e-05	0.000148493363489	0.000427460032487	7.97302838398e-05	0.000230091677153	0.000230091677153	7.45753259428e-05	0.000153581521071	0.000148493363489	0.000415627597672	0.000263656386772	0.000150267977894	0.000148493363489
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00124814807298	0.00103649368992	0.00104791555927	0.00139802010126	0.00133262865054	0.00129079364252	0.0010483130865	0.000954502068088	0.000954502068088	0.00124814807298	0.0016670941267	0.00110978316544	0.00124814807298	0.00103649368992	0.00131359513856	0.00133262865054	0.000954502068088
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.00986170936296	0.00207195948168	0.00514818798666	0.00207195948168	0.00136787210396	0.00337879346357	0.00136787210396	0.00337879346357	0.00638048455988	0.00980481063258	0.00337879346357	0.0089438695086	0.00586045113786	0.00344343461527	0.00980481063258	0.00980481063258	0.00514818798666
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.00728932004681	0.003084092934	0.00944642721543	0.0123002039071	0.00719850562668	0.00906823849467	0.00611939161567	0.00906823849467	0.00719850562668	0.00944642721543	0.00655827476955	0.00728932004681	0.01097230013	0.00837210434303	0.00611939161567	0.00611939161567	0.00944642721543
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0317606585576	0.010530286817	0.0155275930253	0.0150480038131	0.0317606585576	0.010530286817	0.00559705754689	0.0155275930253	0.00732964755225	0.00732964755225	0.0317606585576	0.0155275930253	0.0155275930253	0.0223624361752	0.00732964755225	0.0144084012939	0.0155275930253
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.00676688788349	0.00985648112993	0.00338107966098	0.0115620040807	0.00726684586997	0.00901137933303	0.0203034770856	0.0109429768317	0.0103684904747	0.0115620040807	0.0109429768317	0.0154446513867	0.00725257876228	0.00676688788349	0.0203034770856	0.0103684904747	0.00726684586997
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0224066251482	0.0277441934458	0.028576296074	0.0201941398526	0.0201941398526	0.0193819879592	0.0251643088975	0.0201941398526	0.026288213586	0.0329571685047	0.0329571685047	0.0415661629529	0.0238041260485	0.0329571685047	0.0329571685047	0.0304545155561	0.0277441934458
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0089703143411	0.0089703143411	0.0111736297781	0.00863922344059	0.0113903913458	0.00863922344059	0.0106653454503	0.0111567068479	0.0106653454503	0.00792480648728	0.0106653454503	0.0107486350033	0.0106462145949	0.0111567068479	0.0106653454503	0.0089703143411	0.0089703143411
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.0747526195092	0.0747526195092	0.125911052584	0.0607194135872	0.0607194135872	0.144182069328	0.0764469865119	0.120047417895	0.144182069328	0.155038494049	0.0976223440646	0.0607194135872	0.155038494049	0.165971598059	0.0891186764238	0.133680379383	0.110070958365
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.0545304174027	0.0440225709913	0.0545304174027	0.0288621130918	0.0171534010661	0.0283496678287	0.0430708482041	0.0178719866999	0.0171534010661	0.0283496678287	0.022112631244	0.0283496678287	0.0318265381958	0.0181120769877	0.0318265381958	0.0283496678287	0.0171534010661
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.0875894301636	0.0635997834073	0.0635997834073	0.141019064717	0.0734065644938	0.0400861865707	0.0635997834073	0.0660165472639	0.0635997834073	0.117336282099	0.0635997834073	0.0801463569838	0.141019064717	0.101497670846	0.101497670846	0.117336282099	0.0400861865707
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.0198031092022	0.0198031092022	0.00902031278087	0.0222219691102	0.0154562701093	0.00776328348711	0.0154562701093	0.0259552770611	0.0198031092022	0.00664368881986	0.0154562701093	0.00776328348711	0.0222219691102	0.00776328348711	0.0127588469683	0.00776328348711	0.00496759977574
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.0180362323807	0.0222396607283	0.0121943727731	0.012694862856	0.0186127903277	0.0167499550602	0.0143080388854	0.0186127903277	0.0141141391681	0.0121943727731	0.0180362323807	0.0167499550602	0.0186127903277	0.0165130023161	0.0151355487609	0.0136077150885	0.0165130023161
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.00744511613108	0.00714956779756	0.0166467474816	0.00817210840397	0.0429553877431	0.00744511613108	0.00691453185219	0.0198964757422	0.00691453185219	0.0198964757422	0.00691453185219	0.00521660974294	0.047507859128	0.0429553877431	0.00691453185219	0.00691453185219	0.00691453185219
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	0.0	0.0	4.26839679017e-05	0.0	4.27460032487e-05	4.26839679017e-05	4.05625210418e-06	0.0	3.07163042143e-05	3.59518245551e-06	0.0	3.07163042143e-05	1.45095236886e-05	0.0	3.59518245551e-06	4.05625210418e-06	1.66964419882e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	0.0270465576128	0.0630875541043	0.0387467454355	0.0514492092259	0.025957832691	0.0270465576128	0.0231913579216	0.0387467454355	0.0387467454355	0.025957832691	0.0276964790249	0.03932536415	0.0630875541043	0.0339830725827	0.0339830725827	0.0231913579216	0.0231913579216
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_splanchnicus	0.0127932743929	0.00931862870822	0.0100638031967	0.012202049254	0.0126392065851	0.0111736297781	0.00931862870822	0.0127932743929	0.0190751006151	0.012202049254	0.0113138010962	0.0111736297781	0.0124070653975	0.0100638031967	0.0113138010962	0.0111736297781	0.012202049254
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_salyersiae	0.00570147097951	0.0047080264257	0.00479520707094	0.00661179102733	0.00490126438415	0.00568843807827	0.00490126438415	0.00486746036966	0.00483167138831	0.00568843807827	0.00627219829215	0.00661179102733	0.0052501280519	0.00528051944665	0.00493159401845	0.00490126438415	0.00483167138831
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium]_siraeum	0.00258095475872	0.00458385763077	0.00181180077793	0.0106382978723	0.00260766392427	0.00677497862264	0.0106382978723	0.00435777135892	0.00677497862264	0.0106382978723	0.0101035726125	0.00435777135892	0.00258095475872	0.0106382978723	0.00458385763077	0.00458385763077	0.00143580442832
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella_excrementihominis	0.0114571814719	0.00987000795337	0.0114571814719	0.00987000795337	0.0114571814719	0.00987000795337	0.0160827372545	0.00807092255179	0.0160827372545	0.011377602088	0.00647132841992	0.0129579688219	0.0114571814719	0.0138720967229	0.0138720967229	0.00987000795337	0.00739652380078
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_adolescentis	0.00342840220511	0.00252259146015	0.00124526939598	0.00279444149138	0.00800739924234	0.00342840220511	0.00162698976451	0.00279444149138	0.00279444149138	0.00162698976451	0.00175927974724	0.00133740787345	0.00800739924234	0.00800739924234	0.00927632387271	0.000968393635316	0.0008224247824
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter_sp._KLE_1745	0.00146356983773	0.00100122447047	0.00127269458925	0.00116563406692	0.00124975333816	0.00100122447047	0.00109656637653	0.000743184218418	0.00202727607814	0.00127269458925	0.00101371360882	0.000743184218418	0.00116563406692	0.000928609516071	0.00127269458925	0.000928609516071	0.00101371360882
