#taxonomy	MCT.f.0391	MCT.f.0390	MCT.f.0389	MCT.f.0388	MCT.f.0387	MCT.f.0386	MCT.f.0385	MCT.f.0384	MCT.f.0383	MCT.f.0382	MCT.f.0381	MCT.f.0380	MCT.f.0379	MCT.f.0378	MCT.f.0377	MCT.f.0376	MCT.f.0375
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.173584686649	0.115243224758	0.212014255363	0.173584686649	0.172845014663	0.105155491641	0.131501177099	0.212014255363	0.116399180468	0.139972373874	0.131501177099	0.173584686649	0.0704017692591	0.172845014663	0.141653442152	0.14008164377	0.212014255363
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.383387399693	0.28994615174	0.360523014938	0.375142475855	0.309448746944	0.325002512864	0.365412227008	0.30302641703	0.375142475855	0.365412227008	0.325002512864	0.357203679896	0.320851852604	0.288168025878	0.325002512864	0.302392983194	0.228744317484
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.000427460032487	0.000559100177597	0.000480317144616	0.000567679027599	0.000427460032487	0.000567679027599	0.000480317144616	0.000539481529856	0.000539481529856	0.000539481529856	0.000427460032487	0.000516364188625	0.000831255195345	0.000539481529856	0.000355483330371	0.000502572848745	0.000430777807341
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	7.45753259428e-05	0.000156459835456	0.000156459835456	7.97302838398e-05	0.000381800827235	0.000148493363489	0.000526211931856	9.79392848981e-05	0.000186038330661	0.000427460032487	0.000381800827235	0.000263656386772	0.000381800827235	4.55615460551e-05	0.000156459835456	0.000148493363489	0.000156459835456
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00129079364252	0.000909581161244	0.000909581161244	0.00110978316544	0.00129079364252	0.00124814807298	0.000909581161244	0.00134667569859	0.00133262865054	0.00134667569859	0.000909581161244	0.00108531210945	0.00130500335753	0.00130500335753	0.000968393635316	0.00139802010126	0.00104791555927
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.00997797858607	0.00980481063258	0.0068524177602	0.00514818798666	0.0068524177602	0.00622093833542	0.00919503658925	0.00919503658925	0.00586045113786	0.00324398156053	0.00919503658925	0.00337879346357	0.00986170936296	0.00136787210396	0.00324398156053	0.00207195948168	0.00182536474699
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.00655827476955	0.003084092934	0.0153885611695	0.00837210434303	0.0259859933653	0.0259859933653	0.00611939161567	0.003084092934	0.00837210434303	0.00655827476955	0.00906823849467	0.01097230013	0.0119324105698	0.01097230013	0.00944642721543	0.00725421571747	0.0194212053953
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0144084012939	0.010530286817	0.00559705754689	0.0119055449582	0.00846325167038	0.00846325167038	0.010782899233	0.0317606585576	0.0144481490981	0.00904822790034	0.0150480038131	0.0105796115771	0.00904822790034	0.0150480038131	0.0144084012939	0.0317606585576	0.00904822790034
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.00726684586997	0.00338107966098	0.00338107966098	0.00620282137688	0.00620282137688	0.0136588697285	0.00338107966098	0.00985648112993	0.00338107966098	0.00620282137688	0.0154446513867	0.00615956000244	0.00726684586997	0.00676688788349	0.00620282137688	0.00712694877506	0.00676688788349
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0304545155561	0.028576296074	0.0193819879592	0.0415661629529	0.0238041260485	0.0277441934458	0.0213259315103	0.0193819879592	0.0415661629529	0.0193819879592	0.0194318796	0.0193819879592	0.0193819879592	0.0329571685047	0.0277441934458	0.0415661629529	0.0415661629529
