#taxonomy	MCT.f.0017	MCT.f.0016	MCT.f.0014	MCT.f.0013	MCT.f.0012	MCT.f.0011	MCT.f.0010	MCT.f.0009	MCT.f.0008	MCT.f.0007	MCT.f.0006	MCT.f.0005	MCT.f.0004	MCT.f.0003	MCT.f.0002
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.0667630205367	0.0491432373981	0.126367562329	0.0730656492812	0.10989010989	0.0811800048941	0.0815286251989	0.106671092904	0.0649834775183	0.0619092505737	0.126367562329	0.0815286251989	0.0460142043399	0.0619092505737	0.0460142043399
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.195361362955	0.378992761677	0.257220788077	0.38717722049	0.372726244175	0.314428194643	0.281352340589	0.396943812746	0.38717722049	0.195361362955	0.379593007658	0.257220788077	0.379593007658	0.314428194643	0.314428194643
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.112880109902	0.244841537022	0.100929983175	0.100929983175	0.103299890143	0.0039261354184	0.100929983175	0.100929983175	0.0484260529988	0.0484260529988	0.102456111469	0.244841537022	0.0760789864404	0.102456111469	0.112880109902
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	5.54661933552e-05	5.49845454153e-05	5.8367958909e-05	0.000490216103599	0.000128929853564	0.000102358907551	5.48749536993e-05	0.000363865889429	0.000490216103599	5.49845454153e-05	6.85860602643e-05	5.3125224122e-05	2.77515087214e-05	6.85860602643e-05	0.000363865889429
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.000520874471387	0.000345585738034	0.000508440105756	0.000487068335687	0.000449364761632	0.000451564405037	0.000411314801606	0.000400130274973	0.000449364761632	0.000451564405037	0.00021192792383	0.000609653869016	0.000241224421893	0.000345585738034	0.000487068335687
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0356350719298	0.0329706007887	0.0392592937235	0.0229560222975	0.0392592937235	0.0181074816561	0.0266266327293	0.0297898412125	0.00925763198974	0.0216611591728	0.0392592937235	0.00925763198974	0.0229560222975	0.0266266327293	0.0356350719298
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0217840649357	0.0517186932092	0.0158357592477	0.0152793932908	0.0202172017671	0.0217840649357	0.0398063371638	0.0517186932092	0.0162053728253	0.0152793932908	0.00174679753785	0.0152793932908	0.0517186932092	0.0185171920797	0.0169700794315
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0732649965867	0.0917945593766	0.0542588587589	0.0606911557359	0.0946411424914	0.0423300609501	0.0542588587589	0.0995284595106	0.0946411424914	0.247449111453	0.247449111453	0.247449111453	0.0421450625844	0.0946411424914	0.0542588587589
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.015478034048	0.0115224581244	0.0160542935538	0.0160542935538	0.0203096572977	0.0175754171952	0.0203096572977	0.015478034048	0.014596853218	0.014596853218	0.0175754171952	0.0169533069161	0.0245921061901	0.0169533069161	0.0284989066382
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0254606697048	0.00413408750624	0.030070255432	0.0340318886183	0.0217384166962	0.0132514255412	0.022370855049	0.030070255432	0.0421044814911	0.0217820553907	0.0254606697048	0.00413408750624	0.030070255432	0.0413415580702	0.0215109818501
