#taxonomy	MCT.f.0628	MCT.f.0627	MCT.f.0625	MCT.f.0624	MCT.f.0623	MCT.f.0622	MCT.f.0621	MCT.f.0620	MCT.f.0618	MCT.f.0617	MCT.f.0616	MCT.f.0615	MCT.f.0614	MCT.f.0613
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.254089870299	0.413535173225	0.201452613729	0.254089870299	0.23624069422	0.294610722827	0.323152986727	0.234049784659	0.294610722827	0.234049784659	0.201452613729	0.181693437727	0.234049784659	0.254089870299
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.0766925994382	0.198988833106	0.0766925994382	0.231863399094	0.192490770195	0.231863399094	0.254980707376	0.192490770195	0.263276982854	0.240719066719	0.198988833106	0.0766925994382	0.20493986601	0.331222710489
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.000509556736595	0.000407148974406	0.00060537573654	0.000407148974406	0.000509556736595	0.000465972160389	0.000465972160389	0.00060537573654	0.0002710683692	0.000407148974406	0.0002710683692	0.000509556736595	0.0002710683692	0.000465972160389
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	9.2468193661e-05	0.000120202953197	9.82773386497e-05	0.0	0.000847805640557	6.090804525e-05	9.82773386497e-05	5.25221906255e-05	9.11557347752e-05	4.58601062935e-05	9.82773386497e-05	0.000958763043489	5.25221906255e-05	3.86993908716e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.347241916689	0.523349865318	0.398784614015	0.398784614015	0.340822820847	0.523349865318	0.523349865318	0.489191374503	0.40991168799	0.416620588549	0.523349865318	0.523349865318	0.462718281367	0.264015730472
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0213842637937	0.0213842637937	0.0189541151584	0.0213842637937	0.0130803214284	0.0169759223272	0.0130803214284	0.0164600276343	0.00819275163451	0.00819275163451	0.0145753222235	0.0213842637937	0.0213842637937	0.0130803214284
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.000121075147308	2.54778368297e-05	4.63662750262e-05	4.63662750262e-05	3.56157065266e-05	3.11848566336e-05	5.98323606042e-05	8.32347398023e-05	2.54778368297e-05	5.61584792284e-05	3.56157065266e-05	2.54778368297e-05	5.61584792284e-05	0.000121075147308
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	5.63915353337e-05	4.16173699011e-05	4.16173699011e-05	7.41860400419e-05	2.25095102681e-05	7.41860400419e-05	7.41860400419e-05	0.00406240202767	8.51386599175e-05	5.60512410254e-05	2.39883512566e-05	5.63915353337e-05	7.41860400419e-05	4.16173699011e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.000484098190343	0.000412300614	0.000332814761496	0.00048696353051	0.000412300614	0.00181041829494	0.00036060885959	0.00040358382436	0.00040358382436	0.000372480930757	0.000346498580884	0.000332814761496	0.00048696353051	0.000380203455215
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0140785617037	0.010913289795	0.00929316213487	0.0155567671682	0.0140785617037	0.0105262343171	0.012975592474	0.0105262343171	0.0105262343171	0.0435603082246	0.021948179147	0.021948179147	0.0216320929857	0.0105262343171
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0112662994461	0.0111500590984	0.0124584569468	0.0113003470821	0.00764128990096	0.00675376517137	0.0112662994461	0.0177460794362	0.0114085701209	0.0114640330655	0.00764128990096	0.0136873243877	0.0113003470821	0.0136873243877
