#taxonomy	MCT.f.0255	MCT.f.0254	MCT.f.0252	MCT.f.0250	MCT.f.0249	MCT.f.0247	MCT.f.0245	MCT.f.0244	MCT.f.0243	MCT.f.0242	MCT.f.0241
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.112781029331	0.112690284689	0.112781029331	0.112781029331	0.112690284689	0.0318175122577	0.0923387431643	0.049775205028	0.049775205028	0.112690284689	0.112690284689
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.136953188823	0.171276641257	0.0955344828818	0.163641505405	0.0955344828818	0.0975653950885	0.131130584686	0.13003141453	0.136953188823	0.118092510975	0.118092510975
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.266319848954	0.244552716218	0.284859831784	0.284859831784	0.266319848954	0.128582459517	0.176042490793	0.273763832228	0.284859831784	0.284859831784	0.244552716218
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	2.23816291588e-05	4.52996572326e-05	4.91010991632e-05	9.53517319225e-05	2.87315040942e-05	2.87315040942e-05	7.21421604557e-05	2.23816291588e-05	5.12683213043e-05	4.91010991632e-05	9.53517319225e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00203440892485	0.00265455974753	0.00196958336597	0.00285387840565	0.00216216494819	0.00174747921102	0.00216216494819	0.00265455974753	0.00265455974753	0.00141502657664	0.00265455974753
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0293596586669	0.0216125015064	0.0158068872866	0.0298927404783	0.0258095793246	0.0293596586669	0.0314292367801	0.0343590117852	0.0293596586669	0.0298927404783	0.0216125015064
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0799436038804	0.102810088737	0.102810088737	0.0343212629258	0.0477379104168	0.0343212629258	0.0256109597796	0.0477379104168	0.102810088737	0.0477379104168	0.0477379104168
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0545437973876	0.0260904064928	0.0757187060076	0.0163717093496	0.0319936053189	0.0163717093496	0.0159756791174	0.0571179176132	0.0163717093496	0.0757187060076	0.0757187060076
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0271712977988	0.13342548292	0.0271712977988	0.13342548292	0.0869652752961	0.0779335448626	0.0744720586123	0.0937012152523	0.0937012152523	0.0709880758794	0.144074813206
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0320483972953	0.0305460561751	0.0305460561751	0.0307074387902	0.0305460561751	0.0400183529359	0.0400183529359	0.0362150002009	0.0120788703941	0.0305460561751	0.0423820764245
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.00591317522779	0.0173669005791	0.0147159211719	0.0366272895202	0.0147159211719	0.0173669005791	0.018456850331	0.018456850331	0.018456850331	0.0142580089068	0.0142580089068
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.0226264191356	0.0201658478721	0.0240943843525	0.0201444915285	0.0201444915285	0.0226264191356	0.0212776967993	0.022554230714	0.022554230714	0.0208090627887	0.0208090627887
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.00838342978878	0.00998419767275	0.00420522293218	0.00507845654202	0.0163721617297	0.00646393757683	0.0121921825413	0.00646393757683	0.0163721617297	0.00420522293218	0.00420522293218
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.0457704316297	0.0814084280721	0.0338504634162	0.0338504634162	0.0125556216057	0.0125556216057	0.0545699179769	0.0457704316297	0.027597883707	0.0190157894472	0.0457704316297
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.0483794071184	0.0444429904143	0.0268711392041	0.0452870171521	0.014869375469	0.00885924117758	0.00885924117758	0.0197582949056	0.0483794071184	0.0268711392041	0.00885924117758
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.00353751416999	0.00196404396653	0.0034765119954	0.00369367861533	0.00196404396653	0.00343006595731	0.00369367861533	0.0034765119954	0.00196404396653	0.00302734964595	0.00339916038934
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.0027369067951	0.00237606207655	0.00330184168273	0.002400827455	0.00330184168273	0.002400827455	0.0027369067951	0.00157824961596	0.00267214562328	0.00214767993104	0.002400827455
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	0.000112231083802	5.69648014492e-06	5.77137283646e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.50998857442e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	0.00216928453782	0.000831686101158	0.00120544690875	0.00124472666266	0.0019824737825	0.00216928453782	0.00107431819962	0.00120544690875	0.00120544690875	0.00177171992732	0.00168346625702
