#taxonomy	MCT.f.0255	MCT.f.0254	MCT.f.0252	MCT.f.0250	MCT.f.0249	MCT.f.0247	MCT.f.0245	MCT.f.0244	MCT.f.0243	MCT.f.0242	MCT.f.0241
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.0923387431643	0.0923387431643	0.112690284689	0.074157128934	0.112781029331	0.0516725144527	0.0923387431643	0.0923387431643	0.112690284689	0.0318175122577	0.0318175122577
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.0975653950885	0.0955344828818	0.136953188823	0.171276641257	0.0346583615665	0.171276641257	0.0346583615665	0.128128389507	0.128128389507	0.131130584686	0.166377095593
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.147971768244	0.227141684729	0.176042490793	0.176042490793	0.266319848954	0.264365752047	0.266319848954	0.264365752047	0.147971768244	0.264365752047	0.176042490793
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	7.21421604557e-05	0.000183711115529	0.000638244654701	7.21421604557e-05	2.87315040942e-05	2.87315040942e-05	0.000638244654701	0.000183711115529	2.87315040942e-05	4.91010991632e-05	2.23816291588e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.000953964212313	0.00129373916493	0.00174747921102	0.00310043964838	0.00174747921102	0.00184366045205	0.00174747921102	0.00285387840565	0.00141502657664	0.00310043964838	0.00141502657664
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0216125015064	0.0293596586669	0.0294989872313	0.0258095793246	0.0515492079364	0.0294989872313	0.0515492079364	0.0293596586669	0.0207728774601	0.0111108772964	0.0158068872866
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0509474483151	0.0509474483151	0.050526527826	0.0640928027582	0.0710239826457	0.028419739443	0.028419739443	0.0799436038804	0.102810088737	0.0930191011798	0.0640928027582
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0163717093496	0.0277680609418	0.0381741947289	0.0277680609418	0.0163717093496	0.0333141789973	0.0159756791174	0.0545437973876	0.0381741947289	0.0381741947289	0.0319936053189
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.312486409517	0.312486409517	0.13342548292	0.0744720586123	0.0694874195185	0.0709880758794	0.0271712977988	0.0694874195185	0.144074813206	0.0869652752961	0.144074813206
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0120788703941	0.0423820764245	0.0423820764245	0.0305460561751	0.0281086395901	0.0120788703941	0.0423820764245	0.0305460561751	0.0362150002009	0.0400183529359	0.0305460561751
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0240533375256	0.0324756333062	0.033103233064	0.0147159211719	0.0173669005791	0.018456850331	0.0240533375256	0.0102438436508	0.0173669005791	0.0111692814573	0.0240533375256
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.0201658478721	0.0201444915285	0.0201444915285	0.0201444915285	0.0223947716326	0.0236307859564	0.0225025826893	0.022554230714	0.0223947716326	0.0212776967993	0.0225025826893
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.00340431453702	0.00420522293218	0.00998419767275	0.00420522293218	0.00340431453702	0.00507845654202	0.00998419767275	0.00838342978878	0.0163721617297	0.00998419767275	0.00507845654202
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.0338504634162	0.0190157894472	0.0457704316297	0.0125556216057	0.0545699179769	0.0457704316297	0.0190157894472	0.0778322566164	0.0135633192251	0.0814084280721	0.0778322566164
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.0227774876471	0.0444429904143	0.0227774876471	0.0444429904143	0.00885924117758	0.0147727215531	0.0391230877696	0.00885924117758	0.0444429904143	0.0444429904143	0.00885924117758
