#taxonomy	MCT.f.0255	MCT.f.0254	MCT.f.0252	MCT.f.0250	MCT.f.0249	MCT.f.0247	MCT.f.0245	MCT.f.0244	MCT.f.0243	MCT.f.0242	MCT.f.0241
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.074157128934	0.0810108870176	0.112690284689	0.112690284689	0.0318175122577	0.049775205028	0.0756437552726	0.0833213618733	0.0318175122577	0.074157128934	0.0516725144527
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.0955344828818	0.131130584686	0.0346583615665	0.13003141453	0.131130584686	0.0955344828818	0.171276641257	0.163641505405	0.128128389507	0.128128389507	0.128128389507
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.284859831784	0.128582459517	0.244552716218	0.147971768244	0.227141684729	0.147971768244	0.264365752047	0.266319848954	0.264365752047	0.182309374552	0.273763832228
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	4.52996572326e-05	2.23816291588e-05	2.87315040942e-05	4.52996572326e-05	1.42919414888e-05	4.52996572326e-05	0.000638244654701	1.42919414888e-05	2.23816291588e-05	4.52996572326e-05	0.000638244654701
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00216216494819	0.00196958336597	0.00203440892485	0.00141502657664	0.00310043964838	0.000953964212313	0.00265455974753	0.00265455974753	0.000953964212313	0.00129373916493	0.00129373916493
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0158068872866	0.0207728774601	0.0343590117852	0.0298927404783	0.0216125015064	0.0111108772964	0.0294989872313	0.0515492079364	0.0216125015064	0.0515492079364	0.0314292367801
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0930191011798	0.0799436038804	0.0930191011798	0.0710239826457	0.0343212629258	0.0640928027582	0.050526527826	0.0509474483151	0.0710239826457	0.0640928027582	0.0640928027582
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0545437973876	0.0333141789973	0.0319936053189	0.0381741947289	0.0319936053189	0.0163717093496	0.0319936053189	0.0381741947289	0.0159756791174	0.0159756791174	0.0277680609418
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.13342548292	0.0869652752961	0.0709880758794	0.0937012152523	0.144074813206	0.144074813206	0.0937012152523	0.0709880758794	0.0694874195185	0.0744720586123	0.0937012152523
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0362150002009	0.0281086395901	0.0307074387902	0.0400183529359	0.0307074387902	0.0307074387902	0.0330412297084	0.0307074387902	0.0120788703941	0.0423820764245	0.0362150002009
