#taxonomy	MCT.f.0255	MCT.f.0254	MCT.f.0252	MCT.f.0250	MCT.f.0249	MCT.f.0247	MCT.f.0245	MCT.f.0244	MCT.f.0243	MCT.f.0242	MCT.f.0241
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.0810108870176	0.074157128934	0.074157128934	0.074157128934	0.0516725144527	0.0923387431643	0.0516725144527	0.0756437552726	0.112781029331	0.0810108870176	0.112781029331
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.0346583615665	0.0955344828818	0.13003141453	0.131130584686	0.136953188823	0.171276641257	0.0955344828818	0.0975653950885	0.163641505405	0.131130584686	0.136953188823
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.182309374552	0.264365752047	0.264365752047	0.147971768244	0.244552716218	0.227141684729	0.128582459517	0.227141684729	0.284859831784	0.279741327069	0.244552716218
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	4.91010991632e-05	2.87315040942e-05	0.000638244654701	0.000638244654701	2.87315040942e-05	4.01719358856e-05	5.12683213043e-05	0.000638244654701	5.12683213043e-05	2.23816291588e-05	2.23816291588e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00216216494819	0.00265455974753	0.00203440892485	0.00216216494819	0.000953964212313	0.00196958336597	0.00184366045205	0.00174747921102	0.00184366045205	0.00174747921102	0.00174747921102
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0298927404783	0.0258095793246	0.0207728774601	0.0158068872866	0.0293596586669	0.0216125015064	0.0258095793246	0.0158068872866	0.0111108772964	0.0293596586669	0.0111108772964
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0930191011798	0.0710239826457	0.0256109597796	0.0710239826457	0.0256109597796	0.0930191011798	0.028419739443	0.0799436038804	0.0799436038804	0.0256109597796	0.0799436038804
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0260904064928	0.0286024183505	0.0319936053189	0.0277680609418	0.0159756791174	0.0163717093496	0.0757187060076	0.0260904064928	0.0260904064928	0.0545437973876	0.0159756791174
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0694874195185	0.0937012152523	0.0937012152523	0.312486409517	0.0709880758794	0.13342548292	0.0744720586123	0.0486281283895	0.144074813206	0.0869652752961	0.0937012152523
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0320483972953	0.0120788703941	0.0120788703941	0.0320483972953	0.0677531873342	0.0423820764245	0.0120788703941	0.0320483972953	0.0281086395901	0.0320483972953	0.0120788703941
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0147159211719	0.018456850331	0.0111692814573	0.0102438436508	0.0102438436508	0.0102438436508	0.0111692814573	0.0324756333062	0.0240533375256	0.018456850331	0.0111692814573
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.0240943843525	0.0160490449836	0.022554230714	0.0223947716326	0.0236307859564	0.0236307859564	0.0226264191356	0.0223947716326	0.0160490449836	0.0201658478721	0.0223947716326
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.0163721617297	0.0164571706243	0.00507845654202	0.0163721617297	0.0121921825413	0.0216079364999	0.0216079364999	0.00507845654202	0.00340431453702	0.00998419767275	0.00646393757683
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.027597883707	0.0135633192251	0.0187888655964	0.0814084280721	0.0814084280721	0.0125556216057	0.0190157894472	0.0457704316297	0.0338504634162	0.0190157894472	0.0814084280721
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.00885924117758	0.015964098643	0.015964098643	0.015964098643	0.014869375469	0.014869375469	0.0391230877696	0.0268711392041	0.00885924117758	0.015964098643	0.0452870171521
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.00369367861533	0.00369367861533	0.00196404396653	0.00343006595731	0.00302734964595	0.00342256324821	0.00339916038934	0.00442037175886	0.0034765119954	0.00196404396653	0.00353751416999
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.00213744558466	0.0027369067951	0.00267214562328	0.0021304835742	0.00267214562328	0.0021304835742	0.00267214562328	0.00237606207655	0.00214767993104	0.00214767993104	0.00214767993104
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	0.0	0.0	0.000112231083802	0.000112231083802	0.0	1.50998857442e-05	0.0	0.0	0.0	0.000112231083802	5.03318124737e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	0.00124472666266	0.00216928453782	0.00216928453782	0.00212949928183	0.00107431819962	0.0019824737825	0.00211232245814	0.00211232245814	0.00120544690875	0.00177171992732	0.00168346625702
