#taxonomy	MCT.f.0255	MCT.f.0254	MCT.f.0252	MCT.f.0250	MCT.f.0249	MCT.f.0247	MCT.f.0245	MCT.f.0244	MCT.f.0243	MCT.f.0242	MCT.f.0241
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.0756437552726	0.049775205028	0.0516725144527	0.049775205028	0.112690284689	0.0810108870176	0.119956478892	0.074157128934	0.119956478892	0.0756437552726	0.0756437552726
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.0975653950885	0.128128389507	0.166377095593	0.136953188823	0.128128389507	0.136953188823	0.118092510975	0.136953188823	0.0955344828818	0.136953188823	0.163641505405
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.176042490793	0.264365752047	0.273763832228	0.182309374552	0.227141684729	0.273763832228	0.147971768244	0.266319848954	0.273763832228	0.266319848954	0.279741327069
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	1.42919414888e-05	1.42919414888e-05	4.01719358856e-05	0.000638244654701	5.12683213043e-05	0.000183711115529	0.000638244654701	4.52996572326e-05	0.000183711115529	0.000638244654701	0.000638244654701
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00310043964838	0.00265455974753	0.00203440892485	0.00196958336597	0.00196958336597	0.00310043964838	0.00184366045205	0.00129373916493	0.00310043964838	0.00265455974753	0.00141502657664
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0293596586669	0.0158068872866	0.0158068872866	0.0298927404783	0.0158068872866	0.0207728774601	0.0298927404783	0.0298927404783	0.0293596586669	0.0111108772964	0.0298927404783
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0930191011798	0.0710239826457	0.0710239826457	0.0930191011798	0.0343212629258	0.0509474483151	0.102810088737	0.0930191011798	0.0477379104168	0.028419739443	0.0256109597796
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0333141789973	0.0333141789973	0.0163717093496	0.0277680609418	0.0277680609418	0.0571179176132	0.0163717093496	0.0381741947289	0.0333141789973	0.0381741947289	0.0260904064928
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.144074813206	0.0694874195185	0.312486409517	0.0869652752961	0.13342548292	0.13342548292	0.0937012152523	0.144074813206	0.0869652752961	0.0271712977988	0.144074813206
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0400183529359	0.0305460561751	0.0281086395901	0.0400183529359	0.0400183529359	0.0307074387902	0.0307074387902	0.0281086395901	0.0677531873342	0.0320483972953	0.0320483972953
