#taxonomy	MCT.f.0255	MCT.f.0254	MCT.f.0252	MCT.f.0250	MCT.f.0249	MCT.f.0247	MCT.f.0245	MCT.f.0244	MCT.f.0243	MCT.f.0242	MCT.f.0241
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.0923387431643	0.049775205028	0.074157128934	0.119956478892	0.119956478892	0.049775205028	0.0318175122577	0.112690284689	0.0833213618733	0.0833213618733	0.112690284689
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.118092510975	0.0975653950885	0.171276641257	0.171276641257	0.128128389507	0.163641505405	0.13003141453	0.13003141453	0.118092510975	0.163641505405	0.118092510975
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.266319848954	0.227141684729	0.279741327069	0.176042490793	0.244552716218	0.264365752047	0.147971768244	0.227141684729	0.128582459517	0.176042490793	0.284859831784
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.000638244654701	5.12683213043e-05	7.21421604557e-05	0.000183711115529	5.12683213043e-05	4.01719358856e-05	2.23816291588e-05	1.42919414888e-05	4.01719358856e-05	4.52996572326e-05	7.21421604557e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00285387840565	0.00216216494819	0.00265455974753	0.00310043964838	0.00310043964838	0.00129373916493	0.00141502657664	0.00141502657664	0.00184366045205	0.00285387840565	0.00129373916493
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0343590117852	0.0298927404783	0.0258095793246	0.0258095793246	0.0111108772964	0.0314292367801	0.0216125015064	0.0314292367801	0.0294989872313	0.0314292367801	0.0298927404783
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0799436038804	0.0343212629258	0.0343212629258	0.102810088737	0.0509474483151	0.102810088737	0.0343212629258	0.0343212629258	0.0930191011798	0.0343212629258	0.0343212629258
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0286024183505	0.0159756791174	0.0381741947289	0.0163717093496	0.0319936053189	0.0545437973876	0.0545437973876	0.0319936053189	0.0381741947289	0.0757187060076	0.0163717093496
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0271712977988	0.144074813206	0.0694874195185	0.0779335448626	0.0694874195185	0.13342548292	0.0709880758794	0.13342548292	0.0869652752961	0.0744720586123	0.0779335448626
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0400183529359	0.0120788703941	0.0330412297084	0.0307074387902	0.0307074387902	0.0677531873342	0.0307074387902	0.0305460561751	0.0120788703941	0.0400183529359	0.0281086395901
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.00591317522779	0.0173669005791	0.0366272895202	0.0366272895202	0.0324756333062	0.00591317522779	0.018456850331	0.0240533375256	0.0142580089068	0.033103233064	0.033103233064
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.0226264191356	0.0212776967993	0.0212776967993	0.022554230714	0.0160490449836	0.0160490449836	0.0226264191356	0.0201444915285	0.0240943843525	0.0201444915285	0.0201444915285
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.00646393757683	0.00838342978878	0.0163721617297	0.00507845654202	0.0163721617297	0.00420522293218	0.00507845654202	0.00279127527101	0.00507845654202	0.00507845654202	0.00420522293218
