#taxonomy	MCT.f.0255	MCT.f.0254	MCT.f.0252	MCT.f.0250	MCT.f.0249	MCT.f.0247	MCT.f.0245	MCT.f.0244	MCT.f.0243	MCT.f.0242	MCT.f.0241
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.112690284689	0.0833213618733	0.119956478892	0.112781029331	0.0923387431643	0.112781029331	0.0318175122577	0.0516725144527	0.0810108870176	0.112690284689	0.0318175122577
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.0955344828818	0.166377095593	0.131130584686	0.163641505405	0.118092510975	0.13003141453	0.0975653950885	0.0975653950885	0.0975653950885	0.0346583615665	0.163641505405
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.147971768244	0.244552716218	0.244552716218	0.273763832228	0.244552716218	0.244552716218	0.128582459517	0.182309374552	0.273763832228	0.147971768244	0.227141684729
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.000638244654701	0.000638244654701	1.42919414888e-05	2.87315040942e-05	1.42919414888e-05	0.000638244654701	9.53517319225e-05	0.000183711115529	0.000183711115529	1.42919414888e-05	1.42919414888e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00129373916493	0.00196958336597	0.00174747921102	0.000953964212313	0.00184366045205	0.00184366045205	0.00285387840565	0.00141502657664	0.00265455974753	0.00265455974753	0.00174747921102
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0207728774601	0.0293596586669	0.0343590117852	0.0515492079364	0.0258095793246	0.0216125015064	0.0515492079364	0.0314292367801	0.0294989872313	0.0207728774601	0.0294989872313
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0343212629258	0.0710239826457	0.0799436038804	0.0799436038804	0.102810088737	0.0710239826457	0.0256109597796	0.0477379104168	0.0930191011798	0.050526527826	0.050526527826
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0260904064928	0.0159756791174	0.0277680609418	0.0571179176132	0.0286024183505	0.0571179176132	0.0571179176132	0.0159756791174	0.0286024183505	0.0260904064928	0.0159756791174
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.312486409517	0.0271712977988	0.0271712977988	0.13342548292	0.0271712977988	0.0779335448626	0.0779335448626	0.0486281283895	0.0709880758794	0.144074813206	0.0779335448626
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0677531873342	0.0448052365674	0.0320483972953	0.0423820764245	0.0305460561751	0.0320483972953	0.0400183529359	0.0281086395901	0.0305460561751	0.0120788703941	0.0362150002009
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.033103233064	0.00591317522779	0.0102438436508	0.0173669005791	0.0142580089068	0.0102438436508	0.0111692814573	0.018456850331	0.0102438436508	0.018456850331	0.0324756333062
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.0236307859564	0.0212776967993	0.0226264191356	0.0225025826893	0.0160490449836	0.0201658478721	0.0240943843525	0.022554230714	0.0226264191356	0.0225025826893	0.0208090627887
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.0216079364999	0.00507845654202	0.0164571706243	0.00646393757683	0.00507845654202	0.00340431453702	0.00340431453702	0.0164571706243	0.0163721617297	0.00646393757683	0.00340431453702
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.0125556216057	0.0545699179769	0.0125556216057	0.0338504634162	0.0338504634162	0.027597883707	0.0187888655964	0.0135633192251	0.0457704316297	0.0190157894472	0.0338504634162
