#taxonomy	MCT.f.0255	MCT.f.0254	MCT.f.0252	MCT.f.0250	MCT.f.0249	MCT.f.0247	MCT.f.0245	MCT.f.0244	MCT.f.0243	MCT.f.0242	MCT.f.0241
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.112781029331	0.112781029331	0.0516725144527	0.0810108870176	0.0923387431643	0.049775205028	0.049775205028	0.112781029331	0.0516725144527	0.0756437552726	0.0923387431643
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.163641505405	0.131130584686	0.131130584686	0.128128389507	0.131130584686	0.0975653950885	0.171276641257	0.163641505405	0.118092510975	0.136953188823	0.0346583615665
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.279741327069	0.266319848954	0.227141684729	0.182309374552	0.244552716218	0.147971768244	0.266319848954	0.182309374552	0.266319848954	0.273763832228	0.244552716218
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	4.91010991632e-05	0.000183711115529	4.52996572326e-05	0.000183711115529	5.12683213043e-05	4.91010991632e-05	0.000183711115529	2.23816291588e-05	0.000638244654701	0.000638244654701	0.000638244654701
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00184366045205	0.00129373916493	0.00184366045205	0.00310043964838	0.000953964212313	0.00310043964838	0.00203440892485	0.000953964212313	0.00196958336597	0.00196958336597	0.00129373916493
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0158068872866	0.0314292367801	0.0258095793246	0.0258095793246	0.0158068872866	0.0207728774601	0.0298927404783	0.0343590117852	0.0111108772964	0.0111108772964	0.0294989872313
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.050526527826	0.102810088737	0.0640928027582	0.0343212629258	0.0343212629258	0.0256109597796	0.0477379104168	0.0640928027582	0.0799436038804	0.050526527826	0.0710239826457
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0159756791174	0.0286024183505	0.0286024183505	0.0545437973876	0.0571179176132	0.0757187060076	0.0163717093496	0.0163717093496	0.0159756791174	0.0545437973876	0.0277680609418
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0709880758794	0.0694874195185	0.0709880758794	0.0486281283895	0.0779335448626	0.0937012152523	0.0271712977988	0.144074813206	0.0486281283895	0.0709880758794	0.0937012152523
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0320483972953	0.0677531873342	0.0320483972953	0.0448052365674	0.0423820764245	0.0281086395901	0.0400183529359	0.0320483972953	0.0330412297084	0.0320483972953	0.0423820764245
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.018456850331	0.033103233064	0.0173669005791	0.0102438436508	0.0366272895202	0.0324756333062	0.0147159211719	0.018456850331	0.0147159211719	0.0173669005791	0.0366272895202
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.0225025826893	0.0160490449836	0.0160490449836	0.0240943843525	0.0160490449836	0.0201658478721	0.0223947716326	0.0223947716326	0.0160490449836	0.0208090627887	0.0212776967993
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.00646393757683	0.0164571706243	0.00279127527101	0.0164571706243	0.00279127527101	0.0121921825413	0.0163721617297	0.00838342978878	0.00838342978878	0.00340431453702	0.0216079364999
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.0545699179769	0.0125556216057	0.0545699179769	0.0457704316297	0.0187888655964	0.0545970406551	0.0778322566164	0.0545699179769	0.0187888655964	0.0457704316297	0.0457704316297
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.0227774876471	0.014869375469	0.0452870171521	0.0391230877696	0.00885924117758	0.014869375469	0.014869375469	0.0391230877696	0.0268711392041	0.0147727215531	0.0444429904143
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.00339916038934	0.00196404396653	0.00524469364848	0.00196404396653	0.00343006595731	0.00302734964595	0.00339916038934	0.00342256324821	0.00369367861533	0.00442037175886	0.00302734964595
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.00214767993104	0.00157824961596	0.00299280922348	0.00237606207655	0.00330184168273	0.00213744558466	0.002400827455	0.00267214562328	0.002400827455	0.00330184168273	0.00214767993104
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	5.03318124737e-06	0.0	5.69648014492e-06	5.69648014492e-06	0.000112231083802	5.69648014492e-06	5.69648014492e-06	2.23816291588e-05	5.03318124737e-06	5.03318124737e-06	1.42919414888e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	0.00120544690875	0.00168346625702	0.00120544690875	0.00124472666266	0.00212173223049	0.00120544690875	0.00216928453782	0.00211232245814	0.00212949928183	0.00120544690875	0.00177171992732
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_splanchnicus	0.0218339402511	0.0265906523033	0.0340107001252	0.0335146027912	0.0265906523033	0.0132386198568	0.0340107001252	0.0335146027912	0.0248312024134	0.0248312024134	0.0300887799783
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_salyersiae	0.00360521980628	0.00360521980628	0.00311104645307	0.00332567159891	0.00204821727938	0.00384373430908	0.0035975950747	0.00463693483796	0.00311104645307	0.00508362820055	0.00494761716617
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium]_siraeum	0.000167862218691	3.59143801178e-05	0.000167862218691	0.000120799085954	0.000421612273919	4.32852962734e-05	4.32852962734e-05	0.000167862218691	0.00199313977396	3.59143801178e-05	0.00199313977396
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella_excrementihominis	0.0223368659005	0.0201142713917	0.0094813963511	0.00838546988328	0.0118592756786	0.0094813963511	0.0111477143613	0.0223368659005	0.0111477143613	0.0118592756786	0.0223368659005
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_adolescentis	0.0264957780979	0.0289618281315	0.0127065076857	0.00267771307197	0.0127065076857	0.0144007018064	0.0206990570487	0.0135982002973	0.00267771307197	0.00267771307197	0.0135659322545
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter_sp._KLE_1745	0.00102536642609	0.00168981300149	0.00186509836429	0.000795242637085	0.0021776273912	0.00102536642609	0.00168981300149	0.00155720628775	0.00168981300149	0.000795242637085	0.000850626896923
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprophilus	0.000869790899462	0.00167361011349	0.00168722130719	0.0018513560471	0.0018513560471	0.00167608731761	0.000869790899462	0.00119060811211	0.00157925953451	0.00168722130719	0.00221660643592
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_intestinalis	0.000778910811139	0.000778910811139	0.000672744365766	0.00133379303055	0.000522235166513	0.000840396494757	0.000833963374868	0.00172921654378	0.000734861106218	0.00171464052362	0.000778910811139
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_hominis	0.0054770328218	0.0054770328218	0.00927547002623	0.0144401969987	0.00974169445226	0.0103179310422	0.00517885361299	0.0103179310422	0.00487308418792	0.00927547002623	0.00487308418792
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_johnsonii	0.000984054015228	0.00214187653449	0.00214187653449	0.000984054015228	0.00256194728127	0.00162213535898	0.00256194728127	0.000984054015228	0.00052608320532	0.00214187653449	0.00214187653449
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_longum	0.00624444770275	0.000719761220473	0.0047768355043	0.00263611550065	0.00624444770275	0.000719761220473	0.0019226752365	0.0043184831077	0.000719761220473	0.00128627473399	0.00128627473399
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor;s__Flavonifractor_plautii	0.000371590478709	0.000320311192423	0.00028689782914	0.00028689782914	0.000371590478709	0.000371590478709	0.000895265166351	0.000430972561414	0.000376252780018	0.000672744365766	0.000261117583256
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_phoceensis	0.000520934259103	0.000422621460545	0.000422621460545	0.00116226029992	0.00078016076345	0.00155552322654	0.0012498204281	0.000505039877107	0.00078016076345	0.00078016076345	0.00078016076345
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia_muciniphila	0.000410204271661	0.000715473159235	0.0	0.000118313143147	0.000370871893948	2.14379122332e-05	0.000118313143147	5.03329524807e-05	0.0	2.00859679428e-05	0.000118313143147
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella_xylaniphila	0.000100429839714	0.000100429839714	8.54472021738e-05	0.000158023272518	8.54472021738e-05	5.61155419008e-05	0.000176165333682	8.54472021738e-05	0.000214379122332	5.61155419008e-05	9.23419653833e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus_callidus	0.000448496243844	0.00127087826496	0.000281864533892	0.000559225022356	0.000340510997351	0.000705021318502	0.000557385718063	0.000322664365929	0.000705021318502	0.000281864533892	0.00050214919857
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_senegalensis	0.00215093719406	0.00215093719406	0.00167101617413	0.00167101617413	0.00215093719406	0.00107093826724	0.00178335420647	0.00176756517897	0.00215093719406	0.00203275391467	0.00178335420647
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia_sp._KLE_1732	0.0039588677924	0.010903599399	0.00346794042592	0.0039588677924	0.00209021692286	0.010903599399	0.00346794042592	0.00674806119137	0.00382064881773	0.00674806119137	0.00209021692286
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_oleiciplenus	0.00970243624033	0.00897667875469	0.00897667875469	0.00616382618934	0.00731129233118	0.00731129233118	0.00616382618934	0.00554842420544	0.00731129233118	0.00897667875469	0.00723886836407
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus_bicirculans	0.0152253522216	0.00624444770275	0.00715477906202	0.0152253522216	0.00715477906202	0.00715477906202	0.00277837897693	0.0101115486033	0.00431091973838	0.00431091973838	0.0152253522216
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fluxus	0.000814596660723	0.000441909892469	0.000821786635606	0.00093805487621	0.000441909892469	0.00100049162088	0.000441909892469	0.000814596660723	0.000441909892469	0.00100049162088	0.000903868557426
