#taxonomy	MCT.f.0255	MCT.f.0254	MCT.f.0252	MCT.f.0250	MCT.f.0249	MCT.f.0247	MCT.f.0245	MCT.f.0244	MCT.f.0243	MCT.f.0242	MCT.f.0241
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.049775205028	0.049775205028	0.0833213618733	0.0318175122577	0.0833213618733	0.0810108870176	0.0318175122577	0.0516725144527	0.0923387431643	0.0810108870176	0.0923387431643
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.166377095593	0.0955344828818	0.118092510975	0.0975653950885	0.166377095593	0.118092510975	0.171276641257	0.0975653950885	0.171276641257	0.0955344828818	0.0975653950885
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.264365752047	0.264365752047	0.266319848954	0.279741327069	0.182309374552	0.264365752047	0.176042490793	0.227141684729	0.244552716218	0.128582459517	0.244552716218
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	4.01719358856e-05	4.52996572326e-05	2.23816291588e-05	0.000638244654701	4.52996572326e-05	0.000183711115529	0.000183711115529	9.53517319225e-05	0.000638244654701	7.21421604557e-05	4.52996572326e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00174747921102	0.00184366045205	0.00265455974753	0.00141502657664	0.00285387840565	0.00265455974753	0.00265455974753	0.00203440892485	0.00196958336597	0.00196958336597	0.00174747921102
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0343590117852	0.0293596586669	0.0343590117852	0.0207728774601	0.0258095793246	0.0294989872313	0.0158068872866	0.0515492079364	0.0294989872313	0.0298927404783	0.0294989872313
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0509474483151	0.0799436038804	0.050526527826	0.0930191011798	0.0710239826457	0.0343212629258	0.0640928027582	0.0930191011798	0.0509474483151	0.0509474483151	0.050526527826
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0333141789973	0.0260904064928	0.0159756791174	0.0381741947289	0.0163717093496	0.0571179176132	0.0163717093496	0.0319936053189	0.0159756791174	0.0319936053189	0.0159756791174
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0779335448626	0.0869652752961	0.0937012152523	0.0744720586123	0.0937012152523	0.0486281283895	0.0937012152523	0.13342548292	0.312486409517	0.0744720586123	0.0779335448626
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0330412297084	0.0120788703941	0.0120788703941	0.0120788703941	0.0423820764245	0.0281086395901	0.0305460561751	0.0330412297084	0.0307074387902	0.0448052365674	0.0281086395901
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0366272895202	0.0147159211719	0.018456850331	0.018456850331	0.0102438436508	0.0111692814573	0.0102438436508	0.0324756333062	0.0102438436508	0.0366272895202	0.0173669005791
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.0225025826893	0.0226264191356	0.0201658478721	0.0208090627887	0.022554230714	0.0236307859564	0.0240943843525	0.0225025826893	0.022554230714	0.0208090627887	0.0223947716326
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.00838342978878	0.00340431453702	0.00998419767275	0.00340431453702	0.0216079364999	0.0163721617297	0.00507845654202	0.00420522293218	0.00340431453702	0.00838342978878	0.00340431453702
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.0190157894472	0.0814084280721	0.0545970406551	0.0338504634162	0.027597883707	0.0125556216057	0.027597883707	0.0457704316297	0.0545970406551	0.0135633192251	0.0135633192251
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.0391230877696	0.0227774876471	0.014869375469	0.014869375469	0.0197582949056	0.0227774876471	0.0147727215531	0.0483794071184	0.0444429904143	0.0391230877696	0.0268711392041
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.00302734964595	0.00343006595731	0.00343006595731	0.00302734964595	0.00343006595731	0.00343006595731	0.00339916038934	0.00342256324821	0.00353751416999	0.00442037175886	0.00457960069096
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.00330184168273	0.00267214562328	0.00157824961596	0.00157824961596	0.002400827455	0.00214767993104	0.00213744558466	0.00214767993104	0.0027369067951	0.0027369067951	0.00214767993104
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	0.0	1.42919414888e-05	5.03318124737e-06	1.50998857442e-05	0.0	1.42919414888e-05	1.50998857442e-05	0.0	1.42919414888e-05	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	0.00120544690875	0.00216928453782	0.00216928453782	0.00212173223049	0.00216928453782	0.00168346625702	0.0019824737825	0.00177171992732	0.00177171992732	0.0019824737825	0.00177171992732
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_splanchnicus	0.0265906523033	0.0340107001252	0.0448751664634	0.0335146027912	0.0132386198568	0.0265906523033	0.0448751664634	0.0248312024134	0.0218339402511	0.0335146027912	0.0473029087413
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_salyersiae	0.00463693483796	0.00332567159891	0.0035975950747	0.00463693483796	0.00384373430908	0.00494761716617	0.00435189618334	0.00204821727938	0.0035975950747	0.00463693483796	0.00360521980628
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium]_siraeum	0.000146623772026	3.59143801178e-05	0.000182375511178	3.59143801178e-05	0.00199313977396	9.68401624636e-05	9.68401624636e-05	0.000421612273919	0.000182375511178	0.000182375511178	9.68401624636e-05
