#taxonomy	MCT.f.0255	MCT.f.0254	MCT.f.0252	MCT.f.0250	MCT.f.0249	MCT.f.0247	MCT.f.0245	MCT.f.0244	MCT.f.0243	MCT.f.0242	MCT.f.0241
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.119956478892	0.074157128934	0.0923387431643	0.0833213618733	0.074157128934	0.0318175122577	0.0756437552726	0.112690284689	0.119956478892	0.0810108870176	0.049775205028
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.128128389507	0.0955344828818	0.0346583615665	0.136953188823	0.128128389507	0.171276641257	0.0955344828818	0.136953188823	0.171276641257	0.0975653950885	0.166377095593
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.182309374552	0.244552716218	0.284859831784	0.176042490793	0.128582459517	0.227141684729	0.264365752047	0.176042490793	0.284859831784	0.176042490793	0.147971768244
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	1.42919414888e-05	2.23816291588e-05	2.23816291588e-05	1.42919414888e-05	5.12683213043e-05	4.91010991632e-05	2.87315040942e-05	4.91010991632e-05	9.53517319225e-05	2.87315040942e-05	4.52996572326e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00196958336597	0.000953964212313	0.00285387840565	0.00129373916493	0.00196958336597	0.00203440892485	0.00174747921102	0.00196958336597	0.00285387840565	0.00141502657664	0.00196958336597
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0293596586669	0.0158068872866	0.0515492079364	0.0293596586669	0.0216125015064	0.0314292367801	0.0294989872313	0.0293596586669	0.0343590117852	0.0314292367801	0.0294989872313
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0930191011798	0.0477379104168	0.0256109597796	0.0509474483151	0.0640928027582	0.028419739443	0.0799436038804	0.0343212629258	0.102810088737	0.0710239826457	0.0343212629258
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0260904064928	0.0333141789973	0.0163717093496	0.0159756791174	0.0286024183505	0.0163717093496	0.0381741947289	0.0545437973876	0.0571179176132	0.0319936053189	0.0163717093496
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0694874195185	0.0486281283895	0.0744720586123	0.0779335448626	0.0271712977988	0.0937012152523	0.0486281283895	0.312486409517	0.0937012152523	0.0869652752961	0.0694874195185
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0305460561751	0.0281086395901	0.0423820764245	0.0307074387902	0.0448052365674	0.0320483972953	0.0281086395901	0.0362150002009	0.0330412297084	0.0677531873342	0.0677531873342
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.00591317522779	0.00591317522779	0.018456850331	0.0366272895202	0.033103233064	0.0240533375256	0.0240533375256	0.0324756333062	0.0324756333062	0.0366272895202	0.0147159211719
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.0223947716326	0.0226264191356	0.0201444915285	0.0240943843525	0.0240943843525	0.0225025826893	0.0208090627887	0.0201658478721	0.0160490449836	0.0223947716326	0.0240943843525
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.00998419767275	0.0163721617297	0.0163721617297	0.00507845654202	0.00340431453702	0.0163721617297	0.00340431453702	0.0121921825413	0.00998419767275	0.00838342978878	0.0216079364999
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.0125556216057	0.0457704316297	0.027597883707	0.0125556216057	0.0135633192251	0.0545970406551	0.027597883707	0.0135633192251	0.027597883707	0.0125556216057	0.0135633192251
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.0452870171521	0.00885924117758	0.0227774876471	0.0268711392041	0.00885924117758	0.0268711392041	0.0227774876471	0.0444429904143	0.0391230877696	0.014869375469	0.00885924117758
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.00524469364848	0.00442037175886	0.00342256324821	0.00343006595731	0.00442037175886	0.00196404396653	0.00524469364848	0.00353751416999	0.00524469364848	0.00302734964595	0.00524469364848
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.0025788534021	0.002400827455	0.002400827455	0.0027369067951	0.0025788534021	0.00237606207655	0.00157824961596	0.00214767993104	0.00237606207655	0.00157824961596	0.00213744558466
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	0.0	0.0	2.23816291588e-05	0.0	5.77137283646e-06	1.42919414888e-05	2.23816291588e-05	1.50998857442e-05	1.50998857442e-05	0.0	5.03318124737e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	0.00211232245814	0.00107431819962	0.00177171992732	0.00168346625702	0.00212949928183	0.000831686101158	0.00216928453782	0.00216928453782	0.00177171992732	0.00212173223049	0.00211232245814
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_splanchnicus	0.0132386198568	0.0335146027912	0.0335146027912	0.0473029087413	0.0218339402511	0.0207712151161	0.0473029087413	0.0187776632085	0.0340107001252	0.0207712151161	0.0218339402511
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_salyersiae	0.0035975950747	0.00384373430908	0.00384373430908	0.00360521980628	0.00321375487085	0.00311104645307	0.00435189618334	0.00321375487085	0.00435189618334	0.00311104645307	0.00204821727938
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium]_siraeum	9.68401624636e-05	0.000167862218691	0.000182375511178	0.00199313977396	8.50434365795e-05	6.02579038284e-05	0.000182375511178	0.00199313977396	8.50434365795e-05	8.50434365795e-05	0.000182375511178
