#taxonomy	MCT.f.0459	MCT.f.0458	MCT.f.0457	MCT.f.0456	MCT.f.0455	MCT.f.0454	MCT.f.0453	MCT.f.0451	MCT.f.0450	MCT.f.0447	MCT.f.0446	MCT.f.0445	MCT.f.0444	MCT.f.0443
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.100421377354	0.0902405437029	0.160019714955	0.0920847352493	0.181814591084	0.101944252186	0.0902405437029	0.120463619236	0.0635022416849	0.160019714955	0.0901458357257	0.120463619236	0.120463619236	0.101944252186
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.0556275529454	0.212935944135	0.175513502242	0.175513502242	0.0556275529454	0.19864722964	0.212935944135	0.15726616711	0.15726616711	0.229350528163	0.15726616711	0.339080578598	0.15726616711	0.256959849876
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.131689253961	0.0450944067222	0.124980068246	0.100057345428	0.0720034051652	0.109654029758	0.128465362109	0.0543765104929	0.128465362109	0.0962546290173	0.128465362109	0.0543765104929	0.0845319119342	0.131689253961
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	3.60898308699e-05	9.43811741018e-06	0.000162047240011	2.35747307176e-05	0.000162047240011	5.63899174828e-05	5.47637628181e-05	5.63899174828e-05	1.65322047348e-05	0.000162047240011	2.35747307176e-05	2.35747307176e-05	2.87490979971e-05	0.000162047240011
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00321512161637	0.00272541449012	0.00348817402853	0.00272541449012	0.00348817402853	0.00272541449012	0.00486465814514	0.00489492491809	0.0033416744865	0.00317313518513	0.00272541449012	0.00237633285634	0.00582608110533	0.00348817402853
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.00985659491304	0.0188576619415	0.0498302137502	0.0321539042616	0.0188576619415	0.0188576619415	0.0282137553805	0.0167186324051	0.0188576619415	0.00985659491304	0.0167186324051	0.0282137553805	0.0247270423567	0.0247270423567
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0119728549458	0.0347317852902	0.0291100774901	0.0181936913107	0.017479510061	0.0243360422874	0.0181936913107	0.0486892878783	0.0322437551123	0.0243360422874	0.0457720779898	0.0105881666623	0.0105881666623	0.0199847478916
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0119337505786	0.00625330644095	0.0127751596586	0.008015408444	0.0128465368742	0.0142685851319	0.0119337505786	0.0218146353741	0.00625330644095	0.0127751596586	0.0119337505786	0.0132593567801	0.0128465368742	0.0132593567801
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0123261813377	0.0140317087687	0.0156609879951	0.0369729892295	0.0170556515842	0.017977301274	0.0269129125873	0.0369729892295	0.0269129125873	0.00870421102708	0.0156609879951	0.0123261813377	0.0156609879951	0.017977301274
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0301208661543	0.0596564607856	0.0596564607856	0.0264642705127	0.0467819443874	0.0264642705127	0.0264642705127	0.0847841009652	0.0467819443874	0.0467819443874	0.0485801932446	0.0596564607856	0.0524979550746	0.0503137964046
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.065393569496	0.108569335696	0.1274763489	0.0919719554144	0.1274763489	0.0587615701729	0.0633354186216	0.0425264567415	0.0909541995097	0.0919719554144	0.0738213260362	0.064945626176	0.0909541995097	0.0425264567415
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.0140983452774	0.00993069262516	0.0140983452774	0.0102739159561	0.00906448396093	0.0113100106965	0.0113100106965	0.0118426637094	0.0102739159561	0.0140983452774	0.0129508843819	0.00967052445001	0.00993069262516	0.0122991793948
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.0408014812855	0.0698681141217	0.0379125722731	0.0983514754924	0.0849875210759	0.0849875210759	0.0408014812855	0.0983514754924	0.0655849008565	0.0861637939136	0.0379125722731	0.0917578212201	0.107977493069	0.0655849008565
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.00870086539464	0.00810503689709	0.00597748071057	0.00930414261568	0.00636983657187	0.00704412953843	0.00930414261568	0.00870086539464	0.0055300224838	0.0109208473525	0.00757566224124	0.00517520862107	0.00930414261568	0.00597748071057
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.00632356831107	0.0183081374484	0.00551648698793	0.00317218940316	0.00571692043039	0.00769365691871	0.0142911766143	0.00632356831107	0.00571692043039	0.00769365691871	0.00769365691871	0.00823574829494	0.00458637995526	0.00458637995526
