#taxonomy	MCT.f.0612	MCT.f.0611	MCT.f.0610	MCT.f.0609	MCT.f.0608	MCT.f.0607	MCT.f.0606	MCT.f.0605	MCT.f.0604	MCT.f.0603	MCT.f.0602	MCT.f.0601	MCT.f.0600	MCT.f.0599	MCT.f.0598	MCT.f.0597	MCT.f.0596
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.208053203129	0.377093443281	0.176459818549	0.232884297017	0.240800644556	0.216831092906	0.287916994905	0.232884297017	0.180918361062	0.287916994905	0.216831092906	0.176459818549	0.176459818549	0.240800644556	0.20697516492	0.1197704747	0.208053203129
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.108844256519	0.0853796475353	0.24215591137	0.229219101977	0.0923376063488	0.134137194946	0.108844256519	0.154982082301	0.130497088409	0.0923376063488	0.0853796475353	0.096048513302	0.0853796475353	0.0923376063488	0.24215591137	0.21038283011	0.229219101977
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.101412463546	0.101412463546	0.0167718709332	0.0443201295293	0.12398137369	0.12398137369	0.0459496378604	0.0548809859974	0.118448366491	0.0548809859974	0.172522548511	0.103872108676	0.0477316836487	0.0459496378604	0.124675024716	0.0844313952373	0.0459496378604
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	3.60759037014e-05	0.00659194452284	0.000667151868025	3.60759037014e-05	3.60759037014e-05	7.21167714764e-05	4.22503077231e-05	0.000243499819747	8.2217524078e-05	2.67277246688e-05	7.0385979113e-05	1.30412102243e-05	3.60759037014e-05	7.21167714764e-05	5.56894508711e-05	5.56894508711e-05	7.0385979113e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.004730713246	0.00406166291578	0.00569185367285	0.00406166291578	0.00356064659757	0.00542731710021	0.00471717130992	0.004730713246	0.00647036645139	0.00348410596609	0.00494240273851	0.00348410596609	0.00471717130992	0.00356064659757	0.00471717130992	0.00490387166728	0.00356064659757
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0465087994551	0.0878623245694	0.0989280170741	0.0452666196852	0.115080230154	0.120236618289	0.084895863382	0.141314895682	0.084895863382	0.0796897137401	0.141314895682	0.0209441836202	0.0582531959634	0.0923621072138	0.0475179778253	0.0796897137401	0.0878623245694
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.00226294735529	0.0176457149001	0.00108903815037	0.00106123283388	0.00139527930502	0.00106123283388	0.00106123283388	0.00111737741842	0.0017356103002	0.0176457149001	0.00130376815202	0.0011745585547	0.000986648620273	0.0011745585547	0.00130376815202	0.00108903815037	0.0011745585547
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.310876369327	0.0233154851527	0.161096103966	0.114888835748	0.0273154717526	0.161096103966	0.100775125595	0.0233154851527	0.161096103966	0.0298433255724	0.0233154851527	0.141755505501	0.0526523334845	0.19597134132	0.0298433255724	0.100775125595	0.0254199779359
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0296687532603	0.0504046171136	0.0544237485448	0.0504046171136	0.01798086278	0.0296687532603	0.061518312946	0.0071271329709	0.0071271329709	0.0071271329709	0.0504046171136	0.064434409816	0.0205083910547	0.061518312946	0.01798086278	0.064434409816	0.0544237485448
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0388836121415	0.0372998544396	0.0388836121415	0.0292766465649	0.0451105937136	0.0419803462131	0.0346645090068	0.0165907264529	0.0290591404315	0.0212037762078	0.0163847780127	0.0284894789104	0.0292766465649	0.0374685857894	0.0451105937136	0.0372998544396	0.022697551876
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.037079892705	0.0323563024766	0.0227458572837	0.0317093832533	0.037079892705	0.0494298884037	0.0323563024766	0.0317093832533	0.0494298884037	0.0363351666891	0.022372946283	0.0153625456442	0.0323563024766	0.03538246553	0.029027075915	0.037079892705	0.0194353284826
