#taxonomy	MCT.f.0408	MCT.f.0407	MCT.f.0406	MCT.f.0405	MCT.f.0404	MCT.f.0403	MCT.f.0402	MCT.f.0400	MCT.f.0399	MCT.f.0398	MCT.f.0397	MCT.f.0396	MCT.f.0395	MCT.f.0394	MCT.f.0393	MCT.f.0392
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.00360693703166	0.00748671379186	0.0321138061762	0.00299310449345	0.00748671379186	0.00645858667748	0.00706510935402	0.0157934687681	0.0134087846942	0.0134087846942	0.00720286118273	0.00748671379186	0.00299310449345	0.00720286118273	0.0321138061762	0.0123127827475
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.0586347453692	0.122903554296	0.107172237976	0.0669955931657	0.0265750471571	0.00598620898689	0.00896749068409	0.0166994506974	0.122903554296	0.0827808375766	0.00598620898689	0.0669955931657	0.0966732437239	0.0669955931657	0.0669955931657	0.042832049723
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.0722965634542	0.0722965634542	0.0784584522329	0.0645594179466	0.28007554573	0.0415079043373	0.0870349259411	0.0870349259411	0.0637615390266	0.0645594179466	0.0480033340911	0.28007554573	0.0415079043373	0.0415079043373	0.0637615390266	0.0637615390266
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.526989935956	0.274522448463	0.586677476017	0.527553777408	0.416002377098	0.687926229142	0.274522448463	0.526989935956	0.710739621737	0.526989935956	0.514982484506	0.751069970644	0.416002377098	0.0818997701419	0.375267415549	0.514982484506
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00614766696039	0.00216252183315	0.00337792190245	0.000987218123246	0.00110456553756	0.00084915743086	0.00216252183315	0.00227970897332	0.00815267400346	0.00614766696039	0.000766756053924	0.00112802126777	0.00104053798394	0.000766756053924	0.00815267400346	0.00614766696039
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.00232774213955	0.00232774213955	0.00719898739518	0.00719898739518	0.00719898739518	0.00435705084489	0.0191773969486	0.00843301172716	0.0137075830281	0.0131333603567	0.0119989694137	0.00435705084489	0.00865988132453	0.0179873661618	0.00435705084489	0.00435705084489
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.106583898218	0.044871661644	0.0292490717587	0.0481634594278	0.0213718744138	0.0528850282798	0.00463077364067	0.0213718744138	0.0464968544437	0.0292490717587	0.044871661644	0.00463077364067	0.0229726708288	0.044871661644	0.044871661644	0.00463077364067
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.00556977790078	0.00556977790078	0.00659240736531	0.00478293162693	0.0855892127725	0.00478293162693	0.00798469599933	0.00798469599933	0.00361673556653	0.0172032213775	0.00798469599933	0.00887759040635	0.00887759040635	0.0102546640189	0.00887759040635	0.00556977790078
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.00169769586758	0.0013096200485	0.00177257730691	0.00168346669438	0.00775954204061	0.0013096200485	0.00177257730691	0.00345337789175	0.00201348178013	0.00345337789175	0.00177257730691	0.00189436993256	0.0013096200485	0.00143223888664	0.00189436993256	0.0013096200485
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.00249922061727	0.00333316134358	0.00909727836163	0.00222642852201	0.0203479455752	0.00680341810283	0.00909727836163	0.00993524163098	0.0119614072588	0.00408052965815	0.00993524163098	0.00469803743275	0.00909727836163	0.00222642852201	0.00333316134358	0.00249922061727
