#taxonomy	MCT.f.0221	MCT.f.0220	MCT.f.0219	MCT.f.0218	MCT.f.0216	MCT.f.0215	MCT.f.0214	MCT.f.0213	MCT.f.0209	MCT.f.0206
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.0709283533848	0.0709283533848	0.129902598285	0.0709283533848	0.141886584983	0.264460168122	0.17649768318	0.237844554063	0.129902598285	0.237844554063
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.125369522474	0.117943453699	0.0893444369309	0.117943453699	0.130550950665	0.117943453699	0.117943453699	0.130550950665	0.0893444369309	0.0846112407973
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.0663607406673	0.0678536029568	0.127490841754	0.075928206933	0.0663607406673	0.127490841754	0.110926278139	0.0925623547504	0.0925623547504	0.113207038966
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.000194529100627	0.000662178056438	0.000216895543106	6.59955821781e-05	3.92711278668e-05	0.000194529100627	0.000216895543106	0.000107349408907	6.59955821781e-05	0.000662178056438
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.0588218947134	0.108935413618	0.16067310631	0.108935413618	0.13126484441	0.233174717184	0.108935413618	0.16067310631	0.0588218947134	0.154243716226
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0155690189606	0.00993427616434	0.0101060099823	0.0101060099823	0.0226191066382	0.00730121781588	0.00730121781588	0.0101060099823	0.00730121781588	0.00377015923596
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0301639730306	0.0543180849455	0.0564691437543	0.0301639730306	0.07831734558	0.0498406033745	0.0498406033745	0.0893916598064	0.0564691437543	0.0543180849455
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.00391178209518	0.00416848072772	0.00817821237826	0.00416848072772	0.00817821237826	0.00397538545437	0.00604511358909	0.00769864024754	0.00368901675176	0.00605218309504
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0124579909978	0.0198515551367	0.0164781342673	0.00920566416922	0.0203593834275	0.00920566416922	0.00920566416922	0.00920566416922	0.0164781342673	0.0164781342673
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0449585198356	0.0669811402258	0.055618326125	0.0669811402258	0.0601854147043	0.0530275073097	0.0394173610832	0.0530275073097	0.0669811402258	0.0669811402258
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0234819882477	0.0248782595036	0.0246568173584	0.0146435625786	0.0248782595036	0.0146435625786	0.0179899423025	0.0313004863973	0.0260615487581	0.0155990045236
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.0012959472196	0.000969653438678	0.000969653438678	0.00111027861782	0.00112475831639	0.000969653438678	0.00111448047067	0.000969653438678	0.00150031951249	0.00110704077936
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.0115706702245	0.00576322443111	0.00566268131986	0.00607048082608	0.0086819895852	0.0086819895852	0.0086819895852	0.00607048082608	0.00617861476754	0.00534564215643
