#taxonomy	MCT.f.0221	MCT.f.0220	MCT.f.0219	MCT.f.0218	MCT.f.0216	MCT.f.0215	MCT.f.0214	MCT.f.0213	MCT.f.0209	MCT.f.0206
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.166440514378	0.260912046084	0.166440514378	0.141886584983	0.178929719415	0.0709283533848	0.203333199147	0.17649768318	0.260912046084	0.17649768318
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.118437308314	0.173725651901	0.125369522474	0.117943453699	0.117943453699	0.0760812599721	0.130550950665	0.137343514918	0.173725651901	0.0846112407973
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.0780981451691	0.0678536029568	0.0678536029568	0.0663607406673	0.110926278139	0.0663607406673	0.113207038966	0.110926278139	0.0925623547504	0.110926278139
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.000194529100627	6.59955821781e-05	3.92711278668e-05	0.000107349408907	4.81238570584e-05	0.000194529100627	0.000662178056438	2.27098532376e-05	4.81238570584e-05	0.000107349408907
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.108935413618	0.233174717184	0.0588218947134	0.154243716226	0.276095664467	0.13126484441	0.154243716226	0.133495753743	0.233174717184	0.229653920719
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0100828620798	0.00377015923596	0.0101060099823	0.0155690189606	0.00640150834979	0.0133392081141	0.00730121781588	0.0226191066382	0.00730121781588	0.0155690189606
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0543180849455	0.0893916598064	0.0985614109844	0.07831734558	0.0985614109844	0.047753691486	0.0985614109844	0.0893916598064	0.102217633327	0.0985614109844
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.00769864024754	0.00397538545437	0.00605218309504	0.00368901675176	0.0152720416592	0.00817821237826	0.00391178209518	0.00391178209518	0.00368901675176	0.00416848072772
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0203593834275	0.0198515551367	0.0203593834275	0.0163086729841	0.0124579909978	0.00920566416922	0.0203593834275	0.00576632293887	0.0163086729841	0.0163086729841
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0449585198356	0.0449585198356	0.0231211731031	0.0394173610832	0.0394173610832	0.0601854147043	0.0287214939846	0.0287214939846	0.0601854147043	0.0669811402258
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0313004863973	0.0246568173584	0.0155990045236	0.026085426065	0.0248782595036	0.0155990045236	0.0260615487581	0.0146435625786	0.0246568173584	0.0248782595036
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.00136826865756	0.0013062189773	0.00111027861782	0.000969653438678	0.00136826865756	0.0012959472196	0.0012959472196	0.00112475831639	0.0013062189773	0.00127833408984
