#taxonomy	MCT.f.0221	MCT.f.0220	MCT.f.0219	MCT.f.0218	MCT.f.0216	MCT.f.0215	MCT.f.0214	MCT.f.0213	MCT.f.0209	MCT.f.0206
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.17649768318	0.129902598285	0.129902598285	0.203333199147	0.166440514378	0.237844554063	0.129902598285	0.264460168122	0.237844554063	0.129902598285
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.117943453699	0.137343514918	0.0760812599721	0.117943453699	0.0893444369309	0.173725651901	0.151073942789	0.137343514918	0.0846112407973	0.137343514918
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.127490841754	0.110926278139	0.0663607406673	0.0663607406673	0.127490841754	0.075928206933	0.0925623547504	0.075928206933	0.0780981451691	0.075928206933
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	6.59955821781e-05	0.000662178056438	0.000662178056438	0.000216895543106	0.000161608906446	3.45575339744e-05	3.92711278668e-05	6.59955821781e-05	0.000216895543106	4.81238570584e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.108935413618	0.154243716226	0.16067310631	0.13126484441	0.13126484441	0.233174717184	0.108935413618	0.108935413618	0.154243716226	0.108935413618
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0101060099823	0.00993427616434	0.00730121781588	0.00730121781588	0.0182538874019	0.0100828620798	0.00377015923596	0.00730121781588	0.00640150834979	0.00377015923596
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0985614109844	0.0498406033745	0.0893916598064	0.07831734558	0.102217633327	0.07831734558	0.0543180849455	0.0301639730306	0.07831734558	0.102217633327
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.00368901675176	0.00604511358909	0.00368901675176	0.00605218309504	0.00605218309504	0.0152720416592	0.00605218309504	0.00391178209518	0.00368901675176	0.00416848072772
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0124579909978	0.0203593834275	0.0103328795941	0.0198515551367	0.0369366133956	0.0124579909978	0.0164781342673	0.0164781342673	0.0198515551367	0.0103328795941
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0489121897581	0.0394173610832	0.0394173610832	0.055618326125	0.027313726299	0.0449585198356	0.027313726299	0.0669811402258	0.0530275073097	0.0394173610832
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.026085426065	0.0299425838435	0.0246568173584	0.0313004863973	0.0248782595036	0.0260615487581	0.026085426065	0.0313004863973	0.0313004863973	0.0246568173584
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.00136826865756	0.0012959472196	0.00111448047067	0.00127833408984	0.00111027861782	0.00110704077936	0.00112475831639	0.00111027861782	0.00150031951249	0.000969653438678
