#taxonomy	MCT.f.0221	MCT.f.0220	MCT.f.0219	MCT.f.0218	MCT.f.0216	MCT.f.0215	MCT.f.0214	MCT.f.0213	MCT.f.0209	MCT.f.0206
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.203333199147	0.203333199147	0.166440514378	0.129902598285	0.203333199147	0.17649768318	0.129902598285	0.237844554063	0.17649768318	0.237844554063
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.130550950665	0.125369522474	0.173725651901	0.173725651901	0.117943453699	0.117943453699	0.130550950665	0.130550950665	0.118437308314	0.130550950665
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.075928206933	0.0925623547504	0.0925623547504	0.0678536029568	0.0587397895068	0.110926278139	0.0678536029568	0.113207038966	0.0925623547504	0.0678536029568
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	2.27098532376e-05	6.59955821781e-05	0.000161608906446	2.27098532376e-05	0.000216895543106	3.45575339744e-05	0.000216895543106	2.27098532376e-05	4.81238570584e-05	0.000662178056438
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.229653920719	0.233174717184	0.276095664467	0.0588218947134	0.113061004343	0.133495753743	0.113061004343	0.108935413618	0.276095664467	0.233174717184
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0100828620798	0.00377015923596	0.0133392081141	0.00640150834979	0.0182538874019	0.0100828620798	0.0226191066382	0.0100828620798	0.0101060099823	0.0155690189606
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0893916598064	0.047753691486	0.0985614109844	0.047753691486	0.0301639730306	0.0498406033745	0.047753691486	0.0564691437543	0.0893916598064	0.0498406033745
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.00391178209518	0.00817821237826	0.00368901675176	0.00391178209518	0.00397538545437	0.00769864024754	0.00633005177028	0.00368901675176	0.00633005177028	0.00769864024754
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0369366133956	0.0164781342673	0.00576632293887	0.00920566416922	0.0124579909978	0.0103328795941	0.0198515551367	0.0198515551367	0.0103328795941	0.0369366133956
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0489121897581	0.027313726299	0.0489121897581	0.0669811402258	0.0231211731031	0.027313726299	0.0231211731031	0.055618326125	0.0449585198356	0.027313726299
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0179899423025	0.0146435625786	0.0234819882477	0.0246568173584	0.0248782595036	0.0155990045236	0.026085426065	0.0146435625786	0.0234819882477	0.0155990045236
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.0012959472196	0.00150031951249	0.00112475831639	0.0013062189773	0.00127833408984	0.00150031951249	0.00111448047067	0.00110704077936	0.00111448047067	0.00111448047067
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.00566268131986	0.00607048082608	0.00617861476754	0.0115706702245	0.0086819895852	0.0086819895852	0.0115706702245	0.0086819895852	0.00576322443111	0.0115706702245
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.0637400861048	0.0395820403324	0.0319882938033	0.0514505588879	0.0943436882744	0.0943436882744	0.0306938178573	0.0746529650552	0.0335866321081	0.0514505588879
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.00960537405186	0.022400790088	0.00460385538151	0.00717679861766	0.00821471239245	0.0182251921517	0.00717679861766	0.00960537405186	0.0140182380732	0.00884672869744
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.00165012224728	0.0014137606032	0.00141911655347	0.0018341315202	0.00141911655347	0.00141911655347	0.00165012224728	0.00103122550839	0.0015263744079	0.00117239210693
