#taxonomy	MCT.f.0221	MCT.f.0220	MCT.f.0219	MCT.f.0218	MCT.f.0216	MCT.f.0215	MCT.f.0214	MCT.f.0213	MCT.f.0209	MCT.f.0206
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.237844554063	0.264460168122	0.237844554063	0.0709283533848	0.166440514378	0.264460168122	0.264460168122	0.203333199147	0.264460168122	0.141886584983
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.125369522474	0.173725651901	0.173725651901	0.0760812599721	0.130550950665	0.125369522474	0.0760812599721	0.0760812599721	0.125369522474	0.0760812599721
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.0587397895068	0.075928206933	0.110926278139	0.227195614788	0.113207038966	0.0663607406673	0.0678536029568	0.113207038966	0.113207038966	0.0925623547504
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	3.45575339744e-05	0.000662178056438	0.000161608906446	3.45575339744e-05	0.000662178056438	2.27098532376e-05	0.000216895543106	6.59955821781e-05	4.81238570584e-05	0.000194529100627
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.276095664467	0.108935413618	0.276095664467	0.16067310631	0.133495753743	0.276095664467	0.108935413618	0.16067310631	0.0588218947134	0.229653920719
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.00640150834979	0.0182538874019	0.0155690189606	0.0226191066382	0.00640150834979	0.0133392081141	0.0133392081141	0.0226191066382	0.0100828620798	0.0133392081141
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0353038147013	0.0543180849455	0.102217633327	0.0564691437543	0.0543180849455	0.0353038147013	0.047753691486	0.0985614109844	0.102217633327	0.102217633327
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0152720416592	0.00605218309504	0.00416848072772	0.00605218309504	0.00416848072772	0.0152720416592	0.00416848072772	0.00769864024754	0.00605218309504	0.00769864024754
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.00920566416922	0.00576632293887	0.0103328795941	0.00576632293887	0.0124579909978	0.0203593834275	0.0203593834275	0.0163086729841	0.0164781342673	0.0369366133956
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0489121897581	0.0394173610832	0.027313726299	0.027313726299	0.0669811402258	0.0394173610832	0.0231211731031	0.0489121897581	0.0601854147043	0.055618326125
