#taxonomy	MCT.f.0221	MCT.f.0220	MCT.f.0219	MCT.f.0218	MCT.f.0216	MCT.f.0215	MCT.f.0214	MCT.f.0213	MCT.f.0209	MCT.f.0206
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.260912046084	0.264460168122	0.166440514378	0.141886584983	0.141886584983	0.17649768318	0.178929719415	0.129902598285	0.260912046084	0.260912046084
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.117943453699	0.118437308314	0.0760812599721	0.125369522474	0.130550950665	0.0893444369309	0.117943453699	0.118437308314	0.0760812599721	0.173725651901
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.0663607406673	0.0925623547504	0.127490841754	0.0587397895068	0.0678536029568	0.075928206933	0.0587397895068	0.0925623547504	0.0780981451691	0.075928206933
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	4.81238570584e-05	0.000216895543106	0.000216895543106	4.81238570584e-05	6.59955821781e-05	3.45575339744e-05	0.000161608906446	3.92711278668e-05	3.92711278668e-05	0.000194529100627
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.133495753743	0.0588218947134	0.133495753743	0.229653920719	0.13126484441	0.229653920719	0.233174717184	0.233174717184	0.108935413618	0.276095664467
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0155690189606	0.0226191066382	0.0155690189606	0.0101060099823	0.0155690189606	0.0100828620798	0.0226191066382	0.0101060099823	0.00640150834979	0.00993427616434
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0301639730306	0.0543180849455	0.0498406033745	0.0543180849455	0.047753691486	0.07831734558	0.0353038147013	0.07831734558	0.047753691486	0.0353038147013
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.00397538545437	0.00769864024754	0.00397538545437	0.00391178209518	0.00633005177028	0.00391178209518	0.00769864024754	0.00604511358909	0.00604511358909	0.00416848072772
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0198515551367	0.017590988671	0.00576632293887	0.00576632293887	0.0369366133956	0.0369366133956	0.00576632293887	0.017590988671	0.0163086729841	0.0164781342673
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0530275073097	0.055618326125	0.0231211731031	0.0601854147043	0.027313726299	0.0669811402258	0.0449585198356	0.0601854147043	0.0231211731031	0.0287214939846
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0179899423025	0.0179899423025	0.0248782595036	0.0246568173584	0.0299425838435	0.0246568173584	0.0313004863973	0.0313004863973	0.0179899423025	0.0260615487581
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.00110704077936	0.0012959472196	0.0012959472196	0.0012959472196	0.00127833408984	0.0012959472196	0.00111448047067	0.0013062189773	0.00136826865756	0.0013062189773
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.00617861476754	0.0115706702245	0.00566268131986	0.00566268131986	0.0115706702245	0.0115706702245	0.00617861476754	0.00617861476754	0.0129889255419	0.00935645232356
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.0669746593518	0.0943436882744	0.0669746593518	0.0395820403324	0.0306938178573	0.0306938178573	0.0335866321081	0.0637400861048	0.0514505588879	0.0319882938033
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.0154180588543	0.00821471239245	0.0182251921517	0.0140182380732	0.0140182380732	0.00821471239245	0.00884672869744	0.00460385538151	0.00460385538151	0.0140182380732
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.0015263744079	0.00165012224728	0.0018341315202	0.0015263744079	0.00115820251512	0.0014137606032	0.00115820251512	0.00129194180242	0.000870892440294	0.00103122550839
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.00241771882208	0.0128962649453	0.00588085139805	0.0106812661863	0.00780300706929	0.00425921606234	0.00780300706929	0.00693671025313	0.00613216017238	0.00693671025313
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	0.0157069485584	0.0167535678895	0.0110047891212	0.0114968632015	0.0139490437102	0.0139490437102	0.0158197162866	0.0158197162866	0.00634228715049	0.0139490437102
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	0.0201913954544	0.0255471964702	0.0837216195937	0.0361767508018	0.0837216195937	0.0201913954544	0.0837216195937	0.0331026076019	0.0331026076019	0.0347216822608
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_splanchnicus	0.0091871417061	0.00979706088174	0.00899722233404	0.00475206802961	0.00778947966049	0.00475206802961	0.00979706088174	0.00979706088174	0.00587798539785	0.0101352188786
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_salyersiae	0.00627581253367	0.00778359660394	0.00989099530456	0.00627581253367	0.0100888523008	0.00926798617656	0.00627581253367	0.0116458889494	0.00926798617656	0.00778359660394
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium]_siraeum	5.55797430363e-05	0.000166702168054	5.36747044537e-05	5.36747044537e-05	0.000166702168054	5.36747044537e-05	0.000130137325864	5.36747044537e-05	8.08044532232e-05	8.92881405939e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella_excrementihominis	6.28479080625e-05	0.0	3.09850775866e-06	0.0	6.28479080625e-05	1.55283722772e-05	4.63061577929e-06	4.63061577929e-06	6.70933805671e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_adolescentis	0.0	1.85265810121e-05	0.0	8.97827258036e-06	0.0	1.85265810121e-05	8.97827258036e-06	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter_sp._KLE_1745	0.00408777358276	0.00839993702363	0.00703245816379	0.00868812428909	0.00441800188501	0.00721857855876	0.00441800188501	0.00703245816379	0.00868812428909	0.00441800188501
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprophilus	0.0012965724182	0.0012965724182	0.00114133536237	0.00151588270361	0.00114133536237	0.00109997387562	0.00139958012596	0.000778116402508	0.00109997387562	0.00114133536237
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_intestinalis	0.0112940718857	0.00128759738034	0.00128759738034	0.0134902734158	0.000584778720868	0.0112940718857	0.000584778720868	0.0134902734158	0.000584778720868	0.0120996727976
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_hominis	0.00158402267654	0.00288555408686	0.000987609983839	0.00108439549209	0.00122109952632	0.00122109952632	0.000987609983839	0.000903235940936	0.000903235940936	0.000987609983839
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_johnsonii	0.00295433286718	0.00175738297204	0.00295433286718	0.00295433286718	0.000574609445143	0.00374144832089	0.00110639652475	0.00295433286718	0.00189897455374	0.00189897455374
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_longum	0.000176002519615	1.96355639334e-05	2.69348177411e-05	7.7641861386e-06	0.0	0.0	7.7641861386e-06	1.96355639334e-05	3.09850775866e-06	3.35466902835e-06
