#taxonomy	MCT.f.0221	MCT.f.0220	MCT.f.0219	MCT.f.0218	MCT.f.0216	MCT.f.0215	MCT.f.0214	MCT.f.0213	MCT.f.0209	MCT.f.0206
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.178929719415	0.237844554063	0.178929719415	0.203333199147	0.260912046084	0.203333199147	0.237844554063	0.141886584983	0.237844554063	0.260912046084
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.0846112407973	0.0760812599721	0.173725651901	0.0760812599721	0.0760812599721	0.117943453699	0.117943453699	0.137343514918	0.0846112407973	0.125369522474
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.0780981451691	0.113207038966	0.0780981451691	0.0780981451691	0.0587397895068	0.0587397895068	0.0925623547504	0.0663607406673	0.0663607406673	0.0587397895068
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	4.81238570584e-05	4.81238570584e-05	0.000194529100627	0.000194529100627	0.000107349408907	0.000107349408907	2.27098532376e-05	6.59955821781e-05	2.27098532376e-05	3.92711278668e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.108935413618	0.276095664467	0.0588218947134	0.229653920719	0.276095664467	0.233174717184	0.13126484441	0.0588218947134	0.13126484441	0.13126484441
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0155690189606	0.0226191066382	0.00993427616434	0.00377015923596	0.00730121781588	0.0155690189606	0.0101060099823	0.0226191066382	0.0155690189606	0.00730121781588
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0893916598064	0.0543180849455	0.07831734558	0.0498406033745	0.0985614109844	0.0893916598064	0.0353038147013	0.0353038147013	0.0301639730306	0.0985614109844
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0152720416592	0.00769864024754	0.00817821237826	0.00604511358909	0.00604511358909	0.00368901675176	0.00633005177028	0.00397538545437	0.00368901675176	0.00604511358909
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0369366133956	0.00920566416922	0.0103328795941	0.0164781342673	0.017590988671	0.00576632293887	0.0103328795941	0.0103328795941	0.0369366133956	0.017590988671
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0231211731031	0.055618326125	0.0394173610832	0.0449585198356	0.0669811402258	0.0601854147043	0.0287214939846	0.0489121897581	0.0669811402258	0.0601854147043
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0299425838435	0.0155990045236	0.0146435625786	0.0299425838435	0.0299425838435	0.0299425838435	0.0299425838435	0.0234819882477	0.0246568173584	0.0155990045236
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.00136826865756	0.00136826865756	0.00111027861782	0.0013062189773	0.0013062189773	0.00112475831639	0.00111027861782	0.000969653438678	0.00136826865756	0.000969653438678
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.0086819895852	0.00607048082608	0.0115706702245	0.00576322443111	0.0115706702245	0.00576322443111	0.0129889255419	0.0129889255419	0.0086819895852	0.00566268131986
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.0943436882744	0.0746529650552	0.0333221021348	0.0395820403324	0.0333221021348	0.0514505588879	0.0306938178573	0.0746529650552	0.0943436882744	0.0746529650552
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.00884672869744	0.00717679861766	0.00960537405186	0.0154180588543	0.00460385538151	0.00960537405186	0.00460385538151	0.022400790088	0.00717679861766	0.00460385538151
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.0018341315202	0.00115820251512	0.00117239210693	0.00141911655347	0.0015263744079	0.00117239210693	0.000870892440294	0.0014137606032	0.00103122550839	0.00165012224728
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.00613216017238	0.00425921606234	0.00693671025313	0.00613216017238	0.00780300706929	0.00405370880291	0.0130168310941	0.00613216017238	0.0130168310941	0.00405370880291
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	0.0157069485584	0.0103954935303	0.0158197162866	0.0158197162866	0.0157069485584	0.0114968632015	0.0114968632015	0.00634228715049	0.0157069485584	0.00634228715049
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	0.0408379935845	0.0142259660697	0.019994998935	0.0331026076019	0.0408379935845	0.0201913954544	0.0347216822608	0.0347216822608	0.0142259660697	0.0408379935845
