#taxonomy	MCT.f.0221	MCT.f.0220	MCT.f.0219	MCT.f.0218	MCT.f.0216	MCT.f.0215	MCT.f.0214	MCT.f.0213	MCT.f.0209	MCT.f.0206
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.203333199147	0.237844554063	0.0709283533848	0.260912046084	0.260912046084	0.141886584983	0.237844554063	0.141886584983	0.178929719415	0.166440514378
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.117943453699	0.117943453699	0.0893444369309	0.173725651901	0.0760812599721	0.118437308314	0.151073942789	0.118437308314	0.173725651901	0.117943453699
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.113207038966	0.075928206933	0.075928206933	0.113207038966	0.113207038966	0.0663607406673	0.0925623547504	0.0663607406673	0.127490841754	0.075928206933
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.000662178056438	4.81238570584e-05	2.27098532376e-05	2.27098532376e-05	0.000161608906446	6.59955821781e-05	0.000662178056438	6.59955821781e-05	3.92711278668e-05	0.000194529100627
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.0588218947134	0.13126484441	0.154243716226	0.108935413618	0.133495753743	0.13126484441	0.276095664467	0.108935413618	0.0588218947134	0.13126484441
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0133392081141	0.00730121781588	0.00640150834979	0.00993427616434	0.0182538874019	0.0133392081141	0.0101060099823	0.0155690189606	0.00993427616434	0.00377015923596
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0564691437543	0.102217633327	0.0985614109844	0.047753691486	0.0543180849455	0.07831734558	0.0498406033745	0.0893916598064	0.047753691486	0.0353038147013
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.00605218309504	0.00368901675176	0.00391178209518	0.00397538545437	0.0152720416592	0.00817821237826	0.00391178209518	0.00769864024754	0.0152720416592	0.00605218309504
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0103328795941	0.00576632293887	0.0124579909978	0.0103328795941	0.017590988671	0.0203593834275	0.0164781342673	0.0203593834275	0.0198515551367	0.0203593834275
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.055618326125	0.0669811402258	0.055618326125	0.0231211731031	0.0231211731031	0.0231211731031	0.027313726299	0.0287214939846	0.0489121897581	0.0231211731031
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.026085426065	0.0246568173584	0.0146435625786	0.0155990045236	0.0299425838435	0.0248782595036	0.0260615487581	0.0299425838435	0.0260615487581	0.0246568173584
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.00150031951249	0.00112475831639	0.00136826865756	0.0012959472196	0.0012959472196	0.00150031951249	0.000969653438678	0.000969653438678	0.00111027861782	0.00136826865756
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.0129889255419	0.00502421812053	0.0129889255419	0.00935645232356	0.00935645232356	0.00566268131986	0.0129889255419	0.00534564215643	0.00534564215643	0.00566268131986
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.0335866321081	0.0514505588879	0.0669746593518	0.0335866321081	0.0333221021348	0.0335866321081	0.0333221021348	0.0637400861048	0.0319882938033	0.0669746593518
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.0154180588543	0.00849348511085	0.00849348511085	0.00821471239245	0.0182251921517	0.0154180588543	0.00717679861766	0.00884672869744	0.022400790088	0.00717679861766
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.00117239210693	0.00141911655347	0.00117239210693	0.0018341315202	0.00117239210693	0.00103122550839	0.0015263744079	0.0014137606032	0.0014137606032	0.00117239210693
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.00588085139805	0.0130168310941	0.00588085139805	0.00693671025313	0.00405370880291	0.00693671025313	0.00425921606234	0.00241771882208	0.00693671025313	0.00613216017238
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	0.00634228715049	0.0106879755243	0.0167535678895	0.0114968632015	0.0110047891212	0.0103954935303	0.0167535678895	0.0110047891212	0.00634228715049	0.0139490437102
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	0.0142259660697	0.0331026076019	0.0142259660697	0.0408379935845	0.019994998935	0.0347216822608	0.0837216195937	0.0361767508018	0.0255471964702	0.0361767508018
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_splanchnicus	0.00475206802961	0.00778947966049	0.00587798539785	0.00778947966049	0.0091871417061	0.00687244737669	0.00687244737669	0.00587798539785	0.00687244737669	0.00979706088174
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_salyersiae	0.00889322759417	0.00989099530456	0.00892370234495	0.0100888523008	0.0113012144174	0.0113012144174	0.00627581253367	0.00627581253367	0.00627581253367	0.00892370234495
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium]_siraeum	5.55797430363e-05	5.55797430363e-05	0.000130137325864	6.04756844552e-05	0.000130137325864	5.55797430363e-05	3.92711278668e-05	0.000130137325864	0.000206245101679	3.92711278668e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella_excrementihominis	0.0	9.62477141168e-05	6.28479080625e-05	0.0	6.28479080625e-05	4.63061577929e-06	6.70933805671e-06	0.0	4.63061577929e-06	1.55283722772e-05
