#taxonomy	MCT.f.0221	MCT.f.0220	MCT.f.0219	MCT.f.0218	MCT.f.0216	MCT.f.0215	MCT.f.0214	MCT.f.0213	MCT.f.0209	MCT.f.0206
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.166440514378	0.0709283533848	0.17649768318	0.178929719415	0.178929719415	0.129902598285	0.203333199147	0.141886584983	0.237844554063	0.264460168122
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.173725651901	0.125369522474	0.118437308314	0.117943453699	0.0846112407973	0.0846112407973	0.0893444369309	0.117943453699	0.173725651901	0.130550950665
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.0925623547504	0.0663607406673	0.113207038966	0.075928206933	0.0678536029568	0.0925623547504	0.0780981451691	0.227195614788	0.227195614788	0.0678536029568
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	2.27098532376e-05	0.000216895543106	6.59955821781e-05	2.27098532376e-05	0.000194529100627	6.59955821781e-05	0.000161608906446	0.000194529100627	4.81238570584e-05	0.000161608906446
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.0588218947134	0.113061004343	0.154243716226	0.108935413618	0.133495753743	0.16067310631	0.113061004343	0.229653920719	0.108935413618	0.0588218947134
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0182538874019	0.00993427616434	0.00377015923596	0.0100828620798	0.0155690189606	0.0133392081141	0.0226191066382	0.00730121781588	0.0226191066382	0.00640150834979
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0564691437543	0.0564691437543	0.0301639730306	0.0301639730306	0.0564691437543	0.0564691437543	0.0498406033745	0.0543180849455	0.0893916598064	0.102217633327
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.00633005177028	0.00605218309504	0.00368901675176	0.00604511358909	0.00368901675176	0.00397538545437	0.00391178209518	0.00769864024754	0.00416848072772	0.0152720416592
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0164781342673	0.0198515551367	0.0369366133956	0.017590988671	0.0163086729841	0.00920566416922	0.017590988671	0.0163086729841	0.0203593834275	0.0198515551367
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0449585198356	0.0231211731031	0.0394173610832	0.055618326125	0.0449585198356	0.0530275073097	0.055618326125	0.0530275073097	0.0449585198356	0.0287214939846
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0313004863973	0.0313004863973	0.026085426065	0.0299425838435	0.0179899423025	0.0246568173584	0.0299425838435	0.0179899423025	0.0234819882477	0.0179899423025
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.00110704077936	0.00111027861782	0.00111448047067	0.0013062189773	0.000969653438678	0.00111027861782	0.00110704077936	0.00112475831639	0.00127833408984	0.00127833408984
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.00502421812053	0.00607048082608	0.0086819895852	0.00607048082608	0.00502421812053	0.00607048082608	0.00607048082608	0.00576322443111	0.0086819895852	0.00935645232356
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.0335866321081	0.0943436882744	0.0333221021348	0.0333221021348	0.0669746593518	0.0943436882744	0.0746529650552	0.0319882938033	0.0943436882744	0.0514505588879
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.00849348511085	0.0182251921517	0.00884672869744	0.00884672869744	0.022400790088	0.00849348511085	0.0182251921517	0.0182251921517	0.00717679861766	0.022400790088
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.00141911655347	0.00103122550839	0.00117239210693	0.0018341315202	0.00129194180242	0.00117239210693	0.00141911655347	0.0014137606032	0.00115820251512	0.00165012224728
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.00241771882208	0.00241771882208	0.00693671025313	0.00613216017238	0.0106812661863	0.0106812661863	0.00780300706929	0.0130168310941	0.00613216017238	0.00693671025313
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	0.0158197162866	0.0103954935303	0.00435424928077	0.00435424928077	0.00435424928077	0.0167535678895	0.0114968632015	0.0158197162866	0.0110047891212	0.0110047891212
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	0.0201913954544	0.0331026076019	0.0347216822608	0.0255471964702	0.0361767508018	0.0142259660697	0.0201913954544	0.0837216195937	0.0201913954544	0.0837216195937
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_splanchnicus	0.00778947966049	0.00687244737669	0.0101352188786	0.00587798539785	0.00800099381583	0.00778947966049	0.00475206802961	0.00587798539785	0.00574609445143	0.0091871417061
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_salyersiae	0.00892370234495	0.00892370234495	0.0100888523008	0.00627581253367	0.00989099530456	0.0113012144174	0.0100888523008	0.00926798617656	0.00627581253367	0.0116458889494
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium]_siraeum	8.92881405939e-05	6.04756844552e-05	8.92881405939e-05	8.51619496409e-05	0.000166702168054	8.92881405939e-05	3.92711278668e-05	0.000166702168054	5.36747044537e-05	8.08044532232e-05
