#taxonomy	MCT.f.0221	MCT.f.0220	MCT.f.0219	MCT.f.0218	MCT.f.0216	MCT.f.0215	MCT.f.0214	MCT.f.0213	MCT.f.0209	MCT.f.0206
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.178929719415	0.0709283533848	0.141886584983	0.237844554063	0.17649768318	0.141886584983	0.129902598285	0.17649768318	0.264460168122	0.237844554063
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.125369522474	0.151073942789	0.125369522474	0.125369522474	0.173725651901	0.137343514918	0.125369522474	0.130550950665	0.118437308314	0.118437308314
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.227195614788	0.113207038966	0.110926278139	0.0678536029568	0.127490841754	0.0678536029568	0.110926278139	0.110926278139	0.075928206933	0.113207038966
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.000194529100627	0.000662178056438	6.59955821781e-05	2.27098532376e-05	0.000194529100627	2.27098532376e-05	3.92711278668e-05	3.45575339744e-05	0.000662178056438	0.000161608906446
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.276095664467	0.16067310631	0.113061004343	0.16067310631	0.133495753743	0.113061004343	0.276095664467	0.113061004343	0.233174717184	0.13126484441
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0226191066382	0.0226191066382	0.0226191066382	0.0182538874019	0.00640150834979	0.00640150834979	0.00640150834979	0.00993427616434	0.0133392081141	0.0182538874019
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0543180849455	0.0985614109844	0.0353038147013	0.102217633327	0.0353038147013	0.0543180849455	0.07831734558	0.0301639730306	0.0498406033745	0.0893916598064
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.00605218309504	0.00391178209518	0.00817821237826	0.00605218309504	0.00817821237826	0.00817821237826	0.00391178209518	0.00817821237826	0.00391178209518	0.00397538545437
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.00576632293887	0.0203593834275	0.0163086729841	0.00576632293887	0.0163086729841	0.0203593834275	0.0164781342673	0.0203593834275	0.017590988671	0.0103328795941
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0489121897581	0.0669811402258	0.0489121897581	0.0530275073097	0.0530275073097	0.0287214939846	0.027313726299	0.055618326125	0.0601854147043	0.055618326125
