#taxonomy	MCT.f.0221	MCT.f.0220	MCT.f.0219	MCT.f.0218	MCT.f.0216	MCT.f.0215	MCT.f.0214	MCT.f.0213	MCT.f.0209	MCT.f.0206
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.17649768318	0.203333199147	0.237844554063	0.203333199147	0.237844554063	0.166440514378	0.264460168122	0.203333199147	0.17649768318	0.203333199147
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.0760812599721	0.151073942789	0.173725651901	0.151073942789	0.117943453699	0.173725651901	0.0760812599721	0.0760812599721	0.137343514918	0.118437308314
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.0925623547504	0.127490841754	0.0587397895068	0.227195614788	0.0663607406673	0.227195614788	0.0780981451691	0.0587397895068	0.110926278139	0.0663607406673
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	3.92711278668e-05	0.000216895543106	2.27098532376e-05	0.000194529100627	3.45575339744e-05	3.92711278668e-05	6.59955821781e-05	2.27098532376e-05	3.92711278668e-05	0.000194529100627
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.108935413618	0.108935413618	0.113061004343	0.0588218947134	0.0588218947134	0.108935413618	0.133495753743	0.133495753743	0.13126484441	0.133495753743
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.00377015923596	0.0155690189606	0.00730121781588	0.00377015923596	0.00377015923596	0.0182538874019	0.0226191066382	0.00993427616434	0.00640150834979	0.0226191066382
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0543180849455	0.0543180849455	0.047753691486	0.0564691437543	0.0301639730306	0.0893916598064	0.102217633327	0.07831734558	0.102217633327	0.047753691486
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.00397538545437	0.00416848072772	0.00604511358909	0.00391178209518	0.00769864024754	0.0152720416592	0.0152720416592	0.00416848072772	0.00633005177028	0.0152720416592
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.017590988671	0.0369366133956	0.0163086729841	0.0164781342673	0.0369366133956	0.0164781342673	0.0124579909978	0.0124579909978	0.00920566416922	0.00576632293887
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0601854147043	0.0530275073097	0.0449585198356	0.055618326125	0.0489121897581	0.0669811402258	0.0489121897581	0.0601854147043	0.027313726299	0.0231211731031
