#taxonomy	MCT.f.0221	MCT.f.0220	MCT.f.0219	MCT.f.0218	MCT.f.0216	MCT.f.0215	MCT.f.0214	MCT.f.0213	MCT.f.0209	MCT.f.0206
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.17649768318	0.166440514378	0.178929719415	0.129902598285	0.129902598285	0.260912046084	0.17649768318	0.0709283533848	0.264460168122	0.17649768318
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.0760812599721	0.151073942789	0.118437308314	0.117943453699	0.125369522474	0.125369522474	0.0893444369309	0.137343514918	0.130550950665	0.0760812599721
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.0663607406673	0.0587397895068	0.075928206933	0.227195614788	0.0678536029568	0.127490841754	0.0678536029568	0.227195614788	0.0925623547504	0.0663607406673
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.000662178056438	2.27098532376e-05	3.45575339744e-05	2.27098532376e-05	0.000161608906446	3.92711278668e-05	3.45575339744e-05	6.59955821781e-05	6.59955821781e-05	0.000662178056438
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.108935413618	0.13126484441	0.233174717184	0.16067310631	0.108935413618	0.16067310631	0.113061004343	0.276095664467	0.0588218947134	0.276095664467
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.00377015923596	0.0155690189606	0.0101060099823	0.00640150834979	0.00377015923596	0.0133392081141	0.0226191066382	0.0226191066382	0.00730121781588	0.0101060099823
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0985614109844	0.0985614109844	0.0564691437543	0.07831734558	0.047753691486	0.0498406033745	0.047753691486	0.0543180849455	0.102217633327	0.0564691437543
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.00416848072772	0.00397538545437	0.00633005177028	0.00391178209518	0.00817821237826	0.00391178209518	0.00416848072772	0.00368901675176	0.00817821237826	0.00604511358909
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0164781342673	0.017590988671	0.00576632293887	0.00920566416922	0.00920566416922	0.0198515551367	0.0124579909978	0.0124579909978	0.00920566416922	0.00920566416922
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0449585198356	0.0449585198356	0.055618326125	0.0287214939846	0.0669811402258	0.0287214939846	0.0669811402258	0.0669811402258	0.0394173610832	0.0530275073097
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0234819882477	0.0179899423025	0.0155990045236	0.026085426065	0.0146435625786	0.0246568173584	0.0248782595036	0.0179899423025	0.0155990045236	0.0299425838435
