#taxonomy	MCT.f.0221	MCT.f.0220	MCT.f.0219	MCT.f.0218	MCT.f.0216	MCT.f.0215	MCT.f.0214	MCT.f.0213	MCT.f.0209	MCT.f.0206
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.178929719415	0.178929719415	0.129902598285	0.260912046084	0.264460168122	0.264460168122	0.166440514378	0.17649768318	0.129902598285	0.178929719415
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.151073942789	0.173725651901	0.173725651901	0.173725651901	0.117943453699	0.117943453699	0.173725651901	0.130550950665	0.125369522474	0.0760812599721
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.0925623547504	0.110926278139	0.113207038966	0.227195614788	0.0587397895068	0.127490841754	0.110926278139	0.113207038966	0.0925623547504	0.0587397895068
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.000662178056438	4.81238570584e-05	0.000107349408907	0.000161608906446	0.000216895543106	3.92711278668e-05	2.27098532376e-05	3.45575339744e-05	3.92711278668e-05	2.27098532376e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.16067310631	0.133495753743	0.113061004343	0.229653920719	0.113061004343	0.154243716226	0.113061004343	0.13126484441	0.133495753743	0.13126484441
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0155690189606	0.0182538874019	0.0133392081141	0.00377015923596	0.00730121781588	0.0101060099823	0.0182538874019	0.0133392081141	0.00377015923596	0.00377015923596
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0353038147013	0.0353038147013	0.0353038147013	0.047753691486	0.0985614109844	0.07831734558	0.07831734558	0.047753691486	0.0985614109844	0.0301639730306
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.00769864024754	0.00605218309504	0.00817821237826	0.00605218309504	0.00605218309504	0.00604511358909	0.00769864024754	0.00416848072772	0.00416848072772	0.00817821237826
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0369366133956	0.0198515551367	0.0103328795941	0.0203593834275	0.0198515551367	0.017590988671	0.0203593834275	0.0124579909978	0.00920566416922	0.0198515551367
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0669811402258	0.055618326125	0.0287214939846	0.0489121897581	0.0231211731031	0.0601854147043	0.0449585198356	0.0669811402258	0.0489121897581	0.0231211731031
