#taxonomy	MCT.f.0221	MCT.f.0220	MCT.f.0219	MCT.f.0218	MCT.f.0216	MCT.f.0215	MCT.f.0214	MCT.f.0213	MCT.f.0209	MCT.f.0206
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.203333199147	0.17649768318	0.203333199147	0.264460168122	0.141886584983	0.166440514378	0.141886584983	0.141886584983	0.166440514378	0.203333199147
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.125369522474	0.151073942789	0.118437308314	0.0893444369309	0.0846112407973	0.173725651901	0.173725651901	0.137343514918	0.0893444369309	0.0893444369309
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.0780981451691	0.227195614788	0.075928206933	0.113207038966	0.110926278139	0.0780981451691	0.0663607406673	0.0587397895068	0.0587397895068	0.110926278139
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.000107349408907	3.92711278668e-05	0.000161608906446	3.45575339744e-05	3.45575339744e-05	4.81238570584e-05	0.000662178056438	0.000662178056438	0.000662178056438	0.000161608906446
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.233174717184	0.16067310631	0.154243716226	0.233174717184	0.108935413618	0.229653920719	0.0588218947134	0.233174717184	0.108935413618	0.113061004343
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0182538874019	0.0100828620798	0.0100828620798	0.00377015923596	0.0182538874019	0.0100828620798	0.00640150834979	0.00993427616434	0.00730121781588	0.0100828620798
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.102217633327	0.102217633327	0.0301639730306	0.0498406033745	0.047753691486	0.0985614109844	0.102217633327	0.047753691486	0.0564691437543	0.102217633327
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.00368901675176	0.00416848072772	0.00605218309504	0.00416848072772	0.00416848072772	0.00368901675176	0.00605218309504	0.00391178209518	0.00604511358909	0.00633005177028
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0124579909978	0.0163086729841	0.00920566416922	0.0164781342673	0.0203593834275	0.0369366133956	0.0103328795941	0.0203593834275	0.00920566416922	0.0163086729841
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.055618326125	0.0449585198356	0.0601854147043	0.0601854147043	0.0489121897581	0.0231211731031	0.0489121897581	0.0287214939846	0.055618326125	0.027313726299
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0155990045236	0.0313004863973	0.0248782595036	0.0179899423025	0.0179899423025	0.0246568173584	0.0248782595036	0.0246568173584	0.0155990045236	0.0246568173584
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.00127833408984	0.00111448047067	0.00136826865756	0.000969653438678	0.00110704077936	0.00111027861782	0.00127833408984	0.0012959472196	0.0013062189773	0.00110704077936
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.00617861476754	0.00566268131986	0.0129889255419	0.00935645232356	0.0115706702245	0.0115706702245	0.0115706702245	0.00576322443111	0.0086819895852	0.0115706702245
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.0746529650552	0.0306938178573	0.0306938178573	0.0669746593518	0.0395820403324	0.0333221021348	0.0395820403324	0.0335866321081	0.0746529650552	0.0669746593518
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.00884672869744	0.00717679861766	0.00884672869744	0.00821471239245	0.00717679861766	0.00717679861766	0.0140182380732	0.00960537405186	0.00460385538151	0.00821471239245
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.00117239210693	0.0018341315202	0.0014137606032	0.00117239210693	0.00165012224728	0.0014137606032	0.00165012224728	0.0018341315202	0.00103122550839	0.00165012224728
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.00405370880291	0.00425921606234	0.00780300706929	0.00405370880291	0.00588085139805	0.00693671025313	0.00425921606234	0.00613216017238	0.00588085139805	0.0106812661863
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	0.0106879755243	0.0157069485584	0.0158197162866	0.0106879755243	0.0103954935303	0.00435424928077	0.0167535678895	0.00634228715049	0.0103954935303	0.0167535678895
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	0.0142259660697	0.0142259660697	0.0282187107201	0.0255471964702	0.0255471964702	0.0837216195937	0.0142259660697	0.0142259660697	0.0201913954544	0.019994998935
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_splanchnicus	0.0091871417061	0.00475206802961	0.0101352188786	0.00574609445143	0.00778947966049	0.00899722233404	0.00800099381583	0.0101352188786	0.00899722233404	0.00574609445143
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_salyersiae	0.00627581253367	0.00889322759417	0.00926798617656	0.00892370234495	0.0116458889494	0.00892370234495	0.0100888523008	0.0116458889494	0.0113012144174	0.00778359660394
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium]_siraeum	3.92711278668e-05	0.000166702168054	5.36747044537e-05	0.000206245101679	5.36747044537e-05	8.08044532232e-05	0.000166702168054	3.92711278668e-05	0.000130137325864	0.000206245101679
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella_excrementihominis	3.09850775866e-06	6.28479080625e-05	6.28479080625e-05	6.28479080625e-05	0.0	0.0	6.48430335424e-05	6.70933805671e-06	3.09850775866e-06	4.63061577929e-06
