#taxonomy	MCT.f.0221	MCT.f.0220	MCT.f.0219	MCT.f.0218	MCT.f.0216	MCT.f.0215	MCT.f.0214	MCT.f.0213	MCT.f.0209	MCT.f.0206
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.17649768318	0.264460168122	0.166440514378	0.260912046084	0.141886584983	0.203333199147	0.260912046084	0.129902598285	0.17649768318	0.264460168122
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.130550950665	0.173725651901	0.117943453699	0.125369522474	0.118437308314	0.130550950665	0.0760812599721	0.0760812599721	0.151073942789	0.0893444369309
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.127490841754	0.075928206933	0.127490841754	0.227195614788	0.0925623547504	0.0678536029568	0.113207038966	0.075928206933	0.227195614788	0.0587397895068
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	4.81238570584e-05	0.000662178056438	0.000662178056438	2.27098532376e-05	6.59955821781e-05	0.000107349408907	3.45575339744e-05	4.81238570584e-05	0.000161608906446	0.000662178056438
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.154243716226	0.13126484441	0.113061004343	0.229653920719	0.0588218947134	0.0588218947134	0.154243716226	0.154243716226	0.108935413618	0.229653920719
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0226191066382	0.0100828620798	0.00993427616434	0.0101060099823	0.00640150834979	0.00993427616434	0.00377015923596	0.00377015923596	0.0101060099823	0.0101060099823
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.102217633327	0.0301639730306	0.0564691437543	0.0498406033745	0.0301639730306	0.047753691486	0.0301639730306	0.0301639730306	0.0498406033745	0.0985614109844
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0152720416592	0.00604511358909	0.00604511358909	0.00604511358909	0.00769864024754	0.00817821237826	0.00633005177028	0.00368901675176	0.00368901675176	0.00817821237826
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.00576632293887	0.0163086729841	0.00576632293887	0.0103328795941	0.0163086729841	0.0369366133956	0.00920566416922	0.0124579909978	0.00920566416922	0.00920566416922
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.055618326125	0.0601854147043	0.0530275073097	0.0449585198356	0.0669811402258	0.0394173610832	0.0394173610832	0.0449585198356	0.0601854147043	0.027313726299
