#taxonomy	MCT.f.0527	MCT.f.0526	MCT.f.0525	MCT.f.0524	MCT.f.0523	MCT.f.0522	MCT.f.0520	MCT.f.0519	MCT.f.0517	MCT.f.0516	MCT.f.0515	MCT.f.0514	MCT.f.0513	MCT.f.0512	MCT.f.0511
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.233492511648	0.0671627582268	0.162016711934	0.0578331819175	0.0799861070129	0.0716172748074	0.0771153159586	0.0348306595365	0.0771153159586	0.233492511648	0.0615443081707	0.0771153159586	0.0578331819175	0.0615443081707	0.233492511648
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.00305406806011	0.00268946100128	0.00317817328379	0.00268946100128	0.00326085755027	0.00274848488333	0.00305406806011	0.00326085755027	0.00356704463971	0.00305406806011	0.00248336989282	0.0036095403476	0.00317817328379	0.00326085755027	0.00268946100128
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.000482997343515	0.000497418948346	0.00163207017902	0.000873440285205	0.000909528650152	0.00107568941913	0.00107568941913	0.000386940749698	0.00108619753278	0.00108619753278	0.00107568941913	0.00163207017902	0.000350267895573	0.000386940749698	0.000482997343515
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.546274097571	0.481496973288	0.481496973288	0.622512133221	0.615303208038	0.654899276354	0.481496973288	0.491940236818	0.761261012303	0.726037006796	0.704597659241	0.615303208038	0.704597659241	0.770178253119	0.688476131347
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00395075048393	0.00395075048393	0.0033361781364	0.00306188997093	0.00395075048393	0.0059872063167	0.0032659820371	0.00590507726269	0.00395075048393	0.00266486458918	0.00306188997093	0.0032659820371	0.00371601799335	0.00590507726269	0.0070294073222
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.00452109235425	0.0035792019347	0.00335115864528	0.00669246052494	0.00282423126963	0.00295548374484	0.00335115864528	0.00387616667517	0.0035792019347	0.00628442858251	0.00282423126963	0.00267101898298	0.00387616667517	0.00295548374484	0.00454723254449
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.00200469391747	0.00200469391747	0.00169920933187	0.00110537544077	0.000673133667749	0.000853440918613	0.000940973922852	0.00243535472025	0.000673133667749	0.00243535472025	0.000673893594525	0.00110537544077	0.00169920933187	0.000673893594525	0.000673133667749
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0185026661673	0.00938785010474	0.0174857825165	0.0174857825165	0.00607956492423	0.0185026661673	0.0174857825165	0.00597061258278	0.0043530834341	0.0139264234047	0.0112651921429	0.00674213974064	0.0043530834341	0.0377846218157	0.00674213974064
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.00190690397027	0.00268694812362	0.00172944499096	0.000485639815088	0.00110399392803	0.000997372990783	0.00170688183723	0.000476373058199	0.00193943609224	0.00172944499096	0.00114242656263	0.00314938542357	0.00172944499096	0.00110399392803	0.00268694812362
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0441400304414	0.0241061489826	0.020731468805	0.0557708981486	0.0276661011114	0.0176114081996	0.0314471141576	0.0147521160822	0.0441400304414	0.020731468805	0.0233078412084	0.0241061489826	0.0236823951435	0.0233078412084	0.0241061489826
