#taxonomy	MCT.f.0527	MCT.f.0526	MCT.f.0525	MCT.f.0524	MCT.f.0523	MCT.f.0522	MCT.f.0520	MCT.f.0519	MCT.f.0517	MCT.f.0516	MCT.f.0515	MCT.f.0514	MCT.f.0513	MCT.f.0512	MCT.f.0511
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.162373994443	0.0615443081707	0.181071995435	0.0799861070129	0.0799861070129	0.162016711934	0.0799861070129	0.0771153159586	0.10385751267	0.0542734206924	0.162016711934	0.162016711934	0.0542734206924	0.0771153159586	0.0716172748074
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.0036095403476	0.00308460072408	0.00248336989282	0.00317817328379	0.00276686897537	0.00308460072408	0.00268946100128	0.00274848488333	0.00326489827692	0.0036095403476	0.00317817328379	0.00371826710817	0.00305406806011	0.00371826710817	0.00387927690279
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.00104511589404	0.000325808989869	0.000497418948346	0.000700349792191	0.00107568941913	0.00107568941913	0.000325808989869	0.000700349792191	0.000700349792191	0.000840922793768	0.000497418948346	0.00163207017902	0.00163207017902	0.000386940749698	0.000410179749882
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.798244947314	0.622512133221	0.798244947314	0.546274097571	0.776330403326	0.615303208038	0.761261012303	0.546274097571	0.798244947314	0.622512133221	0.704597659241	0.770178253119	0.546274097571	0.798244947314	0.615303208038
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00306188997093	0.00371601799335	0.00306188997093	0.00404103012846	0.00639882433084	0.00590507726269	0.00325501622898	0.00325501622898	0.00404103012846	0.00521641431705	0.00404103012846	0.00201070996718	0.00395075048393	0.0032659820371	0.0025311942959
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.00422399335085	0.00454723254449	0.00387616667517	0.00452109235425	0.00454723254449	0.00845405629139	0.00813630414316	0.00267101898298	0.00371406148098	0.00452109235425	0.0035792019347	0.00335115864528	0.00628442858251	0.00628442858251	0.00628442858251
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.000853440918613	0.000808429780618	0.00135699253654	0.00200469391747	0.00255242825607	0.00138212687033	0.000808429780618	0.00110537544077	0.00116977187929	0.00116977187929	0.000940973922852	0.00134864976359	0.000808429780618	0.000673893594525	0.00116977187929
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0377846218157	0.00973009974575	0.00654141540893	0.00607956492423	0.0112651921429	0.00597061258278	0.0139264234047	0.00674213974064	0.00938785010474	0.0294282654154	0.00674213974064	0.00607956492423	0.0185026661673	0.0185026661673	0.00973009974575
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.00141983482461	0.00141983482461	0.00222816399287	0.000485639815088	0.00170688183723	0.000961676633469	0.000704784936949	0.000476373058199	0.00222816399287	0.000961676633469	0.00222816399287	0.00222816399287	0.000997372990783	0.00314938542357	0.00268694812362
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0276661011114	0.0176114081996	0.0176114081996	0.0236823951435	0.0233078412084	0.0241061489826	0.0241061489826	0.0260687407867	0.0176114081996	0.0441400304414	0.0441400304414	0.0177674022793	0.0276661011114	0.0266948168946	0.0314471141576
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0117533252721	0.0204021799117	0.0177965445964	0.0177965445964	0.0164447808599	0.0117533252721	0.0101314442771	0.0101314442771	0.0158274497634	0.00953574715197	0.00953574715197	0.0214367876189	0.0117468805704	0.0117533252721	0.0210127869028
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.00226959161148	0.00236410370323	0.00110516934046	0.00180911402308	0.00110516934046	0.00173354971968	0.00221075088154	0.00396482177437	0.00177099025955	0.00226959161148	0.00236410370323	0.00221075088154	0.00110516934046	0.00290945767709	0.00242157970856
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.000762630497928	0.000894651841008	0.00102799915991	0.000635634656757	0.000894651841008	0.000504305997362	0.000894651841008	0.000894651841008	0.000499108734403	0.000732423561928	0.00051330284253	0.00122171802113	0.000732423561928	0.000894651841008	0.000499108734403
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.000448399558499	0.000460127566401	0.000356506238859	0.000279703944133	0.000607956492423	0.000460127566401	0.000279703944133	0.000799853041355	0.000402497786262	0.000799853041355	0.00029336984158	0.000534467333589	0.000460127566401	0.000387927690279	0.000283295906029
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.00744632019177	0.00880895155077	0.0133831870125	0.0133831870125	0.00880895155077	0.0116577540107	0.00537873258655	0.0267901490066	0.0133831870125	0.0044107160421	0.00880895155077	0.0124136860889	0.0133831870125	0.00880895155077	0.0044107160421
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	6.89845474614e-05	8.02525279546e-05	5.93674399276e-05	5.93674399276e-05	5.10021930943e-05	0.000155171076111	8.91265597148e-05	5.93674399276e-05	5.10021930943e-05	5.93674399276e-05	5.10021930943e-05	7.5959212941e-05	5.93674399276e-05	0.0	0.000191352402238
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.00088404809834	0.000380031093453	0.00065549639477	0.00065549639477	0.0013005559239	0.00101545393964	0.0013005559239	0.000896799116998	0.000834112530982	0.0013005559239	0.00106893466718	0.000380031093453	0.00101545393964	0.000380031093453	0.00053481853054
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	1.27505482736e-05	0.000116378307084	1.27505482736e-05	1.27505482736e-05	1.58664678069e-05	0.0	1.27505482736e-05	0.0	7.65409608952e-06	0.0	1.58664678069e-05	0.0	0.0	3.44922737307e-06	3.44922737307e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	3.06163843581e-05	0.0	3.48565652341e-05	1.14999367503e-05	7.75855380557e-05	1.03476821192e-05	0.0	5.93674399276e-06	0.0	3.12093164268e-05	3.48565652341e-05	3.48565652341e-05	1.14999367503e-05	1.03476821192e-05	5.93674399276e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_splanchnicus	0.000297115218518	0.000296837199638	0.000183998988006	0.000297115218518	0.000296837199638	0.000232128842561	0.000520478534088	0.000296837199638	0.000450305851301	0.000183998988006	0.000592561608979	0.000244474867984	0.000387927690279	0.000450305851301	0.000372516556291
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_salyersiae	0.00137999241004	0.00185918356428	0.001638258566	0.00266556659157	0.00276312868832	0.00103386809269	0.00281787116846	0.001638258566	0.00281787116846	0.0014668492079	0.001638258566	0.000851406511262	0.00149012274218	0.00218336092715	0.000851406511262
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium]_siraeum	0.0410094288525	0.0422456382795	0.165900645414	0.111056123268	0.0731631623865	0.108008876805	0.0570714540725	0.0379506359737	0.0410094288525	0.0731631623865	0.0320661314378	0.0410094288525	0.0379506359737	0.108008876805	0.0963880320554
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella_excrementihominis	0.0	6.9096562446e-06	1.82302111058e-05	0.0	0.0	0.0	4.45847377526e-06	1.1618855078e-05	1.7825311943e-05	6.9096562446e-06	1.27505482736e-05	2.96837199638e-06	0.0	1.82302111058e-05	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_adolescentis	6.89845474614e-06	0.0	0.0	1.1618855078e-05	1.21534740706e-05	0.0	2.96837199638e-06	2.96837199638e-06	0.0	0.0	1.5308192179e-05	4.88949735967e-05	0.0	0.0	1.27505482736e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter_sp._KLE_1745	0.00610751262304	0.0013429588848	0.00381645355162	0.00106408706167	0.00309211173404	0.00210248386466	0.00106408706167	0.00248273721778	0.00371640173947	0.00106408706167	0.00279249833402	0.00248273721778	0.00106408706167	0.00610751262304	0.00381645355162
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprophilus	0.00107157345253	0.000349134921251	0.00107449217984	0.000650277961952	0.000254236351377	0.00028892495328	0.00107449217984	0.000394987907293	0.00107449217984	0.000394987907293	0.000269476593539	0.000604180464057	0.000394987907293	0.000650277961952	0.000394987907293
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_intestinalis	0.0032429821636	0.00623043421687	0.00165011265192	0.00262211203072	0.00265245584989	0.00722692785853	0.00502371601979	0.00722692785853	0.00258802990066	0.00265245584989	0.0033926412161	0.00623043421687	0.00121212121212	0.0033926412161	0.00262211203072
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_hominis	0.00330973477596	0.00702555209874	0.00597408643029	0.00556452785708	0.00240971846088	0.00557932263815	0.00277148475683	0.00946979829865	0.00556452785708	0.00556452785708	0.00211435481085	0.00277148475683	0.0017428282617	0.0017428282617	0.0017765810957
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_johnsonii	0.00662060499994	0.0100761507321	0.0100761507321	0.00435517923663	0.00888136901316	0.00937165298108	0.00662060499994	0.00420478017114	0.00345811051693	0.0100761507321	0.00523702381876	0.00412847729337	0.00888136901316	0.00496620442357	0.00496620442357
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_longum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7825311943e-05	1.7825311943e-05	0.0	0.0	3.87927690279e-05	0.0	0.0	4.45847377526e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor;s__Flavonifractor_plautii	0.000540497027266	0.000304293301859	0.00139037433155	0.00116812012912	0.00116812012912	0.000540497027266	0.00107568941913	0.00134864976359	0.00064413412574	0.000599611143268	0.00134864976359	0.00116812012912	0.00197985651214	0.00107568941913	0.000290205562273
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_phoceensis	0.00563136983935	0.00810913355408	0.017339004512	0.0071270611633	0.00859962555136	0.00514699626888	0.00708396103821	0.00425569544696	0.00836007130125	0.00514699626888	0.00810913355408	0.00586739683161	0.0125106200583	0.00563136983935	0.00425569544696
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia_muciniphila	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.96837199638e-06	1.1618855078e-05	1.1618855078e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella_xylaniphila	0.00032147203576	0.000231729055258	0.000356677902021	0.000231729055258	0.000413997723013	0.000612026317132	0.000193963845139	0.000453135348043	0.000413997723013	0.00025869205298	0.000421508823486	0.00014668492079	0.000233598898397	0.000301462888332	0.000231729055258
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus_callidus	0.000430313760205	0.000653041839203	0.000276343860192	0.000276343860192	0.000214199343583	0.000276343860192	0.000766857489344	0.000766857489344	0.000522772479217	0.000190397613683	9.77899471934e-05	0.000766857489344	0.000685512449603	0.000504305997362	0.000190397613683
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_senegalensis	0.000444261098594	0.00061081090721	0.000501343293864	0.00095543598234	0.000153683485787	0.000193963845139	0.000296837199638	0.000296837199638	0.000379497912761	0.00044005476237	0.000444261098594	0.000445632798574	0.000445632798574	0.000444261098594	0.000153683485787
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia_sp._KLE_1732	0.000735995952022	0.000929004498338	0.000911510555292	0.000929004498338	0.000594230437036	0.000911510555292	0.000735995952022	0.00168976156082	0.000666391647891	0.00181019372517	0.00106236203091	0.00106236203091	0.00103002508274	0.00181019372517	0.00112188944625
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_oleiciplenus	0.00146049196729	0.0043425534571	0.00146049196729	0.00114081996435	0.00288147605935	0.00190084568236	0.00189362582781	0.00243109666503	0.00167717942174	0.00167717942174	0.00161384814352	0.0015157441815	0.00386149147716	0.00190084568236	0.00114081996435
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus_bicirculans	0.000267379679144	0.000243182596969	0.000243182596969	0.00063624963116	0.000267379679144	0.000267379679144	0.000592977012109	0.000531959678222	0.000397761847515	0.000265590507726	0.000142798210262	0.000176225374023	0.000176225374023	0.000592977012109	0.000531959678222
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fluxus	0.000519450181961	0.000784816562946	0.00131415562914	0.000733187883106	0.000775855380557	0.000733187883106	0.000814282762728	0.00166476589947	0.000519450181961	0.00149181414801	0.000814282762728	0.000743606724993	0.000519450181961	0.00131415562914	0.000784816562946
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_stercorea	0.000609496647768	0.000420768093028	0.000586739683161	0.000609496647768	0.00030303030303	0.00057119284105	0.00030303030303	0.00030303030303	0.000609496647768	0.000601596966493	0.000356677902021	0.000493689197774	0.000373121437208	0.000424477195482	0.00030303030303
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea_longicatena	0.000270482934986	0.000463458110517	0.000320558877823	0.000270482934986	0.000463458110517	0.000320558877823	0.000499610768355	0.00117490374974	0.00029336984158	0.000731236203091	0.000688529606773	0.00029336984158	0.00029336984158	0.000892233687641	0.000270482934986
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium]_eligens	0.00345255644348	0.000819964349376	0.00453270403847	0.00179399013305	0.00342756224802	0.00304067911473	0.00103131898455	0.00304067911473	0.000840922793768	0.00102679444553	0.00103582669421	0.00168595612368	0.00168595612368	0.000819964349376	0.00201685431959
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__Ruminococcaceae_bacterium_D16	0.00106951871658	0.00167624704361	0.00138929871152	0.00135774691597	0.00136841949033	0.00138929871152	0.00165757127556	0.00138929871152	0.00138929871152	0.00141449222029	0.000504404905856	0.00141449222029	0.000729547790907	0.000504404905856	0.0010573158121
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus_comes	0.00147199190404	0.00357828992185	0.00357828992185	0.00335723075277	0.00077745692254	0.00118580098944	0.00357828992185	0.000928515370246	0.000944741532977	0.00077745692254	0.000944741532977	0.00077745692254	0.000773881499395	0.00118580098944	0.00215206969737
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia_coli	0.0	0.000522772479217	0.000175133947786	0.00547392384106	0.00329738536737	0.00304024874762	0.0	0.000111065274649	0.000106951871658	0.00353619239336	0.00547392384106	0.00378524423519	0.00304024874762	0.000522772479217	0.000851139089392
