#taxonomy	MCT.f.0527	MCT.f.0526	MCT.f.0525	MCT.f.0524	MCT.f.0523	MCT.f.0522	MCT.f.0520	MCT.f.0519	MCT.f.0517	MCT.f.0516	MCT.f.0515	MCT.f.0514	MCT.f.0513	MCT.f.0512	MCT.f.0511
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.0799861070129	0.233492511648	0.0671627582268	0.0752483443709	0.0752483443709	0.233492511648	0.0578331819175	0.0542734206924	0.0671627582268	0.0542734206924	0.0771153159586	0.0348306595365	0.0578331819175	0.0348306595365	0.09616727442
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.00293529654428	0.00276686897537	0.00356704463971	0.00276686897537	0.00326085755027	0.00248336989282	0.00326085755027	0.00268946100128	0.00326489827692	0.00326489827692	0.00308460072408	0.00305406806011	0.0036095403476	0.00322638146168	0.00274848488333
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.00104511589404	0.000909528650152	0.00104511589404	0.000497418948346	0.000429897637887	0.000700349792191	0.000909528650152	0.000909528650152	0.00107568941913	0.00108619753278	0.000325808989869	0.000429897637887	0.000429897637887	0.000410179749882	0.000840922793768
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.481496973288	0.654899276354	0.761261012303	0.622512133221	0.776330403326	0.688476131347	0.546274097571	0.776330403326	0.726037006796	0.428178445954	0.654899276354	0.776330403326	0.622512133221	0.640352238343	0.704597659241
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00306188997093	0.00266486458918	0.0025311942959	0.00395075048393	0.0025311942959	0.00404103012846	0.00201070996718	0.0032659820371	0.0070294073222	0.00266486458918	0.00639882433084	0.0025311942959	0.0025311942959	0.00521641431705	0.0032659820371
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.00295548374484	0.00452109235425	0.00845405629139	0.00335115864528	0.00845405629139	0.00371406148098	0.00335115864528	0.00813630414316	0.00628442858251	0.00669246052494	0.00335115864528	0.00295548374484	0.00454723254449	0.00628442858251	0.00267101898298
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.000940973922852	0.00134864976359	0.00110537544077	0.00135699253654	0.00135699253654	0.000853440918613	0.000853440918613	0.000853440918613	0.00243535472025	0.000673893594525	0.00169920933187	0.00255242825607	0.000940973922852	0.000940973922852	0.000673133667749
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0185026661673	0.00674213974064	0.0294282654154	0.00674213974064	0.00973009974575	0.0185026661673	0.00654141540893	0.0294282654154	0.00654141540893	0.0377846218157	0.0043530834341	0.0377846218157	0.0294282654154	0.0129768270945	0.0112651921429
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.000476373058199	0.00268694812362	0.000485639815088	0.00193943609224	0.00141983482461	0.000704784936949	0.00141983482461	0.00190690397027	0.00314938542357	0.00268694812362	0.00190690397027	0.00110399392803	0.000485639815088	0.000704784936949	0.00172944499096
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0147521160822	0.0557708981486	0.0266948168946	0.0233078412084	0.0176114081996	0.0441400304414	0.0147521160822	0.0233078412084	0.0241061489826	0.0236823951435	0.0176114081996	0.0233078412084	0.0233078412084	0.0147521160822	0.0266948168946
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.024879639339	0.0177965445964	0.0101314442771	0.0122726383728	0.0122726383728	0.0191130718621	0.00975582767778	0.00975582767778	0.0189199207593	0.00975582767778	0.0117468805704	0.0101314442771	0.0204021799117	0.00975582767778	0.0122726383728
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.00396482177437	0.00396482177437	0.00221075088154	0.00173354971968	0.00451973462535	0.00173354971968	0.00110516934046	0.00221075088154	0.00391453997468	0.00155467265504	0.00290945767709	0.00236410370323	0.00236410370323	0.00221075088154	0.00226959161148
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.000724282767116	0.00122171802113	0.000762630497928	0.000894651841008	0.000499108734403	0.00122171802113	0.000613962472406	0.000762630497928	0.000635634656757	0.000894651841008	0.00124837265707	0.000762630497928	0.000762630497928	0.000504305997362	0.00102799915991
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.00029336984158	0.000635231607225	0.000448399558499	0.00136430866527	0.000387927690279	0.000460127566401	0.000279703944133	0.000387927690279	0.000402497786262	0.000448399558499	0.000842651543524	0.000448399558499	0.000387927690279	0.000283295906029	0.000534467333589
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.00744632019177	0.021146541116	0.0124136860889	0.00557609258939	0.0116577540107	0.00744632019177	0.0133831870125	0.0044107160421	0.0133831870125	0.00915565780148	0.00967203510672	0.00880895155077	0.0139005359682	0.00880895155077	0.00537873258655
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	6.89845474614e-05	6.89845474614e-05	5.93674399276e-05	0.000191352402238	5.93674399276e-05	4.61050457362e-05	6.89845474614e-05	0.000191352402238	4.61050457362e-05	4.61050457362e-05	3.17329356139e-05	0.000185901681248	0.000191352402238	0.0	4.61050457362e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.00053481853054	0.00053481853054	0.00053481853054	0.000380031093453	0.00088404809834	0.000793014183104	0.000834112530982	0.00053481853054	0.000541633965977	0.00101545393964	0.00106893466718	0.00122237433992	0.000465513228334	0.000465513228334	0.000541633965977
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	2.21075088154e-05	3.03836851764e-06	3.44922737307e-06	0.0	1.58664678069e-05	2.21075088154e-05	0.000116378307084	1.58664678069e-05	0.0	3.03836851764e-06	7.13012477718e-05	3.44922737307e-06	0.0	0.0	2.21075088154e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	6.9096562446e-06	3.06163843581e-05	0.0	3.06163843581e-05	0.0	1.21534740706e-05	3.06163843581e-05	1.7825311943e-05	1.03476821192e-05	5.93674399276e-06	5.93674399276e-06	0.0	6.9096562446e-06	1.03476821192e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_splanchnicus	0.000450305851301	0.000187493852661	0.000232128842561	0.000372516556291	0.000237997017104	0.000401064644329	0.000401064644329	0.000183998988006	0.000520478534088	0.000196078431373	0.000387927690279	0.000183998988006	0.000297115218518	0.000296837199638	0.000484520834396
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_salyersiae	0.00185918356428	0.0012396543552	0.00276312868832	0.001638258566	0.0012396543552	0.0014668492079	0.00137999241004	0.000863707030575	0.001638258566	0.000851406511262	0.0012396543552	0.00137999241004	0.00103386809269	0.00137999241004	0.00105010666873
