#taxonomy	MCT.f.0306	MCT.f.0305	MCT.f.0304	MCT.f.0303	MCT.f.0302	MCT.f.0301	MCT.f.0300	MCT.f.0299	MCT.f.0298	MCT.f.0297	MCT.f.0296	MCT.f.0295	MCT.f.0294	MCT.f.0293	MCT.f.0292	MCT.f.0291	MCT.f.0290
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.406842859362	0.47584583188	0.47584583188	0.454080090547	0.609155437054	0.499201793417	0.524882854526	0.609155437054	0.524882854526	0.591165841512	0.565267947864	0.591165841512	0.522429145066	0.454080090547	0.47584583188	0.47584583188	0.488752134401
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.00528770796744	0.00476207479736	0.00290420195374	0.00290420195374	0.00885273062229	0.00480467387513	0.00468851336744	0.00348402298448	0.00425606326004	0.00689889549703	0.00348402298448	0.00413584067469	0.00363438741891	0.00363438741891	0.00348402298448	0.00348402298448	0.00425606326004
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.000690509555434	0.00112206321532	0.00212621608198	0.00278674596432	0.0013785810058	0.00212621608198	0.000690509555434	0.00112206321532	0.00351818108892	0.00212621608198	0.00216058054702	0.00112206321532	0.000690509555434	0.000901091377713	0.00212621608198	0.00328886361107	0.00121642832229
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.000210223888441	6.98928019151e-05	9.89131913105e-05	0.000155362599044	9.89131913105e-05	0.000231077781653	0.000274172911716	0.000203908241291	0.000936801902428	9.89131913105e-05	0.000653212775467	0.000186259111594	0.000169831187799	0.000231077781653	0.000203908241291	0.000225081833324	0.000283270069684
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00425614325863	0.0037949791528	0.00450819672131	0.00270098199988	0.00455520913471	0.00495365233573	0.00450819672131	0.00280378540668	0.00280378540668	0.00408363332998	0.0037949791528	0.00495365233573	0.00451996601529	0.00450819672131	0.00450819672131	0.00255937882516	0.00270098199988
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.183046104805	0.174586461058	0.245837201041	0.206311220486	0.0700837662599	0.233731871067	0.0700837662599	0.206311220486	0.181135932763	0.0700837662599	0.0619896770184	0.245837201041	0.108460772965	0.130499207321	0.209651656754	0.233731871067	0.130499207321
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.000896267204727	0.00100846884633	0.000609273137147	0.000609273137147	0.0010168740687	0.00081849154611	0.0010168740687	0.00200299212404	0.000823945394353	0.000831009644256	0.000645709430756	0.000609273137147	0.000896267204727	0.000713290988757	0.00100846884633	0.000823945394353	0.000842449147583
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.000343803650888	0.000184658067306	0.000194817845315	0.000196669346769	0.000152568176875	0.000135641828064	0.000135641828064	0.000152568176875	0.000194817845315	0.000113575803112	0.000586925374165	0.000253863807145	0.00025723753052	0.0129699922106	0.000586925374165	0.000237892948173	0.000135641828064
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0032493775543	0.00342051785151	0.0032493775543	0.00374628409519	0.00394416350351	0.00203954450173	0.0032493775543	0.00203954450173	0.00339162046345	0.00279620907393	0.00292268479184	0.00329369829025	0.00292268479184	0.00394416350351	0.00292268479184	0.00188161369953	0.00394416350351
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.00276421346355	0.00261673992938	0.0028483143158	0.00261673992938	0.00298791728187	0.00276421346355	0.00185115994701	0.00221061549898	0.00221061549898	0.00261165323724	0.00298791728187	0.00309260832625	0.00322177922758	0.00221061549898	0.00276421346355	0.00208253039487	0.00208168321859
