#taxonomy	MCT.f.0306	MCT.f.0305	MCT.f.0304	MCT.f.0303	MCT.f.0302	MCT.f.0301	MCT.f.0300	MCT.f.0299	MCT.f.0298	MCT.f.0297	MCT.f.0296	MCT.f.0295	MCT.f.0294	MCT.f.0293	MCT.f.0292	MCT.f.0291	MCT.f.0290
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.532652895956	0.4483942226	0.499201793417	0.4483942226	0.565267947864	0.488752134401	0.565267947864	0.430306120522	0.4483942226	0.597179065375	0.565267947864	0.481657785086	0.406842859362	0.47584583188	0.488752134401	0.481657785086	0.522429145066
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.00348402298448	0.00425606326004	0.00528770796744	0.00363438741891	0.00348402298448	0.00593621434547	0.00363438741891	0.00593621434547	0.00689889549703	0.0052454593049	0.0052454593049	0.00517875330146	0.00468851336744	0.00383925298555	0.00363438741891	0.00480467387513	0.00528770796744
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.00351818108892	0.00328886361107	0.00216058054702	0.00351818108892	0.0013785810058	0.00186257440175	0.0013785810058	0.00328886361107	0.000856224378964	0.000856224378964	0.000856224378964	0.000901091377713	0.00216058054702	0.00121642832229	0.000690509555434	0.00278674596432	0.00328886361107
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	9.89131913105e-05	0.000203908241291	0.000225081833324	0.000231077781653	0.000169831187799	0.00023696759387	0.00023696759387	0.000274172911716	0.000155362599044	0.000155362599044	0.000231077781653	9.68870200459e-05	0.000169831187799	9.89131913105e-05	0.000155362599044	0.000155362599044	0.000169831187799
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00516407816845	0.00516407816845	0.00529076557529	0.00329472504331	0.00516407816845	0.0037949791528	0.00455520913471	0.00400490255313	0.00255937882516	0.0037949791528	0.0043057050592	0.00280378540668	0.00425614325863	0.00516407816845	0.00400490255313	0.00270098199988	0.0037949791528
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.130499207321	0.245837201041	0.146129586615	0.108460772965	0.233731871067	0.233731871067	0.174586461058	0.183046104805	0.174586461058	0.183046104805	0.206311220486	0.102819189937	0.102819189937	0.240940006976	0.130499207321	0.226623823599	0.108460772965
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.000896267204727	0.000823945394353	0.00081849154611	0.000812040866429	0.000776072549704	0.000842449147583	0.00106575722051	0.000812040866429	0.00081849154611	0.00106575722051	0.000896267204727	0.000831009644256	0.000776072549704	0.000823945394353	0.000609273137147	0.000776072549704	0.00100846884633
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.000135641828064	0.000305696138039	0.000152568176875	0.000194817845315	0.000188846713123	0.000194817845315	0.000305696138039	0.000305696138039	0.000343803650888	0.000343803650888	0.000586925374165	0.000305696138039	0.000152568176875	0.000196669346769	0.000184658067306	0.000113575803112	0.000152568176875
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.00349852246867	0.00342051785151	0.00290463533486	0.0032493775543	0.00329369829025	0.00190595734589	0.00342051785151	0.00371568062261	0.00286175473797	0.00329369829025	0.00339162046345	0.00339162046345	0.00286175473797	0.00303256372744	0.00190595734589	0.00374628409519	0.00292268479184
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.00176644408286	0.00298791728187	0.00210190531535	0.00171705284278	0.00210190531535	0.00221061549898	0.00208168321859	0.00185115994701	0.00176644408286	0.00309260832625	0.00242949312981	0.00171705284278	0.00208253039487	0.00261673992938	0.00298791728187	0.00210190531535	0.00261165323724
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0121183023965	0.00716911391377	0.0126303063042	0.00968037770456	0.0102012322548	0.0123821611619	0.0140633845187	0.00868304303544	0.00968037770456	0.0119254593268	0.00716911391377	0.0157458658507	0.01136857213	0.0157458658507	0.0123821611619	0.0140633845187	0.0132540356839
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.0448539439154	0.0444859813084	0.0177985758826	0.0341107465597	0.0339546390195	0.0448539439154	0.0360384759875	0.0448539439154	0.0295849945632	0.0341107465597	0.0341497792999	0.0490132807989	0.0444859813084	0.0448539439154	0.0341497792999	0.0174398325776	0.0280778584093
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.00151551084863	0.00198618391094	0.00151551084863	0.00140193827613	0.00201693769267	0.00132468326483	0.00198618391094	0.00161825246517	0.00200941805506	0.00137302477138	0.00174749585645	0.00146134239592	0.00201693769267	0.00201693769267	0.00174749585645	0.00203954450173	0.00200941805506
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.00311896628546	0.00164109379405	0.00164109379405	0.00251250572131	0.00279689414139	0.00145005092441	0.00397621070518	0.00310791073673	0.00145005092441	0.00164109379405	0.00308100723746	0.00188571197196	0.00415993399113	0.00424090307744	0.00279689414139	0.00145005092441	0.00397621070518
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.00133024634944	0.000679694137638	0.00157557283327	0.00168617077187	0.00130304232055	0.00139261573995	0.000889431461458	0.00093967531745	0.00238222651867	0.000887904256734	0.00124843945069	0.00093967531745	0.000418750953551	0.000887904256734	0.00130304232055	0.000418750953551	0.000206277718568
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.00191379883338	0.00189249461954	0.00175673754544	0.00148503886271	0.00199520789796	0.00189249461954	0.00206183765649	0.0011292291594	0.0011292291594	0.00189249461954	0.00180118946474	0.0011292291594	0.00175673754544	0.00199520789796	0.00206481286861	0.00189249461954	0.00206183765649
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.00217507638661	0.00258688343523	0.00166525063721	0.00258688343523	0.00248953610045	0.00307124603202	0.00217507638661	0.00166525063721	0.00258688343523	0.00296353678749	0.00217507638661	0.00258688343523	0.00255145929838	0.00214165586349	0.00253067174151	0.00211214687544	0.00255145929838
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	0.000375718434574	2.90661060138e-05	0.00013014883242	0.000375718434574	9.59190791768e-05	0.00013014883242	0.000246667472111	0.000103588671903	0.000279167302367	0.000375718434574	2.90661060138e-05	0.000148369786966	0.000148369786966	0.000141480009518	0.000104839202873	0.000148369786966	0.000207150132058
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	0.000241675154068	0.000613518838924	0.000353156609697	0.000465643600437	0.000271729900479	0.000317143892715	0.00138478467835	0.000279239028608	0.00138478467835	0.000613518838924	0.00024550072706	0.000928249733558	0.000317143892715	0.000241675154068	0.00071696394834	0.00020803405627	0.000465643600437
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_splanchnicus	0.00109207502992	0.00106432822957	0.00143745869159	0.00152931180969	0.00109207502992	0.00143745869159	0.00127890866461	0.00106432822957	0.000707762951199	0.000758847323777	0.00109207502992	0.000714832266119	0.000774271523804	0.000714832266119	0.00152931180969	0.000548345823433	0.00091123125218
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_salyersiae	0.00299380891942	0.00256831529847	0.00256831529847	0.00380628717077	0.0042264249365	0.00351300713411	0.00262612032111	0.00380628717077	0.00326075880575	0.00320633228785	0.00326047112843	0.00326047112843	0.00369007918772	0.00326075880575	0.00244653860094	0.00320633228785	0.00218322874144
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium]_siraeum	6.49226284575e-06	6.79324751197e-05	3.04636568574e-05	0.0	1.28618190471e-05	1.28618190471e-05	0.0	5.47458042816e-05	1.00680600862e-05	2.61597488664e-05	6.49226284575e-06	0.0	3.39847068819e-05	5.47458042816e-05	1.23641489138e-05	3.04636568574e-05	3.04636568574e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella_excrementihominis	0.0172026829755	0.0117088490214	0.0082353967039	0.0122170736835	0.00795380846004	0.0327339892683	0.0172302463891	0.0082353967039	0.0082353967039	0.0202834504307	0.00310562565178	0.0168296901301	0.0172302463891	0.0190991099835	0.0202834504307	0.0172302463891	0.0190991099835
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_adolescentis	0.000553058219024	0.00740561722108	0.00359429745077	6.87592395228e-05	6.87592395228e-05	2.62098007181e-05	0.00740561722108	8.59511382598e-05	0.000188846713123	6.78209140321e-05	3.57074456516e-05	0.00180021059067	0.00359429745077	0.000584223647754	0.00116777351287	0.000306262160409	0.000148369786966
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter_sp._KLE_1745	0.0483942225998	0.0273674572724	0.0208013257608	0.010495567406	0.0212345050585	0.0206625122991	0.0641889977905	0.00806640484255	0.0163183026628	0.00589484918046	0.0122910127712	0.010495567406	0.0163183026628	0.0483942225998	0.0122910127712	0.00589484918046	0.0122910127712
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprophilus	0.00162500764453	0.00185558838366	0.00148457594642	0.00179714872538	0.00185558838366	0.00163498430415	0.00186958245992	0.00169055043621	0.00191644308164	0.00137960585472	0.00185558838366	0.00146055911938	0.00186958245992	0.00163498430415	0.00148457594642	0.00186958245992	0.00162500764453
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_intestinalis	0.0407454416199	0.154982823802	0.0438673958086	0.0541868436453	0.0644911525315	0.0448628119986	0.0407454416199	0.154982823802	0.014596914605	0.0438673958086	0.0415293118097	0.0644911525315	0.0448628119986	0.0170474363446	0.0201007110234	0.0169926874656	0.0201007110234
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_hominis	0.000713290988757	0.000131049003591	0.000292750594509	0.000388036274852	0.000547655468057	0.000204504432411	0.00054375531011	0.000983963127276	0.000983963127276	0.000204504432411	0.000404907478641	0.000547655468057	0.000477263957432	0.000256444382407	0.000388036274852	0.00054375531011	0.000404907478641
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_johnsonii	0.0036721522274	0.00424863632946	0.00445680292211	0.00390633104229	0.00390633104229	0.0046641684143	0.00424863632946	0.00363438741891	0.00356915478556	0.00419239703133	0.00471185212033	0.00410847761915	0.00445680292211	0.00413241191323	0.0046641684143	0.00413241191323	0.00445680292211
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_longum	0.056983548827	0.00281699917283	0.00535402860133	0.000126058605792	0.00468601243833	0.00468601243833	0.00281699917283	0.000454303212448	0.00461194782734	0.014130522331	0.000454303212448	0.000126058605792	0.00820284637071	0.00281699917283	0.00654968622433	0.00461194782734	0.0030782014239
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor;s__Flavonifractor_plautii	0.0594567492152	0.0222171744088	0.0110323744788	0.0410502511695	0.0222171744088	0.0578395696928	0.0142617693508	0.0667142553971	0.0594567492152	0.0174759844838	0.062778012367	0.012169417021	0.062778012367	0.0237857919536	0.0237857919536	0.0667142553971	0.0647748513169
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_phoceensis	0.000968037770456	0.000568750850035	0.000426302888202	0.000538614042929	0.000684513428671	0.000697019302518	0.000323254208857	0.000684513428671	0.00147300436236	0.000990360066624	0.00217507638661	0.000798548330028	0.000323254208857	0.000589802638404	0.000684513428671	0.000323254208857	0.000891763349427
