#taxonomy	MCT.f.0306	MCT.f.0305	MCT.f.0304	MCT.f.0303	MCT.f.0302	MCT.f.0301	MCT.f.0300	MCT.f.0299	MCT.f.0298	MCT.f.0297	MCT.f.0296	MCT.f.0295	MCT.f.0294	MCT.f.0293	MCT.f.0292	MCT.f.0291	MCT.f.0290
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.454080090547	0.4483942226	0.600239382847	0.4483942226	0.406842859362	0.524882854526	0.532652895956	0.584747895775	0.584747895775	0.600239382847	0.522429145066	0.591165841512	0.524882854526	0.524882854526	0.47584583188	0.481657785086	0.609155437054
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.00383925298555	0.00363438741891	0.00593621434547	0.00539921894794	0.00425606326004	0.00290420195374	0.00689889549703	0.00468851336744	0.00480467387513	0.00689889549703	0.00290420195374	0.00480467387513	0.00593621434547	0.00531909740052	0.00539921894794	0.00383925298555	0.00480467387513
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.00302903666557	0.00121642832229	0.0013785810058	0.000856224378964	0.00216058054702	0.00121642832229	0.00112206321532	0.000690509555434	0.00212621608198	0.0013785810058	0.0013785810058	0.00302903666557	0.00167846738564	0.0013785810058	0.00112206321532	0.00278674596432	0.00112206321532
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	9.89131913105e-05	0.000283270069684	0.000439613833953	0.000186259111594	0.000169831187799	0.000203908241291	0.000439613833953	0.000203908241291	0.000283270069684	6.98928019151e-05	0.000155362599044	0.00023696759387	0.000274172911716	0.000155362599044	0.000203908241291	0.000210223888441	0.000439613833953
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00255937882516	0.00516407816845	0.00451996601529	0.00495365233573	0.00255937882516	0.00495365233573	0.00451996601529	0.00280378540668	0.00400490255313	0.00455520913471	0.00455520913471	0.00381811165946	0.00381811165946	0.00255937882516	0.00400490255313	0.00425614325863	0.00516407816845
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.240940006976	0.174586461058	0.245837201041	0.206311220486	0.0619896770184	0.183046104805	0.206311220486	0.181135932763	0.206311220486	0.209651656754	0.174586461058	0.240940006976	0.146129586615	0.108460772965	0.209651656754	0.209651656754	0.108460772965
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.000776072549704	0.00106575722051	0.00100846884633	0.000969762626571	0.000838705721593	0.000713290988757	0.000831009644256	0.000831009644256	0.00081849154611	0.000812040866429	0.000823945394353	0.000794075506223	0.000645709430756	0.00081849154611	0.0010168740687	0.000896267204727	0.00106575722051
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.000113575803112	0.000586925374165	0.000305696138039	0.000113575803112	0.000194817845315	0.000586925374165	0.0129699922106	0.000343803650888	0.000253863807145	0.000343803650888	0.000152568176875	0.000135641828064	0.00025723753052	0.000417824493577	0.0129699922106	0.000213395929473	0.000188846713123
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.00339162046345	0.0032493775543	0.00188161369953	0.00339162046345	0.00371568062261	0.00279620907393	0.00190595734589	0.00394416350351	0.00329369829025	0.00203954450173	0.00339162046345	0.00374628409519	0.00141698639693	0.00339162046345	0.00374628409519	0.00374628409519	0.00394416350351
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.00208253039487	0.00309260832625	0.00171705284278	0.00261165323724	0.00171705284278	0.00208168321859	0.00242949312981	0.00322177922758	0.00171705284278	0.00242949312981	0.00276421346355	0.0028483143158	0.0028483143158	0.00208168321859	0.00253054595585	0.0028483143158	0.00176644408286
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.00919213885868	0.01136857213	0.00968037770456	0.00724177499036	0.0123821611619	0.0121183023965	0.0102012322548	0.00716911391377	0.0157458658507	0.0132540356839	0.00968037770456	0.00919213885868	0.0126303063042	0.01136857213	0.00968037770456	0.0119254593268	0.01136857213
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.0444859813084	0.0527716725517	0.0238913152307	0.0341107465597	0.0295849945632	0.0448539439154	0.0527716725517	0.0287152785668	0.0490132807989	0.0245638619793	0.0490132807989	0.0177985758826	0.0245638619793	0.0287152785668	0.0339546390195	0.0490132807989	0.0339546390195
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.0014899743231	0.0014899743231	0.00124900993115	0.00237391659145	0.00137302477138	0.00174749585645	0.00124900993115	0.0014899743231	0.00151551084863	0.00132468326483	0.00137302477138	0.00124900993115	0.00198844186702	0.00200941805506	0.00137302477138	0.00163498430415	0.00151551084863
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.00183181311729	0.00188571197196	0.00188571197196	0.00279689414139	0.00144194642458	0.00205790024416	0.00310791073673	0.00310791073673	0.00119783819768	0.00251250572131	0.00311896628546	0.00264310381417	0.00144194642458	0.00205790024416	0.00119783819768	0.00397621070518	0.00205790024416
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.00168617077187	0.000317130061855	0.00093967531745	0.000905274915328	0.000368170676175	0.00093967531745	0.00168617077187	0.000418750953551	0.000679694137638	0.000905274915328	0.000206277718568	0.00238222651867	0.000887904256734	0.000368170676175	0.00139261573995	0.000323254208857	0.000418750953551
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.000776812995218	0.00148503886271	0.00200001286182	0.00164707934078	0.00137957762366	0.00130304232055	0.00180118946474	0.00191379883338	0.00206481286861	0.00188544549946	0.00148503886271	0.000776812995218	0.00137957762366	0.00180118946474	0.00180118946474	0.00191379883338	0.00206481286861
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.00307124603202	0.00203954450173	0.00217507638661	0.00166525063721	0.00239872925228	0.00269538446321	0.0025074042687	0.00239872925228	0.00296353678749	0.00253704049484	0.00296353678749	0.00253704049484	0.00307124603202	0.00214165586349	0.00276368249366	0.00276368249366	0.00269538446321
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	9.59190791768e-05	0.000207150132058	0.000141480009518	3.39847068819e-05	2.90661060138e-05	0.000104839202873	0.000254746781699	0.000207150132058	5.03851500144e-05	0.000246667472111	0.00013014883242	0.000279167302367	0.000104839202873	0.000254746781699	0.000141480009518	0.000279167302367	2.90661060138e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	0.00071696394834	0.00071696394834	0.00056787901556	0.000241675154068	0.00138478467835	0.00071696394834	0.000241675154068	0.00020803405627	0.000279239028608	0.000690572938432	0.000317143892715	0.000271729900479	0.000928249733558	0.000928249733558	0.00024550072706	0.000241675154068	0.00056787901556
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_splanchnicus	0.000714832266119	0.00146686377649	0.00109207502992	0.00146686377649	0.000758847323777	0.000714832266119	0.00109207502992	0.000684586005621	0.000628375394858	0.000774271523804	0.00106432822957	0.000714832266119	0.00142187712509	0.00121405315216	0.000684586005621	0.000707762951199	0.00143745869159
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_salyersiae	0.00248326968221	0.00218322874144	0.00380628717077	0.00244653860094	0.00299380891942	0.00326047112843	0.00326047112843	0.00374633712088	0.00326047112843	0.00198693884162	0.00218322874144	0.00326075880575	0.00218322874144	0.00244653860094	0.00218322874144	0.00369007918772	0.00218322874144
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium]_siraeum	5.47458042816e-05	1.23641489138e-05	0.0	5.47458042816e-05	9.68870200459e-06	5.47458042816e-05	9.68870200459e-06	6.49226284575e-06	4.1493652953e-05	4.1493652953e-05	1.23641489138e-05	3.04636568574e-05	6.79324751197e-05	0.0	0.0	0.0	6.49226284575e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella_excrementihominis	0.0082353967039	0.0202834504307	0.0122170736835	0.0134368911682	0.0202834504307	0.0122170736835	0.0202834504307	0.0398566177217	0.0163236832926	0.0327339892683	0.00795380846004	0.0067278994431	0.0082353967039	0.0202834504307	0.0067278994431	0.0398566177217	0.00795380846004
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_adolescentis	0.00116777351287	0.00116777351287	0.000584223647754	0.00214384569567	6.87592395228e-05	8.59511382598e-05	0.00740561722108	0.00116777351287	6.87592395228e-05	0.000306262160409	0.000553058219024	0.000203908241291	0.000148369786966	0.000553058219024	0.000203908241291	6.87592395228e-05	6.78209140321e-05
