#taxonomy	MCT.f.0051	MCT.f.0050	MCT.f.0049	MCT.f.0048	MCT.f.0045	MCT.f.0044	MCT.f.0043	MCT.f.0042	MCT.f.0039	MCT.f.0038	MCT.f.0037	MCT.f.0035
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.215547122346	0.139550257012	0.138354608953	0.215547122346	0.187866525921	0.261411809037	0.219091397529	0.150230152502	0.138354608953	0.0995012966288	0.187866525921	0.158621061669
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.213406945216	0.228132364299	0.213406945216	0.260517573867	0.281368442051	0.272277523073	0.214986099498	0.261898323893	0.228274744698	0.256376423248	0.228274744698	0.238965008321
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.00106236128404	0.00118258142498	0.00105557737628	0.000866205450256	0.00175480851942	0.00113991266625	0.00108917361427	0.00175480851942	0.000871963616171	0.000871963616171	0.00116185352272	0.000937608641451
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.000312071188945	0.0	6.88160203695e-05	0.000312071188945	0.000417885499373	0.000417885499373	0.0	0.000417885499373	0.0	3.98962696988e-05	0.0	3.98962696988e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.104920169436	0.0798802042419	0.0534289165693	0.0847113605158	0.0457922961778	0.102960199538	0.104920169436	0.125733093956	0.0457922961778	0.0457922961778	0.102960199538	0.107487955394
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0323070545943	0.0290623562421	0.0240014258273	0.0317670113218	0.0336480350201	0.0282925996017	0.0317670113218	0.0242782796544	0.0359598898856	0.0282925996017	0.0323070545943	0.0290623562421
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.00516304038113	0.0102366457188	0.00516304038113	0.00678295907737	0.006405745322	0.00516304038113	0.00929077782496	0.00516304038113	0.00516304038113	0.00929077782496	0.00516304038113	0.00462754514983
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0109258557534	0.0128912409092	0.0142126078483	0.0128912409092	0.00906226259884	0.0135846798324	0.0134069452158	0.0158873094488	0.0158873094488	0.0178624472741	0.0178624472741	0.0142126078483
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.334077965436	0.0873064645833	0.0994012790856	0.21982844604	0.21982844604	0.21982844604	0.186710356633	0.21982844604	0.230747117049	0.21982844604	0.129919341742	0.230747117049
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.000343676355067	0.00033711771378	0.000350192605933	0.000297047349347	0.000297047349347	0.000262141123104	0.000297047349347	0.000199481348494	0.00034541591216	0.000202541570024	0.000275264081478	0.000262141123104
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0236164461517	0.031108464606	0.0634412466107	0.0414130007855	0.0234191103132	0.0579461561001	0.0236164461517	0.0634412466107	0.0414130007855	0.036734855536	0.0691161546106	0.031108464606
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.0156087680899	0.00905004257679	0.00748055056852	0.0118867175517	0.0156087680899	0.016103692066	0.0115610914221	0.00905004257679	0.0132552228769	0.016103692066	0.0149560869061	0.0204685095827
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.00165871770782	0.00199928130411	0.00152820373259	0.00166346515635	0.00162018853103	0.00152820373259	0.00130750438702	0.000980179851605	0.00162018853103	0.00199928130411	0.00235387991223	0.00199928130411
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.000937608641451	0.000707531999743	0.000535679686342	0.000535679686342	0.00126740202388	0.000932835820896	0.000535679686342	0.00126740202388	0.000458807101536	0.000707531999743	0.000458807101536	0.000606741370288
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.00927493930674	0.00927588270497	0.0404982279875	0.0135824703587	0.0080553445323	0.0113673236547	0.0082453374162	0.0141129396056	0.0080553445323	0.00927588270497	0.0113673236547	0.0135824703587
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.00137470542027	0.00176168321148	0.00156760316859	0.00137470542027	0.0011089767709	0.0011089767709	0.00176168321148	0.00182605428298	0.00184221819818	0.00137632040739	0.00153734811945	0.00103730301217
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.00903023942016	0.0124460046274	0.00903023942016	0.00903023942016	0.0164835164835	0.00903023942016	0.157932766748	0.157932766748	0.017781208236	0.0164835164835	0.00903023942016	0.00903023942016
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	3.44080101848e-05	2.61678721333e-05	1.75582142594e-05	2.45483110762e-05	6.29323791586e-05	2.45483110762e-05	2.45483110762e-05	9.17856438075e-06	6.29323791586e-05	9.17856438075e-06	6.53359903303e-06	3.44080101848e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	0.000124138381628	0.000116874418437	8.57614545143e-05	0.000171838177533	0.000116874418437	8.57614545143e-05	0.000119395856964	0.000119688809096	0.000171838177533	0.000198031566232	7.80177972363e-05	0.000119688809096
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_splanchnicus	0.00890132429979	0.00890132429979	0.00890132429979	0.00792363168197	0.00546567122799	0.0090830762013	0.00890132429979	0.0090830762013	0.0080390983443	0.00910568991491	0.00729084838963	0.00546567122799
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_salyersiae	0.00966319296985	0.00664272890485	0.0104330322074	0.0069249597039	0.00788165633602	0.0069249597039	0.00788165633602	0.00664272890485	0.00844550313999	0.0069249597039	0.00844550313999	0.00788165633602
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium]_siraeum	0.0167220321764	0.0489970065031	0.0595012764822	0.0181991009367	0.0170265590801	0.0595012764822	0.0340248831628	0.0167220321764	0.0170265590801	0.0170265590801	0.0181991009367	0.0595012764822
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella_excrementihominis	0.0343047861542	0.0273556978161	0.020770311326	0.0157888088923	0.0217438659722	0.131852324677	0.0374200571506	0.0175402365316	0.0273556978161	0.0273556978161	0.0343047861542	0.0273556978161
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_adolescentis	0.000589159465829	0.000584936173141	0.000604064327152	0.000196007970991	0.000263373213891	0.000589159465829	0.000584936173141	0.000330428317707	0.000196007970991	0.000589159465829	0.000589159465829	0.000196007970991
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter_sp._KLE_1745	0.00219429483343	0.00219429483343	0.0100815469841	0.00383067830164	0.0037284144427	0.00554488385449	0.00281781926489	0.00438404495116	0.00438404495116	0.0100815469841	0.00335010728069	0.00493509157843
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprophilus	0.00151773658373	0.00124066690341	0.00137470542027	0.00152054135486	0.00147659338146	0.00100996098778	0.00152054135486	0.00143293096918	0.00130335614207	0.00152054135486	0.00144805932983	0.00100996098778
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_intestinalis	0.0016157989228	0.0020300726009	0.00142726676121	0.0030766921807	0.0030766921807	0.0020300726009	0.00268289513883	0.00109764463755	0.00109764463755	0.00135026220208	0.00268289513883	0.00138001717155
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_hominis	0.00164473684211	0.00390983443048	0.00452125053085	0.00242276109003	0.00502516092103	0.00452125053085	0.00502516092103	0.00364558282126	0.00364558282126	0.00390983443048	0.00845690058013	0.00452125053085
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_johnsonii	0.00794456597967	0.00903817002701	0.00903817002701	0.00888648860958	0.00753977328411	0.00818910642398	0.00676001266642	0.00676001266642	0.00846179684541	0.0101500937243	0.00800047527576	0.0065429882306
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_longum	0.0130750438702	0.00192087811571	0.00192087811571	0.0130750438702	0.00192087811571	0.0130750438702	0.00546567122799	0.00690022369446	0.00690022369446	0.00546567122799	0.00333902048421	0.00333902048421
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor;s__Flavonifractor_plautii	0.00417321288295	0.00304968611997	0.0108385232082	0.00171661241195	0.00225792683766	0.00417321288295	0.00503740485446	0.00329495956595	0.00922650314816	0.00499207877911	0.00499207877911	0.0108385232082
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_phoceensis	0.00337123478955	0.00790119641672	0.00849753078479	0.00245483110762	0.00153867088144	0.00331906830878	0.00360417450542	0.00153867088144	0.00632557927489	0.00331906830878	0.00331906830878	0.00245483110762
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia_muciniphila	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.53359903303e-06	1.37678465711e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella_xylaniphila	0.000205153922429	0.000122907499816	0.000240856071293	7.36449332286e-05	7.92126264927e-05	0.000137678465711	0.000199481348494	7.19227190384e-05	7.36449332286e-05	0.000122907499816	0.000126310471138	0.000124138381628
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus_callidus	0.000737562929681	0.00033911829244	0.000214576551493	0.000688392328556	0.000737562929681	0.00033911829244	0.000832600787576	0.000256224686574	0.000756976224065	0.000638256647557	0.000359347946817	0.000756976224065
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_senegalensis	0.00802729772192	0.00628366247756	0.0097431530586	0.00343062948062	0.00308780891173	0.00539699585588	0.00289008206709	0.00308780891173	0.0097431530586	0.00539699585588	0.00381928913051	0.00343062948062
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia_sp._KLE_1732	0.0019638648861	0.00196259041	0.0019638648861	0.0019638648861	0.00246921521122	0.00226809058685	0.00223419110313	0.00122831661821	0.00223419110313	0.00216614119386	0.00226809058685	0.00223419110313
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_oleiciplenus	0.00250392772977	0.00264941678423	0.00333133851985	0.00250392772977	0.00333133851985	0.00360645720888	0.00250392772977	0.00264941678423	0.0033180861865	0.00333133851985	0.00264941678423	0.00333133851985
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus_bicirculans	0.00428449933178	0.00272407298358	0.00272407298358	0.00272407298358	0.000558474566612	0.00428449933178	0.00428449933178	0.00643559504753	0.0048715765293	0.0048715765293	0.00101735487732	0.00171838177533
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fluxus	0.00103884224625	0.000785545954438	0.000809218249581	0.000800736887279	0.000967628430683	0.000931624284646	0.000809218249581	0.000809218249581	0.000800736887279	0.000931624284646	0.000931624284646	0.000967628430683
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_stercorea	6.88160203695e-05	6.54107796965e-05	3.59613595192e-05	3.41923204048e-05	9.81932443048e-05	8.89707652533e-05	3.41923204048e-05	7.18695893633e-05	3.57339393809e-05	9.81932443048e-05	6.88160203695e-05	3.59613595192e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea_longicatena	0.00035637597214	0.000355118425252	0.000176407173892	0.000259325753042	0.000421705284993	0.000632490727043	0.000259325753042	0.000176407173892	0.000355118425252	0.000632490727043	0.000277244192724	0.000421705284993
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium]_eligens	0.000490019927477	0.00267647205963	0.00120698121607	0.000490019927477	0.00205465788949	0.00197175714335	0.000638256087981	0.000727466845306	0.00210373953187	0.00120698121607	0.00267647205963	0.000727466845306
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__Ruminococcaceae_bacterium_D16	0.00531897805864	0.00163287522112	0.00440853780172	0.00867378260095	0.00867378260095	0.00329109581699	0.00371606509996	0.00310429228106	0.00371606509996	0.00290091797066	0.00531897805864	0.00440853780172
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus_comes	0.00127582044892	0.00181155348578	0.00181155348578	0.00139925373134	0.00170961602024	0.00127582044892	0.00378488112032	0.00168207692605	0.00139925373134	0.00378488112032	0.00542798539197	0.00139925373134
