#taxonomy	MCT.f.0051	MCT.f.0050	MCT.f.0049	MCT.f.0048	MCT.f.0045	MCT.f.0044	MCT.f.0043	MCT.f.0042	MCT.f.0039	MCT.f.0038	MCT.f.0037	MCT.f.0035
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.138354608953	0.167273202444	0.187866525921	0.219091397529	0.139550257012	0.158621061669	0.150230152502	0.0796284927817	0.138354608953	0.187866525921	0.219091397529	0.138354608953
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.261898323893	0.261898323893	0.214986099498	0.238965008321	0.281368442051	0.228132364299	0.238965008321	0.260517573867	0.228132364299	0.256376423248	0.261898323893	0.281368442051
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.00116185352272	0.000937608641451	0.00106236128404	0.00108917361427	0.00116185352272	0.00106236128404	0.000937608641451	0.00118258142498	0.00111030697516	0.00175480851942	0.000871963616171	0.00105557737628
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	3.41923204048e-05	4.90966221524e-05	1.35332647648e-05	3.98962696988e-05	4.28807272571e-05	4.90966221524e-05	1.30671980661e-05	0.000417885499373	1.30671980661e-05	3.41923204048e-05	6.88160203695e-05	3.41923204048e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.0534289165693	0.107487955394	0.112526926452	0.104920169436	0.0798802042419	0.0457922961778	0.0457922961778	0.0830093757146	0.112526926452	0.112526926452	0.112526926452	0.0798802042419
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0317670113218	0.0359598898856	0.0282925996017	0.0242782796544	0.0242782796544	0.0242782796544	0.0401755435867	0.0242782796544	0.0242782796544	0.0474498818095	0.0401755435867	0.0474498818095
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0102366457188	0.00929077782496	0.00929077782496	0.00462754514983	0.00565941895433	0.0119413034438	0.00461078706451	0.00516304038113	0.00559992463653	0.006405745322	0.00462754514983	0.00462754514983
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.00906226259884	0.0178624472741	0.0178624472741	0.0128912409092	0.022707768278	0.022707768278	0.0142126078483	0.0158873094488	0.0178624472741	0.0099439149434	0.0109258557534	0.00220333483362
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.129919341742	0.334077965436	0.0873064645833	0.0873064645833	0.0994012790856	0.21982844604	0.0873064645833	0.230747117049	0.230747117049	0.129919341742	0.334077965436	0.230747117049
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.000350192605933	0.000202541570024	0.000297047349347	0.000275264081478	0.000192749851996	0.000202541570024	0.000297047349347	0.000275264081478	0.000350192605933	0.00034541591216	0.00034541591216	0.000337137745492
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0236164461517	0.0625359808242	0.0414130007855	0.031108464606	0.031108464606	0.031108464606	0.0414130007855	0.0482744382892	0.0648697974027	0.0625359808242	0.0625359808242	0.0625359808242
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.0156087680899	0.0149560869061	0.0132552228769	0.012753615207	0.0106400672477	0.0204685095827	0.0132552228769	0.0149560869061	0.0132552228769	0.0156087680899	0.0149560869061	0.0156087680899
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.00139973106806	0.00235387991223	0.00162018853103	0.00151000642631	0.00130750438702	0.00139973106806	0.00199928130411	0.00176157996355	0.00166346515635	0.00166346515635	0.00151000642631	0.00151000642631
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.000827111268942	0.000756976224065	0.000606741370288	0.000827111268942	0.000983911992212	0.00126740202388	0.000932835820896	0.000937608641451	0.000606741370288	0.000827111268942	0.00117604782594	0.00117604782594
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.00927493930674	0.00962433411886	0.00927588270497	0.0141129396056	0.0141129396056	0.0135824703587	0.0135824703587	0.00927493930674	0.00797820109976	0.00927493930674	0.00927493930674	0.00790565482996
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.00103730301217	0.00111694913322	0.00184221819818	0.00184221819818	0.00182605428298	0.00153734811945	0.00182605428298	0.00117485624074	0.00156760316859	0.00103730301217	0.00117485624074	0.00176168321148
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.017781208236	0.0105142024894	0.0164835164835	0.0119325496928	0.00903023942016	0.157932766748	0.0164835164835	0.00952474469756	0.0124460046274	0.017781208236	0.0105142024894	0.0119325496928
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	1.99481348494e-05	2.45483110762e-05	4.64541211952e-05	1.75582142594e-05	3.44080101848e-05	2.61678721333e-05	1.75582142594e-05	0.0	1.75582142594e-05	0.0	9.17856438075e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	0.000106010573991	0.000119395856964	8.57614545143e-05	0.000159564161889	0.000119395856964	0.000172040050924	8.57614545143e-05	0.000106010573991	8.57614545143e-05	0.000106010573991	0.000198031566232	0.000159564161889
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_splanchnicus	0.00626437018986	0.00733723171409	0.00615903382307	0.00910568991491	0.00890132429979	0.00546567122799	0.0090830762013	0.0080390983443	0.00729084838963	0.00777214882609	0.0080390983443	0.00615903382307
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_salyersiae	0.0080082974222	0.00844550313999	0.00615838281766	0.0080082974222	0.00844550313999	0.00746585106191	0.0101164993667	0.0067783780064	0.0104330322074	0.0101164993667	0.00664272890485	0.0067783780064
