#taxonomy	MCT.f.0051	MCT.f.0050	MCT.f.0049	MCT.f.0048	MCT.f.0045	MCT.f.0044	MCT.f.0043	MCT.f.0042	MCT.f.0039	MCT.f.0038	MCT.f.0037	MCT.f.0035
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.0995012966288	0.187866525921	0.130817949725	0.215547122346	0.0995012966288	0.0995012966288	0.187866525921	0.219091397529	0.138354608953	0.139550257012	0.215547122346	0.0796284927817
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.130027870488	0.281368442051	0.238965008321	0.256376423248	0.214986099498	0.281368442051	0.228274744698	0.228274744698	0.213406945216	0.261898323893	0.228132364299	0.260517573867
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.000777977259126	0.00175480851942	0.00113991266625	0.000866205450256	0.00111030697516	0.00108917361427	0.000866205450256	0.000777977259126	0.00175480851942	0.00113991266625	0.00113991266625	0.00105557737628
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.0	0.0	0.000417885499373	4.28807272571e-05	0.0	0.000143845438077	0.000417885499373	0.000312071188945	6.88160203695e-05	0.0	3.41923204048e-05	1.30671980661e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.0847113605158	0.107487955394	0.0830093757146	0.0847113605158	0.107487955394	0.107487955394	0.0798802042419	0.0830093757146	0.0752847262843	0.104920169436	0.0847113605158	0.104920169436
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0317670113218	0.0336480350201	0.0474498818095	0.0173416371331	0.0336480350201	0.0474498818095	0.0282925996017	0.0351041156156	0.0173416371331	0.0359598898856	0.0173416371331	0.0323070545943
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0119413034438	0.0119413034438	0.00581495372123	0.0102366457188	0.0102366457188	0.0119413034438	0.00559992463653	0.0102366457188	0.00581495372123	0.00937562337921	0.0119413034438	0.00581495372123
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.00906226259884	0.0178624472741	0.0142126078483	0.00906226259884	0.0055724666143	0.0134069452158	0.0158873094488	0.00220333483362	0.00906226259884	0.0134069452158	0.0055724666143	0.0134069452158
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.10992488571	0.186710356633	0.129919341742	0.21982844604	0.129919341742	0.129919341742	0.230747117049	0.10992488571	0.103327254585	0.10992488571	0.103327254585	0.129919341742
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.000297047349347	0.000337137745492	0.000192749851996	0.000297047349347	0.000202541570024	0.000202541570024	0.000262141123104	0.000275264081478	0.000297047349347	0.000343676355067	0.000259387574659	0.000343676355067
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0234191103132	0.0414130007855	0.036734855536	0.0414130007855	0.0634412466107	0.0234191103132	0.0625359808242	0.0414130007855	0.031108464606	0.031108464606	0.0648697974027	0.031108464606
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.00748055056852	0.0106400672477	0.00905004257679	0.0115610914221	0.0149560869061	0.0118867175517	0.0149560869061	0.0118867175517	0.0138754886616	0.0204685095827	0.012753615207	0.012753615207
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.00151000642631	0.00162018853103	0.00152820373259	0.000980179851605	0.000980179851605	0.00176157996355	0.00130750438702	0.00199928130411	0.000980179851605	0.00165871770782	0.00162018853103	0.00199928130411
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.000606741370288	0.000827111268942	0.000458807101536	0.000535679686342	0.000458807101536	0.000827111268942	0.000983911992212	0.00117604782594	0.00117604782594	0.000535679686342	0.000535679686342	0.000937608641451
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.00752231048906	0.0404982279875	0.00962433411886	0.00927588270497	0.0404982279875	0.00927493930674	0.0113673236547	0.00962433411886	0.00927588270497	0.0113673236547	0.0113673236547	0.0141129396056
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.00182605428298	0.00137632040739	0.00103730301217	0.00153734811945	0.0011089767709	0.00156760316859	0.00182605428298	0.00153734811945	0.00182605428298	0.00156760316859	0.00176168321148	0.00184221819818
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.0105142024894	0.00943578434299	0.0211061087935	0.0105142024894	0.017781208236	0.0124460046274	0.00943578434299	0.00952474469756	0.00903023942016	0.0105142024894	0.0124460046274	0.0144225014961
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	1.12777206373e-05	0.0	2.61678721333e-05	0.0	1.99481348494e-05	2.61678721333e-05	6.53359903303e-06	6.29323791586e-05	2.61678721333e-05	2.61678721333e-05	9.17856438075e-06	1.12777206373e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	0.000172040050924	7.80177972363e-05	0.000116874418437	0.000172040050924	0.000198031566232	0.000172040050924	7.80177972363e-05	0.000198031566232	0.000106010573991	0.000172040050924	0.000119688809096	0.000124138381628
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_splanchnicus	0.00792363168197	0.00910568991491	0.00615903382307	0.00729084838963	0.0090830762013	0.00910568991491	0.00777214882609	0.00792363168197	0.00910568991491	0.00890132429979	0.00626437018986	0.00729084838963
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_salyersiae	0.0067783780064	0.00788165633602	0.0067783780064	0.00844550313999	0.0104330322074	0.0104330322074	0.00844550313999	0.0101164993667	0.00615838281766	0.00664272890485	0.00746585106191	0.00664272890485
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium]_siraeum	0.0458377505174	0.00500785545954	0.00500785545954	0.0170265590801	0.0307001795332	0.0181991009367	0.0458377505174	0.013591592786	0.0170265590801	0.0340248831628	0.0300208573154	0.0167220321764
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella_excrementihominis	0.020770311326	0.045546479135	0.0175402365316	0.0343047861542	0.0593236759024	0.0260123678436	0.045546479135	0.0374200571506	0.0157888088923	0.0104821288295	0.0157888088923	0.0157888088923
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_adolescentis	0.000263373213891	0.000584936173141	0.000584936173141	0.000550302666467	0.000263373213891	0.000604064327152	0.000293080167893	0.000359066427289	0.000293080167893	0.000245854309894	0.000263373213891	0.000673307325188
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter_sp._KLE_1745	0.0037284144427	0.00438404495116	0.00493509157843	0.00383067830164	0.00383067830164	0.0100815469841	0.00218479968578	0.0100815469841	0.0073226318321	0.00218479968578	0.00493509157843	0.00383067830164
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprophilus	0.00137470542027	0.00107719928187	0.00143293096918	0.00147659338146	0.00152054135486	0.00124066690341	0.00105996193255	0.000756976224065	0.00143293096918	0.00151773658373	0.00143293096918	0.00137470542027
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_intestinalis	0.00142726676121	0.0015465435978	0.00109764463755	0.00142726676121	0.0015465435978	0.0020300726009	0.00138001717155	0.00135026220208	0.00142726676121	0.00203972513219	0.00135026220208	0.0030766921807
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_hominis	0.00242276109003	0.00364558282126	0.00845690058013	0.00164473684211	0.00502516092103	0.0034327830784	0.00691130166148	0.00390983443048	0.00691130166148	0.00164473684211	0.0048449087858	0.00364558282126
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_johnsonii	0.0065429882306	0.00676001266642	0.00837934643353	0.00888648860958	0.00800047527576	0.00846179684541	0.0102259039847	0.00903817002701	0.00794456597967	0.00676001266642	0.00794456597967	0.00903817002701
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_longum	0.00387335416867	0.00690022369446	0.00420694813655	0.00420694813655	0.0033585052058	0.00201476161979	0.00192087811571	0.0130750438702	0.0033585052058	0.00690022369446	0.0130750438702	0.00333902048421
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor;s__Flavonifractor_plautii	0.00922650314816	0.00417321288295	0.00417321288295	0.00305175120446	0.00171553959705	0.00531662727774	0.00922650314816	0.00417321288295	0.00329495956595	0.00922650314816	0.00922650314816	0.00329495956595
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_phoceensis	0.0118707635137	0.00360417450542	0.00433515581299	0.00849753078479	0.00790119641672	0.00331906830878	0.00331906830878	0.0118707635137	0.00163378445977	0.00433515581299	0.00632557927489	0.00433515581299
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia_muciniphila	0.0	0.0	3.60887060394e-05	1.37678465711e-05	6.53359903303e-06	1.13974401349e-05	7.02328570375e-06	0.0	0.0	0.0	3.60887060394e-05	6.53359903303e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella_xylaniphila	0.000199481348494	0.000199481348494	0.000124138381628	7.36449332286e-05	7.92126264927e-05	7.92126264927e-05	0.000240856071293	0.000126310471138	0.000199481348494	0.0001500825454	7.19227190384e-05	0.000240856071293
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus_callidus	0.000294579732914	0.000756976224065	0.000832600787576	0.000756976224065	0.000688392328556	0.00033911829244	0.000359347946817	0.000403838927966	0.000256224686574	0.000256224686574	0.00033911829244	0.000214576551493
