#taxonomy	MCT.f.0051	MCT.f.0050	MCT.f.0049	MCT.f.0048	MCT.f.0045	MCT.f.0044	MCT.f.0043	MCT.f.0042	MCT.f.0039	MCT.f.0038	MCT.f.0037	MCT.f.0035
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.158621061669	0.139550257012	0.150230152502	0.130817949725	0.0796284927817	0.261411809037	0.150230152502	0.138354608953	0.0796284927817	0.150230152502	0.0796284927817	0.261411809037
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.238965008321	0.213406945216	0.297883495367	0.272277523073	0.297883495367	0.281368442051	0.272277523073	0.213406945216	0.260517573867	0.238965008321	0.130027870488	0.228274744698
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.00105557737628	0.000937608641451	0.00111030697516	0.000777977259126	0.000937608641451	0.000871963616171	0.00111030697516	0.000777977259126	0.00108917361427	0.00111030697516	0.00105557737628	0.00116185352272
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	6.88160203695e-05	4.28807272571e-05	1.35332647648e-05	0.000143845438077	6.88160203695e-05	0.0	0.0	1.35332647648e-05	3.41923204048e-05	3.98962696988e-05	4.28807272571e-05	1.35332647648e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.106534641029	0.102960199538	0.125733093956	0.0457922961778	0.0847113605158	0.0457922961778	0.125733093956	0.102960199538	0.102960199538	0.125733093956	0.125733093956	0.0457922961778
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0282925996017	0.0242782796544	0.0173416371331	0.0242782796544	0.0242782796544	0.0359598898856	0.0317670113218	0.0240014258273	0.0173416371331	0.0474498818095	0.0173416371331	0.0401755435867
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.00581495372123	0.00937562337921	0.0119413034438	0.0102366457188	0.0119413034438	0.00937562337921	0.006405745322	0.0102366457188	0.00461078706451	0.00678295907737	0.00565941895433	0.00678295907737
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0178624472741	0.00906226259884	0.0142126078483	0.0178624472741	0.0158873094488	0.0142126078483	0.0178624472741	0.0134069452158	0.0099439149434	0.00906226259884	0.0142126078483	0.00220333483362
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0873064645833	0.10992488571	0.0828777256062	0.21982844604	0.129919341742	0.10992488571	0.230747117049	0.10992488571	0.186710356633	0.186710356633	0.0994012790856	0.0873064645833
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.00033711771378	0.000275264081478	0.000337137745492	0.000199481348494	0.000192749851996	0.00033711771378	0.000259387574659	0.000199481348494	0.00034541591216	0.000350192605933	0.000259387574659	0.000337137745492
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0691161546106	0.0625359808242	0.0691161546106	0.031108464606	0.0625359808242	0.0625359808242	0.0648697974027	0.0648697974027	0.0579461561001	0.0691161546106	0.02533650942	0.0234191103132
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.0156087680899	0.0118867175517	0.0118867175517	0.012753615207	0.0156087680899	0.0132552228769	0.0138754886616	0.0156087680899	0.0106400672477	0.0156087680899	0.0156087680899	0.0156087680899
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.00235387991223	0.00147581169643	0.00166346515635	0.00139973106806	0.00162018853103	0.000980179851605	0.00166346515635	0.00151000642631	0.00199928130411	0.00176157996355	0.00152820373259	0.00199928130411
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.000656267353223	0.000656267353223	0.000827111268942	0.00117604782594	0.00126740202388	0.00126740202388	0.000606741370288	0.000707531999743	0.000932835820896	0.000756976224065	0.000756976224065	0.00126740202388
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.00797820109976	0.00752231048906	0.0141129396056	0.00962433411886	0.00927493930674	0.0141129396056	0.00927493930674	0.00927493930674	0.0141129396056	0.00927493930674	0.00797820109976	0.00752231048906
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.00184221819818	0.00153734811945	0.00167913495149	0.00137632040739	0.00153734811945	0.00182605428298	0.00103730301217	0.00137632040739	0.00167913495149	0.00111694913322	0.00167913495149	0.00184221819818
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.00952474469756	0.00943578434299	0.00943578434299	0.0164835164835	0.157932766748	0.0211061087935	0.0164835164835	0.00943578434299	0.00903023942016	0.00943578434299	0.00943578434299	0.157932766748
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	9.17856438075e-06	1.99481348494e-05	0.0	4.55897605398e-05	1.99481348494e-05	3.44080101848e-05	3.44080101848e-05	9.17856438075e-06	4.55897605398e-05	6.53359903303e-06	0.0	4.64541211952e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	0.000198031566232	0.00014130650952	7.80177972363e-05	7.80177972363e-05	0.000171838177533	0.000171838177533	0.000198031566232	0.00014130650952	0.000159564161889	0.000124138381628	8.57614545143e-05	0.000116874418437
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_splanchnicus	0.00626437018986	0.0080390983443	0.00792363168197	0.00733723171409	0.00615903382307	0.00546567122799	0.00626437018986	0.00890132429979	0.00777214882609	0.00615903382307	0.00890132429979	0.0080390983443
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_salyersiae	0.0101164993667	0.0104330322074	0.00788165633602	0.00664272890485	0.00664272890485	0.0101164993667	0.00746585106191	0.0104330322074	0.00844550313999	0.0080082974222	0.00746585106191	0.00664272890485
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium]_siraeum	0.00500785545954	0.0170265590801	0.0300208573154	0.0167220321764	0.0181991009367	0.0489970065031	0.0340248831628	0.00500785545954	0.0595012764822	0.0489970065031	0.0458377505174	0.0307001795332
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella_excrementihominis	0.0593236759024	0.0593236759024	0.0175402365316	0.131852324677	0.0343047861542	0.0175402365316	0.020770311326	0.0175402365316	0.0593236759024	0.0273556978161	0.0260123678436	0.0217438659722
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_adolescentis	0.000550302666467	0.000550302666467	0.000673307325188	0.000589159465829	0.000550302666467	0.000604064327152	0.00184301967536	0.000604064327152	0.000263373213891	0.000330428317707	0.000584936173141	0.000293080167893
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter_sp._KLE_1745	0.00335010728069	0.00218479968578	0.00554488385449	0.00281781926489	0.00247024712938	0.00281781926489	0.00335010728069	0.00493509157843	0.0100815469841	0.0037284144427	0.0100815469841	0.0037284144427
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprophilus	0.00100996098778	0.00144805932983	0.00147659338146	0.000756976224065	0.00124066690341	0.00124066690341	0.00137470542027	0.00107719928187	0.00151773658373	0.00147659338146	0.00107719928187	0.00105996193255
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_intestinalis	0.00109764463755	0.00109764463755	0.00138001717155	0.0016157989228	0.00138001717155	0.0030766921807	0.00135026220208	0.0015465435978	0.00138001717155	0.0030766921807	0.00268289513883	0.00135026220208
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_hominis	0.00390983443048	0.00691130166148	0.00364780137538	0.00375047311014	0.00364780137538	0.00845690058013	0.00164473684211	0.00364558282126	0.0034327830784	0.00390983443048	0.00364780137538	0.0034327830784
