#taxonomy	MCT.f.0187	MCT.f.0186	MCT.f.0185	MCT.f.0184	MCT.f.0183	MCT.f.0182	MCT.f.0181	MCT.f.0180	MCT.f.0179	MCT.f.0178	MCT.f.0177	MCT.f.0176	MCT.f.0174	MCT.f.0173	MCT.f.0172	MCT.f.0171
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.188609748211	0.188609748211	0.109829425062	0.103823988474	0.153578947368	0.109829425062	0.103823988474	0.198406616215	0.0966746657525	0.237405263821	0.188823813422	0.153578947368	0.243082849885	0.109829425062	0.103823988474	0.283062645012
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.139331360225	0.139331360225	0.139331360225	0.13864460436	0.095557525788	0.095557525788	0.177663852121	0.124178684636	0.113138755981	0.0805819918057	0.13864460436	0.124240295473	0.095557525788	0.177663852121	0.0805819918057	0.113138755981
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.178278543085	0.0559780131506	0.0517024082532	0.0928521209281	0.0635074307144	0.0581020957733	0.0821818181818	0.178278543085	0.0642734297751	0.178278543085	0.0559176615344	0.0810725665629	0.178278543085	0.0642734297751	0.0928521209281	0.0581020957733
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.000342817963661	0.000664580443269	0.000263281067166	0.000576505868729	0.000703070072651	0.000703070072651	0.000314827147787	0.000342817963661	0.000188928773852	0.000263281067166	0.000239234449761	8.20083132999e-05	0.000278199714011	0.000722064020001	0.000342817963661	0.000400993996798
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00374970705414	0.00437125385966	0.00342040360763	0.00342040360763	0.00342040360763	0.00408212270381	0.00473773741407	0.00342040360763	0.00342040360763	0.00408212270381	0.00342817963661	0.00446325822363	0.00342040360763	0.00408212270381	0.00408212270381	0.00446325822363
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0533864541833	0.0284320107719	0.0289193302892	0.0533864541833	0.09900148077	0.0310265704499	0.0559650325677	0.046484578468	0.0425457704009	0.0923808213645	0.0559650325677	0.0284320107719	0.0289193302892	0.0497722358671	0.0783249684854	0.0377349297403
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0463841197423	0.0218420435903	0.0522050521018	0.0233336658796	0.022734480629	0.0420657504389	0.0249887935347	0.0218420435903	0.0259270425083	0.0727509949783	0.0344784688995	0.022734480629	0.0258645520171	0.0344784688995	0.0294831601786	0.0294831601786
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.155697251943	0.0683540669856	0.0759928278622	0.0112844046867	0.155697251943	0.0290576507404	0.00857600299721	0.0759928278622	0.0683540669856	0.0759928278622	0.0759928278622	0.00857600299721	0.0140960575089	0.0337004921491	0.00731561324236	0.0140960575089
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.085840565216	0.0165168549192	0.0260993426668	0.0283635772857	0.0590503942407	0.0283635772857	0.010643921058	0.0211850918281	0.0202579003949	0.0260993426668	0.026052869588	0.0337762663476	0.0165168549192	0.0165168549192	0.0962815371467	0.010643921058
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0360970416492	0.256726910837	0.0729329755926	0.0532653411039	0.119564673088	0.0960153332115	0.0911578947368	0.065784207788	0.065784207788	0.0532653411039	0.222029528943	0.256726910837	0.0532653411039	0.0729329755926	0.065784207788	0.120966277169
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0313538279484	0.0241184630771	0.0329214164831	0.0341692055308	0.0356014509712	0.0347380637932	0.0329214164831	0.0329214164831	0.0356014509712	0.0329214164831	0.0207664830175	0.0241184630771	0.0225831333562	0.0341692055308	0.0313538279484	0.0225831333562
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.0058199380171	0.00692527074171	0.00696007128841	0.00703070072651	0.0118461600032	0.0114849824177	0.0118461600032	0.00997759718422	0.0114849824177	0.0114849824177	0.00701593146222	0.00599780736767	0.0114849824177	0.00695693779904	0.00767832121953	0.00651236518018
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.146696470831	0.0822763112787	0.0272353522544	0.0844017162951	0.0256899106416	0.0134871221352	0.0295313514492	0.0295313514492	0.034216076869	0.0475638625358	0.124822966507	0.034216076869	0.0690058830592	0.034216076869	0.124822966507	0.0475638625358
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.0201503371294	0.00674179553187	0.00524958987579	0.00674179553187	0.0201503371294	0.00608005498099	0.00735885167464	0.00859720288188	0.00480416295825	0.0358244772026	0.00480416295825	0.00771459159897	0.00674179553187	0.00550854526988	0.0358244772026	0.00480416295825
