#taxonomy	MCT.f.0272	MCT.f.0271	MCT.f.0269	MCT.f.0267	MCT.f.0266	MCT.f.0265	MCT.f.0264	MCT.f.0263	MCT.f.0261	MCT.f.0260	MCT.f.0259	MCT.f.0258	MCT.f.0256
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.0711334406704	0.121250391037	0.168077706969	0.0970002005473	0.121250391037	0.154747619169	0.0970002005473	0.154747619169	0.0905122516782	0.116789413045	0.0904408334629	0.168077706969	0.0970002005473
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.193102059602	0.295168136193	0.193102059602	0.326863175633	0.289243508008	0.305266263646	0.295168136193	0.313397921056	0.326863175633	0.193102059602	0.295168136193	0.315105429575	0.295168136193
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.00318768465246	0.00318768465246	0.00284777355885	0.00318768465246	0.00352172357295	0.00284777355885	0.00223089793642	0.00352337426916	0.00346717782272	0.00352337426916	0.00223089793642	0.00363717483657	0.00319413597445
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	9.67662164051e-05	5.83113046183e-05	0.000185908161368	2.9003008403e-05	0.000157178783722	5.64982391382e-05	0.000156959998744	9.69913289752e-06	5.75307789667e-05	3.23463387179e-06	0.000157178783722	2.86443580163e-05	2.86443580163e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.0389167751131	0.0591416407778	0.0453869187744	0.0309780885902	0.0485490041312	0.0318699865213	0.0218615160722	0.0453869187744	0.0389167751131	0.0392584123889	0.0389167751131	0.0379843196961	0.0218615160722
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0281371845357	0.0598173865125	0.02754611627	0.0273110397815	0.0260477990539	0.0397877468512	0.0273110397815	0.0397877468512	0.0580335486506	0.0580335486506	0.0397877468512	0.0421667809785	0.0416329830234
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.00269997702147	0.00465820759031	0.00345311997238	0.00233245218473	0.00294351682333	0.00465820759031	0.00247327888887	0.00181776868893	0.00233245218473	0.00294351682333	0.00399838913819	0.00345311997238	0.00233245218473
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0705615004027	0.0210089469973	0.00973710091201	0.00839682786503	0.00973710091201	0.0178973866426	0.00839682786503	0.162587015348	0.00973710091201	0.0132892486021	0.0132892486021	0.0240231092061	0.0231437518149
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0781880607275	0.135859625057	0.0470230040595	0.0781880607275	0.0709743537515	0.102347255782	0.0543072617011	0.0922325399698	0.135859625057	0.0422591220345	0.0543072617011	0.0543072617011	0.0422591220345
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0179104858682	0.0186638374402	0.0120754204574	0.0124351903493	0.0284202048096	0.0151313690986	0.0179104858682	0.0159485420022	0.0284202048096	0.0179104858682	0.0152938859215	0.0120754204574	0.0146747828075
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.00315786465478	0.00483134838541	0.00412066552636	0.00388935229191	0.00412066552636	0.00412066552636	0.00405623087523	0.00483134838541	0.00490279164077	0.00442986998044	0.00444251538285	0.00439892324864	0.00444251538285
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.00546182553258	0.00731666802893	0.00582403534587	0.00510425224969	0.00704674853831	0.00430098308185	0.00585299715466	0.00585299715466	0.0045753839634	0.00704674853831	0.00431505646488	0.00622736146946	0.00622736146946
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.000799217268827	0.000690369347601	0.000872583915579	0.000690369347601	0.000727434967314	0.000872583915579	0.000914494741655	0.000690623994475	0.000872583915579	0.000872583915579	0.000789250664717	0.000778716776878	0.000690623994475
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.0680589055383	0.0437549467664	0.0515277993836	0.0827046181984	0.0680589055383	0.0478360778872	0.0473234396214	0.0680589055383	0.0515277993836	0.0827046181984	0.0478360778872	0.0417397154816	0.0680589055383
