#taxonomy	MCT.f.0272	MCT.f.0271	MCT.f.0269	MCT.f.0267	MCT.f.0266	MCT.f.0265	MCT.f.0264	MCT.f.0263	MCT.f.0261	MCT.f.0260	MCT.f.0259	MCT.f.0258	MCT.f.0256
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.0748028120713	0.0970002005473	0.0748028120713	0.0931423311472	0.104609628555	0.121250391037	0.0748028120713	0.104609628555	0.0931423311472	0.0905122516782	0.0748028120713	0.154747619169	0.0905122516782
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.273102549815	0.326863175633	0.260045155489	0.302226223137	0.289243508008	0.313397921056	0.315105429575	0.295416506883	0.329434625901	0.329434625901	0.295168136193	0.302226223137	0.260045155489
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.00417889356393	0.00352337426916	0.00346717782272	0.00421524919982	0.00383119566519	0.00223089793642	0.00326698021051	0.00318768465246	0.00352337426916	0.00417889356393	0.00421524919982	0.00363717483657	0.0039315755332
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	5.64982391382e-05	5.83113046183e-05	3.08967392354e-05	5.75307789667e-05	5.75307789667e-05	3.08967392354e-05	2.9003008403e-05	9.67662164051e-05	0.000157178783722	2.9003008403e-05	3.23463387179e-06	0.000157178783722	9.69913289752e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.0318699865213	0.0453869187744	0.0519074751299	0.0472541754767	0.0472541754767	0.0453869187744	0.0425866894729	0.0453869187744	0.0425866894729	0.0309780885902	0.0485490041312	0.0425866894729	0.0389167751131
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0598173865125	0.0421667809785	0.0470026464158	0.0692605636013	0.0281371845357	0.0470026464158	0.0397877468512	0.0260477990539	0.0598173865125	0.0260477990539	0.0273110397815	0.0370462617336	0.0273110397815
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.00269997702147	0.00294351682333	0.00294351682333	0.00263658449312	0.00327500493319	0.00335229620704	0.00269997702147	0.00294351682333	0.00399838913819	0.00335229620704	0.00345311997238	0.00294351682333	0.00359110180881
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.00839682786503	0.0231437518149	0.0178973866426	0.0705615004027	0.0240231092061	0.0705615004027	0.00973710091201	0.0178973866426	0.162587015348	0.0339363283036	0.0705615004027	0.0132892486021	0.0105623557254
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0470230040595	0.0617685684157	0.0667001514664	0.102347255782	0.0428256652668	0.0535184604148	0.0781880607275	0.0543072617011	0.0667001514664	0.0617685684157	0.0667001514664	0.102347255782	0.0595112681002
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0186638374402	0.0284202048096	0.0124351903493	0.0178597211498	0.0146747828075	0.0177050878584	0.0159485420022	0.0284202048096	0.0177050878584	0.0124351903493	0.0151313690986	0.0160939200746	0.0159485420022
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.00483134838541	0.00483134838541	0.00444251538285	0.00439892324864	0.00394232733502	0.00572150256677	0.00412066552636	0.00412066552636	0.00490279164077	0.00572150256677	0.00388935229191	0.00444251538285	0.00572150256677
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.00704674853831	0.00582403534587	0.00582403534587	0.00430098308185	0.00430098308185	0.00484956644876	0.00582403534587	0.00585299715466	0.00582403534587	0.00622736146946	0.00510425224969	0.00419974686457	0.00622736146946
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.000690369347601	0.000872583915579	0.000778716776878	0.000727434967314	0.000776280573289	0.00112057077921	0.000776280573289	0.000778716776878	0.000719172756958	0.000903888630736	0.000789250664717	0.000903888630736	0.000690369347601
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.0465189030113	0.0417397154816	0.0473234396214	0.0680589055383	0.0680589055383	0.0766885283627	0.0478360778872	0.0417397154816	0.0437549467664	0.0477849551467	0.0417397154816	0.0766885283627	0.0541308607011
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.0219766829258	0.0219766829258	0.00703623075727	0.0130512238956	0.00840552772456	0.00703623075727	0.00840552772456	0.00359422445312	0.0051476173437	0.0130512238956	0.0051476173437	0.0121385564271	0.0219766829258
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.000719134737084	0.00119966989303	0.00108602170788	0.00101890966961	0.00108602170788	0.00119966989303	0.00101890966961	0.000913436750075	0.000578380946479	0.000596447995228	0.000578380946479	0.000596447995228	0.000719134737084
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.0120014046394	0.0286948279001	0.018150960764	0.0208620794702	0.0286948279001	0.048995063608	0.0256529731662	0.0120014046394	0.0276768152566	0.0260518709627	0.0275686778056	0.0275686778056	0.0275686778056
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	0.0879139038648	0.0776900948531	0.0429429992819	0.0879139038648	0.0481616100743	0.0429429992819	0.0776900948531	0.0460400337018	0.0776900948531	0.0381606502906	0.0460400337018	0.0186973833698	0.0321557813592
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	0.0257185739146	0.0257362296298	0.0239040518804	0.0114849930801	0.0257362296298	0.026876297259	0.0284559166537	0.026876297259	0.0154757795421	0.0268918609968	0.0257362296298	0.0239040518804	0.0154757795421
