#taxonomy	MCT.f.0272	MCT.f.0271	MCT.f.0269	MCT.f.0267	MCT.f.0266	MCT.f.0265	MCT.f.0264	MCT.f.0263	MCT.f.0261	MCT.f.0260	MCT.f.0259	MCT.f.0258	MCT.f.0256
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.116789413045	0.0711334406704	0.0931423311472	0.0905122516782	0.0748028120713	0.0711334406704	0.0970002005473	0.0970002005473	0.168077706969	0.168077706969	0.0711334406704	0.0804812393562	0.0904408334629
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.295168136193	0.19462518849	0.329434625901	0.295416506883	0.289243508008	0.313397921056	0.326863175633	0.273102549815	0.313397921056	0.313397921056	0.193102059602	0.326863175633	0.302226223137
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.00352337426916	0.00223089793642	0.00223089793642	0.00223089793642	0.0039315755332	0.00346717782272	0.00284777355885	0.00326698021051	0.00421524919982	0.00352172357295	0.00352172357295	0.0039315755332	0.0039315755332
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.000157178783722	5.83113046183e-05	0.000156959998744	3.08967392354e-05	2.86443580163e-05	3.23463387179e-06	3.23463387179e-06	5.64982391382e-05	2.86443580163e-05	0.000156959998744	3.08967392354e-05	3.23463387179e-06	2.9003008403e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.0485490041312	0.0519074751299	0.0425866894729	0.0472541754767	0.0453869187744	0.0425866894729	0.0453869187744	0.0485490041312	0.0309780885902	0.0389167751131	0.0309780885902	0.0318699865213	0.0250771604938
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0692605636013	0.0273110397815	0.0470026464158	0.0692605636013	0.0260477990539	0.0273110397815	0.0281371845357	0.0580335486506	0.0273110397815	0.02754611627	0.0580335486506	0.02754611627	0.0598173865125
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.00350672737963	0.00181776868893	0.00399838913819	0.00233245218473	0.00359110180881	0.00350672737963	0.00247327888887	0.00269997702147	0.00345311997238	0.00327500493319	0.00294351682333	0.00247327888887	0.00359110180881
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.00839682786503	0.0705615004027	0.0178973866426	0.0240231092061	0.00973710091201	0.0231437518149	0.0383274050215	0.0132892486021	0.00973710091201	0.0105623557254	0.0240231092061	0.0231437518149	0.0383274050215
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0535184604148	0.0595112681002	0.0922325399698	0.0667001514664	0.102347255782	0.135859625057	0.0667001514664	0.0667001514664	0.0422591220345	0.102347255782	0.0470230040595	0.0922325399698	0.0617685684157
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0186383878546	0.0151313690986	0.0159485420022	0.0179104858682	0.0284202048096	0.0152938859215	0.0146747828075	0.0120754204574	0.0284202048096	0.0146747828075	0.0120754204574	0.0177050878584	0.0124351903493
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.00394232733502	0.00394232733502	0.00483134838541	0.00405623087523	0.00572150256677	0.00572150256677	0.00444251538285	0.00483134838541	0.00295387411952	0.00295387411952	0.00412066552636	0.00388935229191	0.00412066552636
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.003367003367	0.00585299715466	0.00585299715466	0.00582403534587	0.00484956644876	0.00419974686457	0.00704674853831	0.00430098308185	0.00430098308185	0.00582403534587	0.00484956644876	0.00484956644876	0.00622736146946
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.000776280573289	0.000914494741655	0.000516411559356	0.000778716776878	0.000776280573289	0.000690623994475	0.000903888630736	0.000914494741655	0.000776280573289	0.000690623994475	0.000516411559356	0.000903888630736	0.000516411559356
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.0478360778872	0.0417397154816	0.0852079072938	0.0478360778872	0.0473234396214	0.0515277993836	0.0465189030113	0.0852079072938	0.0680589055383	0.0437549467664	0.0437549467664	0.0417397154816	0.0515277993836
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.00359422445312	0.00703623075727	0.00527591089221	0.0130512238956	0.00703623075727	0.0130512238956	0.00359422445312	0.0219766829258	0.00677228278908	0.00751682799558	0.0219766829258	0.0130512238956	0.00527591089221
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.00119966989303	0.00101890966961	0.000596447995228	0.000669240169929	0.000591349100253	0.00119966989303	0.00061442615455	0.000578380946479	0.000719134737084	0.00138509459494	0.000669240169929	0.00138509459494	0.000835795366195
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.0244894130433	0.0275686778056	0.0275686778056	0.0275686778056	0.048995063608	0.0275686778056	0.048995063608	0.028106048826	0.018150960764	0.0256529731662	0.0244894130433	0.0256529731662	0.048995063608
